train_range;test_range;UF;PRODUCT;MODEL;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;MCPM;MASE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12;Test Statistic;p-value;Lags Used;Observations Used;Critical Value (1%);Critical Value (5%);Critical Value (10%);Stationary
1990-01_2023-02;2023-03_2024-02;MG;gasolinac;ARIMA;(13, 2, 15);12;12;168430.64761732117;0.367125909156032;45.45454545454545;-32.90922265037139;4004926.4748502932;2.7075857884336703;387599.915072786;423099.59048648167;420596.014505509;437920.2055506536;514101.86616401724;486848.61515888135;546861.8877992072;552654.6953390832;592339.0534013213;616655.7422100287;614152.8016920795;658740.0571473361;-3.5734358879357973;0.006289662329574169;13;383;-3.44753973676872;-2.8691160516676844;-2.57080585953957;True
1990-01_2022-02;2022-03_2023-02;MG;gasolinac;ARIMA;(13, 2, 15);12;12;23070.126918499784;0.04996354769537178;54.54545454545455;-1.5791533313500608;454575.4653364788;inf;305104.9088927967;304484.5315924907;334361.0480942949;338545.8975727693;375527.0542590983;371750.47524675756;398852.7326037173;381158.9673055456;425732.1150632762;436909.3626723837;404180.8095914704;433815.9669237575;-3.6174025456353305;0.005436912627387208;13;371;-3.4480996560263386;-2.8693621113224137;-2.570937038891028;True
1990-01_2021-02;2021-03_2022-02;MG;gasolinac;ARIMA;(13, 2, 15);12;12;64322.609019316966;0.17426190849266268;63.63636363636363;17.272887897936673;1017674.8012264699;1.0244806403690183;258033.62399111947;248058.75892065378;254736.87054268958;246546.25142659943;259073.8421169893;258376.2071082424;265894.71798153175;256661.11853857661;272964.7086943394;285374.8394925773;255932.49804573387;260851.3803189055;-3.22912704630804;0.018359397040192356;12;360;-3.448645946352023;-2.869602139060357;-2.5710650077160495;True
1990-01_2020-02;2020-03_2021-02;MG;gasolinac;ARIMA;(13, 2, 15);12;12;30583.558139713536;0.09335847807392099;63.63636363636363;-4.780903096334884;482803.97346979624;0.23489076626496114;284083.33041260653;283260.2248915189;270035.88955798896;282078.47889637674;293617.52886419307;266115.37452204135;286215.23520942696;281247.5859718948;281966.6825226809;295015.1612109211;278846.68248265627;290371.5286216502;-3.486648904778076;0.008336672364401419;13;347;-3.449336554273722;-2.8699055166063085;-2.571226758215748;True
1990-01_2019-02;2019-03_2020-02;MG;gasolinac;ARIMA;(13, 2, 15);12;12;38036.58305657333;0.1233864285668073;45.45454545454545;11.245373810062492;900416.4159317403;0.36770434746888636;293707.95529243647;243561.29159646705;259700.75370429605;253518.04987066417;245057.1804036232;240003.34935760073;239888.10239314285;226950.42544069295;234760.81556126956;242927.16802157965;223610.32668160548;236613.54230789546;-3.7755812403125293;0.0031672680375345185;13;335;-3.4500219858626227;-2.870206553997666;-2.571387268879483;True
1990-01_2018-02;2018-03_2019-02;MG;gasolinac;ARIMA;(13, 2, 15);12;12;50904.26751207066;0.16125262035970467;63.63636363636363;14.91978938696635;805091.2429777547;0.4915922764729397;312938.0545380446;285197.1133019433;285067.4945884176;267367.72174197534;265646.66447182995;248333.70848825845;237924.18750011676;217871.00077914717;219962.86475456646;220618.52653410178;194566.95335695482;194725.4266357637;-3.632105464788806;0.005176085465953583;12;324;-3.450695263332383;-2.87050218926466;-2.5715449066453284;True
1990-01_2017-02;2017-03_2018-02;MG;gasolinac;ARIMA;(13, 2, 15);12;12;45978.25180316583;0.10142535242286083;63.63636363636363;-6.305505132775478;725990.6019212928;0.5369547664430215;410040.3300865931;387932.3747595014;388671.54156667384;371968.23009556637;387235.95229105896;378498.95651211665;385593.53296109126;383282.1538463622;402818.00705054787;415762.846074143;390107.7585264811;407793.50598458614;-3.2241508123700524;0.018628610205503587;12;312;-3.4514843502727306;-2.8708485956333556;-2.571729625657462;True
1990-01_2016-02;2016-03_2017-02;MG;gasolinac;ARIMA;(13, 2, 15);12;12;49761.612004712064;0.09951370038002576;45.45454545454545;-9.108025860444048;1177459.8891656294;1.2267348471214499;392063.3040145059;371907.37396468676;373553.1848566454;393253.60589740163;392477.6601688012;384836.6485602777;414309.0985057731;393585.6496187152;445441.14879581355;466576.97740290733;450462.02228639496;506815.58709693275;-2.8284210498304776;0.05432730492625017;12;300;-3.4523371197407404;-2.871222860740741;-2.571929211111111;False
1990-01_2015-02;2015-03_2016-02;MG;gasolinac;ARIMA;(13, 2, 15);12;12;70849.92853118037;0.1895632720992996;54.54545454545455;-18.52054645274457;1400315.6446968035;1.4506827157617859;409725.1807865027;444666.4694847231;420629.1208625833;403225.7984327302;414791.3439897791;417629.76638781425;426608.86783743487;435372.8909479733;399230.42256932;466765.51641191856;413715.0879653053;363291.36777401855;-2.836889497595887;0.053194506788560476;12;288;-3.453261605529366;-2.87162848654246;-2.5721455328896603;False
1990-01_2014-02;2014-03_2015-02;MG;gasolinac;ARIMA;(13, 2, 15);12;12;39244.90664444945;0.06525009366053736;45.45454545454545;-4.720142760129615;928030.9020440492;0.46671866320788047;413989.18763185357;404750.5553172438;416784.6293281112;419556.0269604252;434714.7474775978;420069.554046283;434840.54769486253;444276.8173364999;446116.9407642811;465029.92597107275;453438.0952156343;462427.61869331094;-2.557530747709029;0.10209625877205325;12;276;-3.4542672521624214;-2.87206958769775;-2.5723807881747534;False
