train_range;test_range;UF;PRODUCT;MODEL;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;MCPM;MASE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12;Test Statistic;p-value;Lags Used;Observations Used;Critical Value (1%);Critical Value (5%);Critical Value (10%);Stationary
1990-01_2023-02;2023-03_2024-02;PB;gasolinac;ARIMA;(16, 2, 22);12;12;8850.194484403555;0.12608148089986718;81.81818181818181;-9.22282139520739;70161.37934515506;1.5661118952062438;60196.1566858016;60058.34163325427;62469.7843604783;61493.28947931723;69965.61848736736;73187.7732616551;72233.00391348584;71064.2790705812;69142.83955791334;81120.89716152416;74117.89866098121;70137.86318183581;-4.360283825868443;0.00034873980851575287;13;383;-3.44753973676872;-2.8691160516676844;-2.57080585953957;True
1990-01_2022-02;2022-03_2023-02;PB;gasolinac;ARIMA;(16, 2, 22);12;12;4561.852583901222;0.056894540686146376;72.72727272727273;3.9846355628677714;53985.97013336894;inf;53501.21080131642;51048.766475921046;56354.54568826688;57348.49870917629;59568.44726875298;60977.234672103914;62169.99790054323;60236.086570099666;58008.946538227145;63118.12843860857;54495.429628455524;54219.28324275641;-4.345380086607254;0.00037034922458720963;13;371;-3.4480996560263386;-2.8693621113224137;-2.570937038891028;True
1990-01_2021-02;2021-03_2022-02;PB;gasolinac;ARIMA;(16, 2, 22);12;12;4151.8935882681035;0.06823504581686986;81.81818181818181;4.159089932365213;32810.89646191847;0.738598438030171;46219.15404802988;45274.859451521355;45717.05898316044;51042.528332874645;56085.48252229346;53029.887891751714;56343.93710598565;61165.78603200851;57573.589918770806;61443.829508417206;55758.73514695573;47115.06536080759;-3.8475314257942728;0.0024567762398477245;12;360;-3.448645946352023;-2.869602139060357;-2.5710650077160495;True
1990-01_2020-02;2020-03_2021-02;PB;gasolinac;ARIMA;(16, 2, 22);12;12;10560.164819552325;0.18659377285002454;63.63636363636363;-16.755631266880574;167135.64549114098;1.0293098198020532;57495.5286537003;61132.22513522744;60675.42655807199;57286.21152456088;61090.16001193008;61254.443862661006;60252.752450956075;62742.576927933434;60191.23879555216;63371.19403202693;59177.2840508649;58009.166207785456;-4.158534329574055;0.0007738751182877282;13;347;-3.449336554273722;-2.8699055166063085;-2.571226758215748;True
1990-01_2019-02;2019-03_2020-02;PB;gasolinac;ARIMA;(16, 2, 22);12;12;8728.867946353377;0.14702273839290306;90.9090909090909;14.419197565262426;34917.2884767704;1.4235794144546485;53460.57688587535;50454.719955987166;48264.948513798474;46334.717403700946;48186.27656384315;50509.373032327916;44724.48247100709;45016.486057881906;43360.549305821005;47201.91565895302;45271.93260650457;43049.075994195024;-3.9932923561987033;0.001446044590787384;13;335;-3.4500219858626227;-2.870206553997666;-2.571387268879483;True
1990-01_2018-02;2018-03_2019-02;PB;gasolinac;ARIMA;(16, 2, 22);12;12;6342.773753881029;0.10980500453847253;72.72727272727273;-10.646062811846749;75207.46546492825;0.5793718033334375;59999.37637455168;57965.163220155606;59572.34276144447;60202.288826391065;56971.615666074555;58500.509302496226;56948.15207450389;58412.01605274623;57442.70019168999;60866.78529837131;54682.2272001118;51427.3368669732;-4.136480308879444;0.0008424499973870099;13;323;-3.4507587628808922;-2.870530068560499;-2.5715597727381647;True
1990-01_2017-02;2017-03_2018-02;PB;gasolinac;ARIMA;(16, 2, 22);12;12;3684.6049251472814;0.05171982241866755;81.81818181818181;-4.621821295339158;29091.665787208953;0.5179034378520037;60853.02685858448;58877.07683863178;59333.30132944873;62124.74307140144;61207.56857587067;62386.49250971662;63877.31508893383;62125.20477502451;61128.76292689527;67314.02789726382;62623.635527914026;58615.67293418021;-3.9633956106925;0.001614789048602624;13;311;-3.451552879535732;-2.8708786756338407;-2.571745666091128;True
1990-01_2016-02;2016-03_2017-02;PB;gasolinac;ARIMA;(16, 2, 22);12;12;2945.8413943553182;0.042491228612647376;63.63636363636363;4.328423553001418;46439.84272993801;0.6011290940039743;55093.98208682264;54853.93171792436;54368.79250508601;55591.10499619374;55605.48008510496;55289.30963872224;57278.705940778054;58392.181491023286;55621.89654789377;58691.15282857195;55934.69835930964;54163.26302921916;-3.4825567168073084;0.008446539486462352;13;299;-3.4524113009049935;-2.8712554127251764;-2.571946570731871;True
1990-01_2015-02;2015-03_2016-02;PB;gasolinac;ARIMA;(16, 2, 22);12;12;5418.122432085248;0.08871158786629411;100.0;-8.667507374091786;208.12766090804584;0.8190804104083546;56714.2433450925;62210.54583390087;57062.31283747375;58604.149626654755;59857.428555627885;57176.14131654177;62584.54610007515;64157.29045416225;56498.99283151109;64853.076910433;64464.24478365613;51749.338450125746;-3.7030928386917887;0.004069860318321582;13;287;-3.453342167806272;-2.871663828287282;-2.572164381381345;True
1990-01_2014-02;2014-03_2015-02;PB;gasolinac;ARIMA;(16, 2, 22);12;12;3107.9876307600066;0.039986736773022225;72.72727272727273;-1.576902403330929;36757.87142635679;0.46657963647609035;54062.26948948706;55872.37464091959;54764.206343604594;55219.79762717313;58400.82570989621;57593.1096165889;56959.29311597922;61385.46029373228;59437.75559962763;63764.76340910252;63265.527120461324;57353.48346933572;-3.3172434110378206;0.01412506969123504;13;275;-3.454355055831705;-2.8721080938842976;-2.572401325619835;True
1990-01_2013-02;2013-03_2014-02;PB;gasolinac;ARIMA;(16, 2, 22);12;12;2242.9192326463485;0.03556111216221558;100.0;-3.1929513447843156;34.53739725231278;0.2720761750375575;51483.763209874305;53961.69720474424;51841.4986235169;52275.75177008793;54104.22893654559;55185.68756157705;55046.686057312916;59400.23062678201;55152.83062438646;60021.29823604143;57575.551887214366;51645.374013646164;-3.573702361632761;0.006284148233342357;13;263;-3.4554613060274972;-2.8725931472675046;-2.5726600403359887;True
1990-01_2012-02;2012-03_2013-02;PB;gasolinac;ARIMA;(16, 2, 22);12;12;3779.4876736469714;0.06338228931681776;45.45454545454545;-5.1297736401716625;89372.4719288252;0.3032634619093517;49774.20550564068;48416.317076151114;47617.75932725808;51000.06520911991;49839.922008773305;51836.45196166667;54385.55643575991;52027.08434157747;53222.781668754;60523.70126656691;55267.288830267615;52848.20457574478;-3.5774763784978885;0.006206521648175669;13;251;-3.4566744514553016;-2.8731248767783426;-2.5729436702592023;True
1990-01_2011-02;2011-03_2012-02;PB;gasolinac;ARIMA;(16, 2, 22);12;12;2208.890024536336;0.041713534304030596;81.81818181818181;3.93216578259001;17430.725330726003;0.11627217333471758;41268.09842489783;41448.51553630594;38911.11877062731;41496.572510549006;40820.59624554707;39902.802601752905;43771.84423236114;42840.58121431878;43092.5655753876;48087.146518953596;43872.0500870611;40741.201063523884;-3.9780780928843447;0.0015297524913173636;13;239;-3.458010773719797;-2.8737103617125186;-2.5732559963936206;True
1990-01_2010-02;2010-03_2011-02;PB;gasolinac;ARIMA;(16, 2, 22);12;12;3244.3745726269194;0.07609459200577849;63.63636363636363;6.823749305756607;51193.75097368048;0.12831576821836319;32168.824723026893;32817.42183804013;30677.84791205852;33182.88231018054;34256.91825495768;33340.52458141035;35535.41426525529;37487.3919021501;35639.839523694936;39949.53828931623;39844.63909946256;36718.20848976265;-2.8786378933580283;0.04788911031305676;11;229;-3.4592326027153493;-2.8742454699025872;-2.5735414688888465;True
1990-01_2009-02;2009-03_2010-02;PB;gasolinac;ARIMA;(16, 2, 22);12;12;5525.082928335663;0.13726376137677324;36.36363636363637;13.846609271767605;152577.79106715778;0.15237078929215078;29141.622212255064;26842.71334468589;27212.12521191835;27799.536908515027;25222.29668562957;26428.26208776381;27527.61800913452;25207.864988152196;25695.65960497248;26915.542229100993;24275.08533169069;25743.919696087778;-3.4712596477053657;0.008756624179046265;13;215;-3.461136478222043;-2.875078880098608;-2.5739861168199027;True
1990-01_2008-02;2008-03_2009-02;PB;gasolinac;ARIMA;(16, 2, 22);12;12;1592.7433083690828;0.05028201617090006;81.81818181818181;-1.8495413478939762;12574.675788710705;0.04598256035539543;26390.475653963626;27583.17604988244;26869.904017458208;28495.823487869962;29188.86626220321;28354.57026468577;29497.850888934045;30424.477525055092;30613.110484756417;33213.293533225566;31623.937818115854;29314.738235317636;-2.8936676534767645;0.046089334057831076;11;205;-3.4626576734812318;-2.8757444215841326;-2.5743412314098753;True
1990-01_2007-02;2007-03_2008-02;PB;gasolinac;ARIMA;(16, 2, 22);12;12;5727.349478793204;0.18219360456483483;63.63636363636363;18.8955169095766;90637.07796318612;0.14068710868336906;23542.27412380454;21848.80388442847;22309.01825471531;22514.131080459683;19773.854727561305;21584.226853593045;20803.60183436609;19188.263703574117;20506.662567004543;19298.559157433872;18799.19413532228;18959.58288412886;-3.3121597112625527;0.014343607764650636;13;191;-3.465058702600837;-2.8767942675230356;-2.5749014492475535;True
1990-01_2006-02;2006-03_2007-02;PB;gasolinac;ARIMA;(16, 2, 22);12;12;3925.287286721088;0.13598557477232473;54.54545454545455;13.851268277852943;77492.8680893866;0.0908839221009979;22734.40740363493;21121.125197047946;21524.42759306859;21488.219164636874;19666.043252558768;21296.007133506293;20673.966482161453;18665.138653378923;20093.63880309892;18969.460260670094;19297.788639171817;18835.86190550391;-5.327899586679693;4.792151246344854e-06;2;190;-3.4652439354133255;-2.8768752281673717;-2.574944653739612;True
1990-01_2005-02;2005-03_2006-02;PB;gasolinac;ARIMA;(16, 2, 22);12;12;3834.300799731667;0.14621218876158978;72.72727272727273;14.868794920800774;45525.41789653075;0.08948439092997387;22037.521566101546;19946.495163817195;20206.61021074171;20486.79933485741;18223.338170821906;19881.08580391858;19607.650867003238;17561.640124075126;18765.509318499528;18531.402407550664;17215.581789503678;17739.550483765688;-5.1340157130363;1.1971218901912524e-05;2;178;-3.467631519151906;-2.8779183721695567;-2.575501353364474;True
1990-01_2004-02;2004-03_2005-02;PB;gasolinac;ARIMA;(16, 2, 22);12;12;2745.413855627994;0.08926170251122757;63.63636363636363;8.541148555255623;43336.57687956188;0.05612809185266308;21810.141666487787;20629.88777000272;19974.277537252252;22477.519834726056;19258.975469738027;20159.500727612638;22227.40996645929;18997.56686010009;20728.02166507541;20494.182788701433;20219.612022223944;20237.527250234703;-4.815881220009832;5.070649740827888e-05;2;166;-3.4703698981001665;-2.8791138497902193;-2.576139407751488;True
1990-01_2003-02;2003-03_2004-02;PB;gasolinac;ARIMA;(16, 2, 22);12;12;7557.575695498807;0.3176815391257469;45.45454545454545;31.878120119546093;179548.55746305708;0.16791635248742112;17927.16950373008;15725.08464480549;15972.906521450417;15557.760904460707;13683.65954053398;14099.180217102465;13710.499763340751;12314.082953850026;12507.285751909369;11780.747414005236;11203.170367373892;10553.543908510726;-4.752981099808106;6.684282470242089e-05;2;154;-3.473542528196209;-2.880497674144038;-2.576878053634677;True
1990-01_2002-02;2002-03_2003-02;PB;gasolinac;ARIMA;(16, 2, 22);12;12;3329.978063218861;0.12854879942337658;36.36363636363637;12.434423568015472;91947.62318654297;0.06784031260753841;18248.378452486995;17496.90908576714;17872.24208236544;17902.527142482468;17063.85568292951;17758.435146623742;18038.82724556372;16833.55883985966;17515.236768935334;17483.78225321306;16700.62219307582;17558.41011755458;-4.547525839588538;0.000161207006851733;2;142;-3.477261624048995;-2.8821181874544233;-2.5777431104939494;True
1990-01_2001-02;2001-03_2002-02;PB;gasolinac;ARIMA;(16, 2, 22);12;12;2772.6002504799326;0.12828244896509983;45.45454545454545;12.947806503838258;65642.73985819372;0.05729737648285495;17296.69238190316;17749.505830837978;16301.358721426026;16984.6851318926;15437.131366069445;16632.812376891907;15022.598199722765;16270.107003316793;15055.769601054619;15108.303140170083;14369.283437289465;15022.605782032906;-4.423033897982484;0.000270176727352453;2;130;-3.4816817173418295;-2.8840418343195267;-2.578770059171598;True
1990-01_2000-02;2000-03_2001-02;PB;gasolinac;ARIMA;(16, 2, 22);12;12;4212.187718111878;0.2235295780482305;63.63636363636363;-21.83737605508821;66735.97796390665;0.0931397852241052;23020.644857496405;20387.154922644477;21902.16872481679;20511.407009313793;23094.21287649652;20405.150510425294;22999.313590570862;21147.044409711772;21799.863454468563;22396.58953022676;22621.6745235281;21898.312570903334;-4.460735478085618;0.00023138491437811848;2;118;-3.4870216863700767;-2.8863625166643136;-2.580009026141913;True
