train_range;test_range;UF;PRODUCT;MODEL;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;MCPM;MASE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12;Test Statistic;p-value;Lags Used;Observations Used;Critical Value (1%);Critical Value (5%);Critical Value (10%);Stationary
1990-01_2023-02;2023-03_2024-02;AL;gasolinac;ARIMA;(20, 2, 18);12;12;5373.824569305301;0.11300791482900939;63.63636363636363;-7.5274485377661;84880.53399684386;1.382530296554989;39881.467140865774;38885.96083328716;40123.20124963014;37627.523745862956;43404.09295618855;48250.74490384186;49592.1856041061;49289.49628627932;48747.78013338551;53842.75283213487;48218.06604971269;44216.471790971314;-3.894677805690914;0.0020743665404175837;12;384;-3.4474946672686824;-2.8690962436986855;-2.570795299750434;True
1990-01_2022-02;2022-03_2023-02;AL;gasolinac;ARIMA;(20, 2, 18);12;12;3150.816428799896;0.05785706585351408;72.72727272727273;1.6846156438249587;37288.989309536235;inf;38659.09359297281;34865.89842393333;35935.935722906295;36315.6558641583;38722.63021785224;40877.400715818505;42801.104737279595;43413.11479328259;41454.37309865685;42888.07098205073;37604.327725991854;37373.10947138186;-3.8309096916362697;0.0026064371783449222;12;372;-3.4480516066132636;-2.869340997473759;-2.5709257824604;True
1990-01_2021-02;2021-03_2022-02;AL;gasolinac;ARIMA;(20, 2, 18);12;12;2678.7459922827975;0.06602967575602182;81.81818181818181;4.383843694578282;21166.764988450752;0.6550967959423132;30829.141331484745;29682.89981775515;30255.506268976707;32077.71318153607;35488.82241663928;36162.3954497163;38750.90056339224;41984.73408933938;39763.47463233731;39773.088957555505;36035.98321319174;32616.50235645789;-3.7472973405473757;0.003494976441463724;12;360;-3.448645946352023;-2.869602139060357;-2.5710650077160495;True
1990-01_2020-02;2020-03_2021-02;AL;gasolinac;ARIMA;(20, 2, 18);12;12;6457.737222801662;0.17120212092123255;63.63636363636363;-14.907799324012135;102164.4158378976;1.090487342059293;38203.86989861916;38573.29444638011;39624.664966952594;37856.60259542675;40866.724165916996;41820.17916797248;39778.41345887838;41490.750859485575;40068.691469739286;42173.015823629416;41353.273649800525;39822.96489875475;-3.6962054378233593;0.004166845743942986;12;348;-3.4492815848836296;-2.8698813715275406;-2.5712138845950587;True
1990-01_2019-02;2019-03_2020-02;AL;gasolinac;ARIMA;(20, 2, 18);12;12;4378.455403196483;0.11134460945949547;72.72727272727273;9.723302723511088;51919.51080820726;1.1090872110166032;38221.57224650805;34849.758216438095;33755.43430140428;31965.477332073053;31517.95617791228;33686.072066415414;31000.96065217566;32612.662941619412;32144.3554523958;34368.38654793092;34025.12417199403;31441.929447658895;-3.3555822412931042;0.012569541563915097;12;336;-3.449962981927952;-2.870180642420163;-2.5713734527352607;True
1990-01_2018-02;2018-03_2019-02;AL;gasolinac;ARIMA;(20, 2, 18);12;12;1434.4424171915512;0.035339258103877745;90.9090909090909;-0.675435005992303;5668.742055843562;0.18720838991785071;36147.04032330407;35531.0300990869;34689.743079207095;34191.86247007899;34646.32701320775;35594.86141412769;34423.69882337699;34997.53646327345;34348.40483151558;36569.08285671115;34620.19603833202;31952.148512913747;-3.4994880748593955;0.008000251120919096;12;324;-3.450695263332383;-2.87050218926466;-2.5715449066453284;True
1990-01_2017-02;2017-03_2018-02;AL;gasolinac;ARIMA;(20, 2, 18);12;12;3892.23688601802;0.0930758141444783;54.54545454545455;-9.063524456051857;76767.24674435478;0.7130844844190694;40114.45218008204;39041.793162824826;38341.67925178499;38856.49489518326;40263.3789860537;42073.34165490643;41639.084485392224;40934.90533476343;41729.516118442974;45274.710374113325;41893.57164743762;39678.90863134379;-3.3268942926361067;0.013718273686005323;12;312;-3.4514843502727306;-2.8708485956333556;-2.571729625657462;True
1990-01_2016-02;2016-03_2017-02;AL;gasolinac;ARIMA;(20, 2, 18);12;12;2335.364224640802;0.05252471487210259;90.9090909090909;5.331441062733068;9246.434459869966;0.6171787867891183;37443.08783202419;35731.02384127286;33997.866991507224;33473.66889453521;34145.11913434582;35555.459677514256;37961.542849522564;37233.27152472548;36592.22226185385;39365.62080753988;37310.98208871478;35678.79185840925;-2.7743375426443597;0.06203399865392863;11;301;-3.452263435801039;-2.871190526189069;-2.571911967527952;False
1990-01_2015-02;2015-03_2016-02;AL;gasolinac;ARIMA;(20, 2, 18);12;12;3697.7292513214393;0.09060775071172798;72.72727272727273;-8.79261567897543;43814.24970684456;0.6166409814313959;37458.29145693126;38918.30259050968;35233.773908591436;36207.63563667128;38288.581433218395;39906.175882690186;40897.84543940789;39158.49271996582;38846.14538039756;43032.26109158788;39560.841203147946;35531.26902032331;-2.823447203673881;0.05500177043528337;11;289;-3.4531816058796143;-2.871593390724642;-2.5721268156511536;False
1990-01_2014-02;2014-03_2015-02;AL;gasolinac;ARIMA;(20, 2, 18);12;12;4206.153504948302;0.09233878247011923;81.81818181818181;9.279909618232027;33283.77605165056;0.9527259798995943;35382.643382716655;34351.30601382385;32914.68256840522;31694.64527771051;32224.962104613332;32923.66403108709;33027.21673676813;33679.049173802625;33048.412943462296;34778.45224685673;34277.82844525924;32484.34314084477;-2.7558712220437163;0.06485895729190047;11;277;-3.4541800885158525;-2.872031361137725;-2.5723603999791473;False
1990-01_2013-02;2013-03_2014-02;AL;gasolinac;ARIMA;(20, 2, 18);12;12;4611.689698270917;0.11803687963594849;72.72727272727273;12.132560852509078;54698.56463137768;0.7216285429919775;30890.20610327912;30008.34635044473;29604.465000076263;28818.39352095909;28901.87064248278;30043.885991238312;30083.85759492475;30086.98600853202;29543.504690682905;31842.385665667494;30840.904207851305;29627.35221405445;-2.937452143550904;0.04116295464055377;11;265;-3.4552699038400827;-2.8725092359464526;-2.5726152830188678;True
1990-01_2012-02;2012-03_2013-02;AL;gasolinac;ARIMA;(20, 2, 18);12;12;2077.3342764667186;0.05270024530021158;36.36363636363637;-3.5364625318942156;57290.53754280722;0.17884631650144;29768.840680704197;29085.340283745805;27804.213515038136;28933.806954585354;31146.864366875896;33253.659381843325;34209.00942317224;32696.008939968524;34515.858265726354;36119.40048582513;33313.75862074854;33357.01930285527;-3.2148226011019863;0.019142561979450915;11;253;-3.4564641849494113;-2.873032730098417;-2.572894516864816;True
1990-01_2011-02;2011-03_2012-02;AL;gasolinac;ARIMA;(20, 2, 18);12;12;1571.7154504342604;0.04900766840159578;63.63636363636363;4.686535584594374;24782.225092611992;0.09610409577243686;23843.95644140329;22951.08987919614;21867.165320118616;23255.806315436355;24780.296584514315;25068.833569462768;25537.306604184156;24802.80834428273;26845.06572409761;28629.198288270305;26256.00611958028;26965.60802034557;-4.299869141592892;0.00044444418588800746;10;242;-3.457664132155201;-2.8735585105960224;-2.5731749894132916;True
1990-01_2010-02;2010-03_2011-02;AL;gasolinac;ARIMA;(20, 2, 18);12;12;4369.55121342837;0.20052450281306533;81.81818181818181;19.941364633669274;34782.27948004788;0.22309012488181487;16581.64957508729;14902.460692214372;13512.850797366185;14392.590685568543;15066.184729961407;15527.653525510661;17977.43841677476;18964.069675971463;19474.375364870666;19449.6102077972;18753.90803619241;17873.89768674444;-3.580177846579819;0.00615149035463487;11;229;-3.4592326027153493;-2.8742454699025872;-2.5735414688888465;True
1990-01_2009-02;2009-03_2010-02;AL;gasolinac;ARIMA;(20, 2, 18);12;12;1808.250249465997;0.08890505306958962;63.63636363636363;-1.0933911562250036;28543.569449604976;0.057792895940236864;14063.670022998427;14611.05267854909;14325.359220014554;14516.995107604527;15448.56974895289;16712.634379384297;17113.12053868584;16403.037879450265;16870.526733691237;17273.548091583554;16510.55286496598;14997.73288303848;-3.4850675157050945;0.00837897639963327;11;217;-3.460849270544952;-2.87495318813585;-2.5739190539191745;True
1990-01_2008-02;2008-03_2009-02;AL;gasolinac;ARIMA;(20, 2, 18);12;12;1607.933085666661;0.08088473555238399;63.63636363636363;7.957920560990757;25375.97003809725;0.048868413145162874;13355.100171948096;12858.449839645315;12461.324533397836;12788.75376429391;12798.623978264559;13211.607504008207;13669.664120046062;13672.843179635895;13974.55992265027;13782.477072061056;13547.448404753757;13311.155716387619;-3.2806313971865015;0.01576676454721901;11;205;-3.4626576734812318;-2.8757444215841326;-2.5743412314098753;True
1990-01_2007-02;2007-03_2008-02;AL;gasolinac;ARIMA;(20, 2, 18);12;12;1151.4592964102912;0.06405844555683428;45.45454545454545;-4.255074869030998;27229.625090170022;0.032127934208235835;13025.278886010572;14123.90590173015;13884.909665743457;13753.205524736251;14042.412095600528;14706.13431399799;15660.236409104615;14105.362243651522;14199.897653373899;15355.10574705993;14148.22142747424;13466.50626310733;-3.886655024055658;0.002135283633253375;10;194;-3.4645146202692527;-2.8765564361715534;-2.5747745328940375;True
