train_range;test_range;UF;PRODUCT;MODEL;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;MCPM;MASE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12;Test Statistic;p-value;Lags Used;Observations Used;Critical Value (1%);Critical Value (5%);Critical Value (10%);Stationary
1990-01_2023-02;2023-03_2024-02;SP;gasolinac;ARIMA;(12, 1, 5);12;12;82500.4403085295;0.07707273445050786;63.63636363636363;1.0810726103776103;1301799.5785348264;0.6300423560705418;833722.1076063418;819107.5345861388;857568.863147222;789194.8154223803;820713.897420076;842462.4994663289;838544.0363710737;839560.5326032779;848732.1128676041;899718.2388920428;809848.5014468358;867964.3728747505;-3.7919962040427673;0.002990274082978759;12;384;-3.4474946672686824;-2.8690962436986855;-2.570795299750434;True
1990-01_2022-02;2022-03_2023-02;SP;gasolinac;ARIMA;(12, 1, 5);12;12;57360.83514043737;0.05533828458739163;63.63636363636363;4.207082290468041;904574.2786324339;inf;771150.7259378963;717994.7383442901;794585.572474706;770915.6576467946;826895.6809590966;798118.3943538781;829940.4750816881;802798.2331062125;845449.6472653643;911210.2297257618;780441.4061465741;865585.0613949944;-3.9809123816094654;0.0015138245206994876;12;372;-3.4480516066132636;-2.869340997473759;-2.5709257824604;True
1990-01_2021-02;2021-03_2022-02;SP;gasolinac;ARIMA;(12, 1, 5);12;12;200970.6207953482;0.21668948087556675;90.9090909090909;22.598787808075286;809974.4352831776;2.2755908794454314;603741.0156016374;528433.1216174529;559474.7564221283;575020.3329265404;598497.2715427955;576756.1588326918;607945.6949816957;603072.3038880404;604622.2420957536;679303.6352501633;599561.6017289603;605884.9736466578;-3.7222072080966866;0.0038114142123621755;12;360;-3.448645946352023;-2.869602139060357;-2.5710650077160495;True
1990-01_2020-02;2020-03_2021-02;SP;gasolinac;ARIMA;(12, 1, 5);12;12;104069.93782533285;0.15223370963898764;63.63636363636363;-11.083603436252504;1645539.1409399395;0.31831761675595355;671338.1808255474;669780.8763337948;657479.9067217046;632994.3748509771;678879.581743701;663791.2711538349;645593.452147301;665203.5933962611;663828.6963597575;706450.7538478709;628405.919565832;652530.4086542982;-3.749740947638357;0.003465481904992353;12;348;-3.4492815848836296;-2.8698813715275406;-2.5712138845950587;True
1990-01_2019-02;2019-03_2020-02;SP;gasolinac;ARIMA;(12, 1, 5);12;12;32090.78281970106;0.03770340951720973;54.54545454545455;0.4929752226137137;632148.1386493832;0.1368355901710646;725662.6971761321;660980.0400103214;670437.70849392;665085.1475075473;640172.0963901664;684862.7573920395;630079.9324103337;631452.3015448191;646503.5771126997;701793.9696445854;614386.1209686246;636579.9929265968;-3.7700437708558536;0.0032291145706851046;12;336;-3.449962981927952;-2.870180642420163;-2.5713734527352607;True
1990-01_2018-02;2018-03_2019-02;SP;gasolinac;ARIMA;(12, 1, 5);12;12;141188.84204790427;0.1955527329650019;54.54545454545455;-18.61087088310417;2790893.9058238417;0.7462664336525042;842936.7293736752;785659.7064394925;829249.2365834625;811998.9051336797;822166.1176878217;828498.1113907848;804414.0001030065;800470.7458254292;804436.0489640185;867920.8238728269;751099.0278736153;782648.2770587335;-3.7660524143234984;0.00327437890150254;12;324;-3.450695263332383;-2.87050218926466;-2.5715449066453284;True
1990-01_2017-02;2017-03_2018-02;SP;gasolinac;ARIMA;(12, 1, 5);12;12;68612.819234765;0.0629136176142173;54.54545454545455;-3.2349248863339444;1352335.0631833028;0.5053666330629336;936578.5083891406;891443.8874552194;860407.6466375057;857411.378379119;862905.249640418;857896.3067342415;832605.6815666802;849293.3312782354;899987.3750598226;940050.7495268809;840127.9065337124;891444.7477871731;-3.4565789310418613;0.009174827945519631;12;312;-3.4514843502727306;-2.8708485956333556;-2.571729625657462;True
1990-01_2016-02;2016-03_2017-02;SP;gasolinac;ARIMA;(12, 1, 5);12;12;85882.26877733067;0.07906530915941794;63.63636363636363;6.24328847334811;1355236.5618233245;1.6363735402148643;823297.8852200283;803396.0925886787;794941.6791074895;790214.4475940061;807360.6614898817;760222.0975937101;789104.6977505687;771474.442097205;787175.9668453872;849227.9675053316;740206.9287342834;826351.2433734752;-3.1050738414708174;0.026179973011373637;12;300;-3.4523371197407404;-2.871222860740741;-2.571929211111111;True
1990-01_2015-02;2015-03_2016-02;SP;gasolinac;ARIMA;(12, 1, 5);12;12;103384.86036418795;0.1279071250892507;63.63636363636363;-12.14563878675315;1633617.3985504247;1.4366356359612704;892059.1128739156;896229.3290936019;879084.1557978179;848375.7139637726;884231.279907809;880667.7561372318;883911.8579328496;898636.364697109;852675.0796680916;989935.4960103206;845460.5984357024;794335.7476445986;-3.145770051884079;0.023346254087621594;12;288;-3.453261605529366;-2.87162848654246;-2.5721455328896603;True
1990-01_2014-02;2014-03_2015-02;SP;gasolinac;ARIMA;(12, 1, 5);12;12;62773.31622877724;0.05537225059760215;54.54545454545455;0.46882768879385583;1237035.4380283314;0.49750908984320347;907199.1839176579;903706.2367603914;911883.9471949802;846753.7004887962;908504.9548036137;897421.3929065593;859511.3850018573;899097.2560524632;899094.5859270758;925232.9957849366;852302.8730311844;886129.2425779443;-2.6055011331071696;0.0918656170744877;14;274;-3.4544435065994437;-2.8721468827772774;-2.572422013959188;False
1990-01_2013-02;2013-03_2014-02;SP;gasolinac;ARIMA;(12, 1, 5);12;12;43087.45714081773;0.03800429579006264;81.81818181818181;3.7259681419110455;339935.1108843977;0.5747589840377563;881856.4735703865;816988.6197488599;858912.6558276822;835730.659881788;859700.739377581;853308.1671866482;827300.566071837;867567.8592498389;844559.5080513901;933028.0448888114;803557.7638896557;824650.1417013761;-2.6377392796733785;0.08544544243024854;14;262;-3.455558114028747;-2.872635586277424;-2.572682677000175;False
1990-01_2012-02;2012-03_2013-02;SP;gasolinac;ARIMA;(12, 1, 5);12;12;56198.999733136894;0.05517261008681077;45.45454545454545;-0.7982500969992583;1328701.0520777325;0.8288898978457323;968025.1418268718;941721.9330561027;829263.1091387528;818837.6732014475;841786.6047453079;854165.9431525116;858014.9588797252;812673.7887839992;869221.8148362834;920964.4848064022;794097.2303229239;841826.2831518163;-2.5369033464349995;0.1067515360848274;14;250;-3.456780859712;-2.8731715065600003;-2.572968544;False
1990-01_2011-02;2011-03_2012-02;SP;gasolinac;ARIMA;(12, 1, 5);12;12;214936.21009158212;0.24039914322245856;72.72727272727273;24.6382266617566;2560652.5152640208;2.728621018890676;656135.0909635855;606894.6893801081;614104.2500508957;602436.9561071454;616676.2248553466;600484.9556573981;610949.3067948084;594108.705072254;628312.8231405534;658094.6336900084;584499.3749973483;645628.431194264;-2.563757140855888;0.10072164594803634;14;238;-3.458128284586202;-2.873761835239286;-2.5732834559706235;False
1990-01_2010-02;2010-03_2011-02;SP;gasolinac;ARIMA;(12, 1, 5);12;12;34173.93972817139;0.047471128813989606;54.54545454545455;-1.0690495103103843;673328.3991497722;0.12702595411536646;642832.4655631932;633555.4167506074;612549.1750471801;618088.8972063956;625309.4662119265;587837.7444048355;615714.6732081871;608501.6644892957;584181.8339889214;652815.9197534514;624544.5184154607;636667.5546855256;-2.215580723046381;0.2006392294771711;14;226;-3.4596204846395824;-2.8744153028455948;-2.5736320761218576;False
1990-01_2009-02;2009-03_2010-02;SP;gasolinac;ARIMA;(12, 1, 5);12;12;54594.49226698792;0.06457727164580786;81.81818181818181;2.5164053726602984;431347.27858314087;0.14889491501970137;584230.4723740511;566944.5409726759;554899.5483075302;556560.114990334;571846.9987979846;549580.0626815527;582055.4570245009;559754.0482889214;567382.4377189663;615177.9319511339;521339.04785909253;551666.5914100648;-2.7897538841042953;0.05975232376625292;13;215;-3.461136478222043;-2.875078880098608;-2.5739861168199027;False
1990-01_2008-02;2008-03_2009-02;SP;gasolinac;ARIMA;(12, 1, 5);12;12;31209.04926582498;0.04023224032733399;72.72727272727273;-2.4156689964376623;369105.4814427368;0.08455472940785873;621385.3626659241;570479.8661311459;608422.0489526801;583516.4209369031;598615.1670849579;582248.7908869892;584947.6749951756;604503.7900704256;590564.5126871992;637695.8105766345;545300.6419865051;598024.1165796921;-2.302095089846686;0.171293153685181;14;202;-3.4631437906252636;-2.8759570379821047;-2.574454682874228;False
1990-01_2007-02;2007-03_2008-02;SP;gasolinac;ARIMA;(12, 1, 5);12;12;23884.34763023968;0.031077785270708185;63.63636363636363;1.990849648850101;376402.8446531646;0.07576354151619469;611035.5778195661;581607.4851726793;594706.4603839176;565740.998337042;582803.0981000304;591063.4925934544;587117.4861776136;572380.7975164755;586562.2573696941;625405.2122267806;542949.2411863751;580453.7977826172;-2.281253030350261;0.17808554250401376;14;190;-3.4652439354133255;-2.8768752281673717;-2.574944653739612;False
1990-01_2006-02;2006-03_2007-02;SP;gasolinac;ARIMA;(12, 1, 5);12;12;25908.864650926924;0.0397530907335397;81.81818181818181;1.0948874855741113;204425.7064580026;0.08983250659425351;605796.0585621599;570130.4209031137;585689.2401094132;577323.5533218797;576969.3836675762;586824.4351800515;579503.0253451762;555843.668697523;599765.8310407018;614006.6312497569;534011.6297180814;589044.0482481599;-2.161060416358796;0.22068047534300267;14;178;-3.467631519151906;-2.8779183721695567;-2.575501353364474;False
1990-01_2005-02;2005-03_2006-02;SP;gasolinac;ARIMA;(12, 1, 5);12;12;37044.11995020462;0.05384131462228295;63.63636363636363;4.763708139437041;584158.1104469068;0.12020879417808826;584479.3994700476;552595.939502698;529360.5559434326;556580.0076130998;568096.4898310159;539383.3940368766;564797.4674077168;525735.7994523839;563236.6732688857;579915.0180310407;508792.8162850906;567789.1832330984;-2.2038458312447973;0.20485260421778773;12;168;-3.4698858990744115;-2.8789026251889647;-2.5760266680839004;False
