train_range;test_range;UF;PRODUCT;MODEL;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;MCPM;MASE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12;Test Statistic;p-value;Lags Used;Observations Used;Critical Value (1%);Critical Value (5%);Critical Value (10%);Stationary
1990-01_2023-02;2023-03_2024-02;DF;gasolinac;ARIMA;(9, 2, 16);12;12;10732.596536188727;0.09745750706851197;54.54545454545455;-6.058885980859727;211698.04760599672;0.9203199306770862;85813.30294222395;86173.49316325517;93471.48006132992;88756.12575153254;90252.73248493522;89443.31181826018;92029.38123892114;94586.3825737876;90229.99632905373;92931.24866047257;90884.11038940726;95507.77050816292;-5.710813214490381;7.307020771253013e-07;14;382;-3.4475850438570115;-2.869135963767125;-2.5708164748773332;True
1990-01_2022-02;2022-03_2023-02;DF;gasolinac;ARIMA;(9, 2, 16);12;12;4886.150029543584;0.03864836019895721;63.63636363636363;2.7066165042697103;77019.28944425541;inf;83109.91310539421;85338.6708944884;88399.10803766358;81074.14096490388;86280.11495905738;90990.56236282017;86524.07418781368;79882.23525150845;83905.73397002729;95537.32663823605;84763.86211475215;83470.98954370241;-5.4921112460080925;2.16362246818505e-06;13;371;-3.4480996560263386;-2.8693621113224137;-2.570937038891028;True
1990-01_2021-02;2021-03_2022-02;DF;gasolinac;ARIMA;(9, 2, 16);12;12;17923.162178018607;0.1845737402056693;63.63636363636363;18.69355793601964;283651.98898204695;2.558400907275161;66693.79617614658;57512.19640963185;59744.462283139685;66124.33197625686;77627.13556077878;83810.00203935015;80393.5553114514;70740.06269751993;60621.932009307035;61505.49525475394;60498.776472638994;65423.68929963119;-5.131132172474996;1.2132931840081766e-05;13;359;-3.4486972813047574;-2.8696246923288418;-2.571077032068342;True
1990-01_2020-02;2020-03_2021-02;DF;gasolinac;ARIMA;(9, 2, 16);12;12;18875.20836135751;0.24231858213759053;63.63636363636363;-22.028431629202554;299191.788471227;1.391996491374429;91136.69604237092;89024.48521905973;94095.29530406743;92171.61606843314;92674.38192185108;92231.86832012518;93146.65495182756;93882.58834972653;92229.36034467052;91903.73349949552;92366.77011304618;94777.77627990885;-5.2119881136200705;8.309896645899652e-06;13;347;-3.449336554273722;-2.8699055166063085;-2.571226758215748;True
1990-01_2019-02;2019-03_2020-02;DF;gasolinac;ARIMA;(9, 2, 16);12;12;4713.236699498157;0.03969808866828373;63.63636363636363;-2.0575126819124683;74295.87576550299;0.5787753637694029;95673.05921397568;90701.5773468152;97116.86478016799;98456.60016608665;89937.36351778528;95478.24250295856;95663.08814838153;95485.08316902544;95565.97052313271;99328.44976538079;97576.3370603822;99945.17314272112;-4.720061239814123;7.714590706789514e-05;13;335;-3.4500219858626227;-2.870206553997666;-2.571387268879483;True
1990-01_2018-02;2018-03_2019-02;DF;gasolinac;ARIMA;(9, 2, 16);12;12;14837.424889035983;0.15756496551628527;72.72727272727273;-11.382324222502213;176235.82239203143;1.4370373850286777;98130.79349180622;94327.59570235571;102748.29680669408;101902.91468779377;98597.89880332637;101733.99704771572;99888.14361253439;102563.94251238927;102395.4596404121;104992.58183448217;101633.85413024593;102292.32843516814;-5.050955167866596;1.757754910533731e-05;13;323;-3.4507587628808922;-2.870530068560499;-2.5715597727381647;True
1990-01_2017-02;2017-03_2018-02;DF;gasolinac;ARIMA;(9, 2, 16);12;12;8650.717574773655;0.07642657589041026;63.63636363636363;0.4810998975776676;136500.96348249048;0.4890156460166201;103298.47554781975;99402.11977393893;105163.81992726598;103895.13782787886;100610.64247835675;102041.18592698798;103204.87317527198;104976.35303394661;106292.53391626469;107438.61182212377;102691.93760404678;105041.57195754517;-4.54116016149484;0.00016557286414514865;13;311;-3.451552879535732;-2.8708786756338407;-2.571745666091128;True
1990-01_2016-02;2016-03_2017-02;DF;gasolinac;ARIMA;(9, 2, 16);12;12;8383.538792778843;0.06560965081788483;81.81818181818181;6.7126198257618315;66241.9419240949;0.4872290985967248;95296.57280751021;89418.91842299202;97808.55837010586;97786.7306875729;92319.02001737694;94677.04914947883;95966.95395135984;96322.17476352642;97359.52800036684;100044.15302980374;91482.75625182432;97398.47279964926;-4.082775162467839;0.0010340040758834194;13;299;-3.4524113009049935;-2.8712554127251764;-2.571946570731871;True
1990-01_2015-02;2015-03_2016-02;DF;gasolinac;ARIMA;(9, 2, 16);12;12;5955.304534411674;0.047083124883491645;45.45454545454545;-2.3714679855720693;140780.11765716792;0.7203358591666528;89113.42719932756;92428.34595203705;95591.48749271034;94831.26658013042;95138.00021242732;92823.8431224497;97583.01854913944;100106.95887055242;98920.5561077834;100349.94051621329;96267.32732209149;94327.1500063796;-4.4292259623109365;0.0002634079664122236;13;287;-3.453342167806272;-2.871663828287282;-2.572164381381345;True
1990-01_2014-02;2014-03_2015-02;DF;gasolinac;ARIMA;(9, 2, 16);12;12;8157.818487654031;0.06337854527493225;63.63636363636363;-2.7386532187716752;128677.20697759699;0.5692076022631856;95578.17219113647;93923.60499052277;101046.87445067882;100126.0413932508;98168.88844720267;96796.41661522113;99299.45299872442;102838.67607610424;102819.24061984148;104145.82109412356;99292.59522042883;102040.38079235847;-4.224168415630581;0.0005995064341869717;13;275;-3.454355055831705;-2.8721080938842976;-2.572401325619835;True
