DATA;MCPM;UF;PRODUCT;MODEL;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;MASE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12
linear;22669.768446315855;AC;oleodiesel;xgb_rf_knn_arima_arma_sarima;{};12;12;1435.8048823196061;0.09679668337926016;63.63636363636363;-3.88473866913193;1.3712930526147729;12329.22450898613;12640.342471747372;12758.981639105197;13505.19526502403;14104.864232851278;14886.384026001248;15135.092486925441;15315.377107360404;15384.235367761354;14573.564608312869;13936.397022068042;13221.231311646443
