train_range;test_range;time;UF;PRODUCT;MODEL;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;MCPM;MASE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12;error_series
1990-01_2023-02;2023-03_2024-02;158.39521463075653;AC;oleodiesel;CATBOOST;{'iterations': 200, 'learning_rate': 0.08019564039791446, 'depth': 5, 'loss_function': 'RMSE', 'random_state': 42};12;12;1361.8109594375612;0.09111314059239502;72.72727272727273;-6.276294936145281;16137.024896213186;1.305065832727798;13459.847422367371;12253.295534819574;13337.225345366865;14208.674171465824;15254.113073465805;15473.045568134046;16252.20012087695;16326.898718747942;14625.092894241128;13971.861538833837;14238.903354281225;12252.48789164359;[1117.3525776326296, -593.095534819573, 868.8746546331349, -1134.6741714658237, -1368.8130734658062, 121.05443186595403, -2672.2001208769507, -1415.3987187479415, -471.5928942411283, -1148.7615388338363, -1965.5033542812253, -1474.48789164359]
1990-01_2022-02;2022-03_2023-02;190.36160277202725;AC;oleodiesel;CATBOOST;{'iterations': 100, 'learning_rate': 0.01073874922573434, 'depth': 9, 'loss_function': 'RMSE', 'random_state': 42};12;12;1064.4852732386078;0.0630651957464841;72.72727272727273;3.385460859879255;12600.785878097262;1.1556078476958902;12419.299242789832;11933.194096124927;12382.937544043449;13143.56705069145;14436.284615452401;14402.260348455846;15078.61959578072;15535.99968082994;13688.289760245363;13160.020930266324;14093.848483035825;11687.780088764697;[793.8007572101687, 187.80590387507254, 1178.962455956551, 910.6329493085505, 275.6153845475983, 1438.6396515441538, 965.8804042192805, 114.00031917005981, 1345.2102397546369, 853.9790697336757, -2250.148483035824, -139.08008876469648]
1990-01_2021-02;2021-03_2022-02;102.88163115084171;AC;oleodiesel;CATBOOST;{'iterations': 200, 'learning_rate': 0.10741814383138074, 'depth': 6, 'loss_function': 'RMSE', 'random_state': 42};12;12;792.5607037553576;0.04521921072982834;81.81818181818181;0.08147211351997957;6255.672042449479;1.0070493819593802;11720.239431736636;10708.735304335249;11546.335548170353;12839.339056772833;14300.9179203581;14796.706494112155;15534.629324048405;16033.865173257896;14060.453846805605;13118.710873620996;14129.385481931391;11653.54876585036;[207.96056826336462, 1218.164695664751, 1194.7644518296474, 245.06094322716672, 58.08207964189933, 235.29350588784473, -466.62932404840467, -1017.4651732578968, 77.83615319439559, -222.91087362099643, -1742.885481931391, 343.55123414963964]
1990-01_2020-02;2020-03_2021-02;119.17624601582065;AC;oleodiesel;CATBOOST;{'iterations': 100, 'learning_rate': 0.13614593718635468, 'depth': 9, 'loss_function': 'RMSE', 'random_state': 42};12;12;956.5316125783692;0.059070945229631015;81.81818181818181;-0.8961726692030954;7555.665096179807;0.7899611918807156;12207.937983916787;11866.89758594697;12766.124635679196;13402.637408338456;14789.593786714262;14560.426884328095;15200.170460102374;15760.943994489055;12751.924163933416;12177.099967936098;13788.40868843849;10892.335962550507;[-138.33798391678647, -19.997585946970503, -572.5246356791959, -1094.837408338457, -361.593786714262, 165.57311567190482, 460.8295398976261, 195.85600551094467, 1378.8758360665834, 1549.7000320639017, -1855.8086884384902, -1130.3359625505072]
1990-01_2019-02;2019-03_2020-02;106.65011140564457;AC;oleodiesel;CATBOOST;{'iterations': 200, 'learning_rate': 0.2701673063657149, 'depth': 4, 'loss_function': 'RMSE', 'random_state': 42};12;12;847.8052242855899;0.054047953852516595;72.72727272727273;2.3761213588688914;10032.582502991654;0.8971443609666221;12402.201600196491;11820.65018138078;12822.30826925654;13039.754561196425;14227.468254965044;14584.641507548029;13890.75668138755;14875.990556469213;12990.084928954773;11692.624167888485;11487.656844029481;10064.440187266478;[-1584.5016001964905, 348.7498186192188, 744.29173074346, -342.5545611964244, 1085.5317450349557, -102.84150754802977, 301.8433186124512, -3.4905564692126063, -125.5849289547732, 1151.975832111515, 894.443155970519, 1377.9598127335212]
1990-01_2018-02;2018-03_2019-02;113.39798900578171;AC;oleodiesel;CATBOOST;{'iterations': 100, 'learning_rate': 0.11376073585232009, 'depth': 9, 'loss_function': 'RMSE', 'random_state': 42};12;12;1301.5840782869343;0.08899804631959568;72.72727272727273;-1.2194101965337738;15422.186127655199;2.24002172279779;11146.313396169478;10666.265725717753;10985.56875385578;12353.087565480602;13489.333854193424;13678.38872670152;14641.913037619493;15394.746808226491;13390.09258297628;12922.816264205743;14135.942672681342;11548.90414377081;[934.8956038305223, 904.531274282248, 2000.1932461442211, -544.2275654806017, 839.2661458065759, 913.4112732984795, -1106.5300376194937, -691.5818082264905, 19.75341702371952, -1029.3902642057437, -2953.9426726813417, -1145.9041437708092]
1990-01_2017-02;2017-03_2018-02;247.2803229028359;AC;oleodiesel;CATBOOST;{'iterations': 200, 'learning_rate': 0.010359057726940247, 'depth': 9, 'loss_function': 'RMSE', 'random_state': 42};12;12;1311.9205298150343;0.08552152423918034;90.9090909090909;-5.1771769124272975;5213.267328920271;1.4986986381494078;11374.054310552388;11088.963701483084;11707.785523584385;13032.550976477172;14209.887070075416;14352.093165076389;15180.822678376753;15619.29787332466;13729.461136086848;13075.411991905534;14453.245278261138;11727.193594804665;[506.8777194476115, 183.1416585169154, 1064.3035064156138, 415.3089735228277, -513.6835000754163, -181.389595076389, -782.004568376753, -1071.05284332466, -1119.8179160868476, -1162.3517719055344, -3272.499278261139, -1920.4615948046649]
1990-01_2016-02;2016-03_2017-02;118.053853422869;AC;oleodiesel;CATBOOST;{'iterations': 100, 'learning_rate': 0.091009768600971, 'depth': 9, 'loss_function': 'RMSE', 'random_state': 42};12;12;1968.2730629484831;0.12917056939389202;54.54545454545455;-6.030849320283125;38852.96177070837;1.2864600051034405;12137.385061167251;11344.625652967432;12235.962074713107;13277.01487815991;14359.570269521439;14344.16311290922;15594.435038965636;15774.614291853528;14044.364974131378;13690.14300869436;15166.487737059313;12352.340751229096;[783.1149388327485, 1924.8413470325686, 1272.237925286894, 195.4351218400916, -403.67026952143897, 379.43688709078015, -2280.535038965636, -1625.5142918535275, -898.8649741313784, -1591.3430086943608, -4930.669627059313, -2170.766261229095]
1990-01_2015-02;2015-03_2016-02;147.76834508171305;AC;oleodiesel;CATBOOST;{'iterations': 100, 'learning_rate': 0.23305534279052453, 'depth': 9, 'loss_function': 'RMSE', 'random_state': 42};12;12;1295.0423366120262;0.07485526961565227;54.54545454545455;-4.551271920120356;25532.98541515501;1.0154668916398815;11936.899141370655;12294.046291320943;12279.377144019067;14082.924660082816;15834.488819850116;15957.023201489326;17028.42617142181;15446.30972949022;13434.94326393783;13255.257881274307;14740.342945427037;12757.780843183507;[519.982078629344, -581.046291320943, -567.3771440190667, -205.92466008281554, -1679.153599850115, -896.7025714893261, -1353.6890214218074, 624.94056050978, 247.77329606217063, 735.7428287256935, -3492.6669454270377, -710.7808431835074]
1990-01_2014-02;2014-03_2015-02;82.13609727891162;AC;oleodiesel;CATBOOST;{'iterations': 100, 'learning_rate': 0.27992660676556474, 'depth': 6, 'loss_function': 'RMSE', 'random_state': 42};12;12;1561.3389191403276;0.1021825710059575;63.63636363636363;0.28905355998107296;24655.404651822766;1.351690622545334;12548.981010040408;11231.42001762953;12194.196046998548;13417.247782549199;14404.025564652136;14444.74669964403;15388.7473381876;15843.560924510291;14001.568216778614;13346.863592035108;15184.866838800906;12048.29311483218;[-2086.9810100404084, 644.5809823704694, 720.8039530014521, 455.8322174508012, 1435.9744353478636, 371.25330035596926, 1313.7526618123993, 1020.4390754897086, -379.56821677861444, 2146.292407964893, -3170.5065888009067, -1996.2931148321804]
