dataset_index;horizon;regressor;mape;pocid;smape;rmse;msmape;mae;test;predictions;start_test;final_test;description
157;12;BEST_CATEGORY_EACH_SERIE;0.27443559017668934;72.72727272727273;0.3307432462393581;1156.672160794735;0.3307378034575824;1010.4364764575001;[2387.156, 2547.051, 2517.999, 3484.17, 3416.688, 3271.481, 3374.462, 3867.226, 3815.769, 3722.889, 4148.206, 4232.327];[2518.28522466, 2465.8238805640003, 2296.116154802, 2385.078743506, 2346.2903562100005, 2371.13462693, 2388.6925609960003, 2435.4235698439998, 2429.1293820660003, 2415.42063695, 2443.4913781759997, 2427.5582171260003];INICIO;2024-11-30;Models combined: statistical: ARIMA, catboost: DWT_catboost, rf: DWT_rf, svr: DWT_svr, naive: NaiveMovingAverage
158;12;BEST_CATEGORY_EACH_SERIE;0.03423130031185479;72.72727272727273;0.03485851683688516;668.4949035288274;0.03485840793820649;559.0544558108335;[15909.40217, 16138.09239, 14497.97464, 14810.99638, 15737.86051, 16216.93478, 15590.94384, 17610.2337, 17006.38587, 15663.01268, 17244.75, 16146.91304];[16017.173666473998, 15151.847401767998, 14312.590283626001, 15523.775245128001, 14945.085378204001, 15739.730457983998, 15530.008287070003, 16387.487021243996, 16477.90656243, 15884.01633674, 16260.606843176001, 15717.72708311];INICIO;2024-11-30;Models combined: statistical: THETA, catboost: CWT_catboost, rf: CWT_rf, svr: ONLY_CWT_svr, naive: NaiveMovingAverage
159;12;BEST_CATEGORY_EACH_SERIE;0.052683359974310555;90.9090909090909;0.053455025949298886;18030.98756594062;0.0534550170184985;16110.098767350157;[307279.623, 279463.513, 240461.581, 309636.013, 311441.626, 313750.827, 289510.55, 322272.838, 335793.364, 324057.711, 340777.263, 311261.344];[293849.22407718, 272039.98950652394, 267264.29639186396, 298709.78718024, 292138.33285090403, 302197.092828208, 295306.947033248, 303145.99031883, 311504.18248764396, 304722.095549868, 310177.04248656204, 306528.31193095003];INICIO;2024-11-30;Models combined: statistical: THETA, catboost: DWT_catboost, rf: DWT_rf, svr: FT_svr, naive: NaiveSeasonal
160;12;BEST_CATEGORY_EACH_SERIE;0.13862503424355213;72.72727272727273;0.15171019049181897;1040.314642905313;0.15170889538972604;891.7129020164999;[5216.002, 4911.182, 4683.927, 5947.988, 6710.991, 6383.195, 6008.53, 7095.231, 7051.673, 6456.02, 6419.512, 5839.568];[5119.141089126, 5112.153511562001, 4997.184579068, 5250.2420784, 5144.5022278900005, 5366.27907219, 5363.063317616, 5416.553447784, 5376.791735536, 5316.246620086, 5328.081925550001, 5261.482752254001];INICIO;2024-11-30;Models combined: statistical: ARIMA, catboost: DWT_catboost, rf: DWT_rf, svr: svr, naive: NaiveMovingAverage
161;12;BEST_CATEGORY_EACH_SERIE;0.07886220862632634;72.72727272727273;0.08097782603300942;33633.23010137591;0.08097781418330313;27938.200451794663;[344473.893, 309413.757, 289596.881, 351203.459, 402577.346, 279206.265, 310665.1, 344436.786, 334668.585, 315926.644, 416256.763, 393213.387];[317154.792588102, 292200.73056186596, 284510.637397522, 378593.91303634795, 355207.831523772, 321783.241479214, 301809.502302946, 303121.503887068, 342809.193236668, 313466.891722582, 357027.852326098, 344910.44802073797];INICIO;2024-11-30;Models combined: statistical: ETS, catboost: DWT_catboost, rf: CWT_rf, svr: ONLY_CWT_svr, naive: NaiveSeasonal
162;12;BEST_CATEGORY_EACH_SERIE;0.04499760409277265;81.81818181818181;0.04408912312121244;4231.771877034498;0.044089093939277506;3341.9196560228374;[74926.653, 71353.802, 70307.273, 75560.54, 75102.114, 80203.941, 83468.857, 87210.728, 79060.758, 67309.105, 72509.534, 69974.45];[74678.021373812, 73113.630554448, 74234.970712162, 78632.528326182, 74222.80460299, 78686.92845374, 79028.451153854, 80966.441394422, 79523.472756482, 76992.161839058, 76726.36588696801, 73625.72177579199];INICIO;2024-11-30;Models combined: statistical: ARIMA, catboost: FT_catboost, rf: ONLY_FT_rf, svr: ONLY_CWT_svr, naive: NaiveMovingAverage
163;12;BEST_CATEGORY_EACH_SERIE;0.042424578237948964;81.81818181818181;0.04244052652931271;5741.891347719961;0.04244050772784069;4801.8767408385065;[113274.711, 106221.056, 98712.152, 110845.434, 117116.385, 117574.839, 112189.904, 122651.027, 121848.75, 115739.803, 123014.728, 109603.05];[113622.648277462, 110665.696837008, 109658.17322039201, 113986.720806524, 111158.17910939599, 113843.34379799999, 113606.25220052002, 113725.11673854399, 115958.94048105399, 114867.55530630599, 115023.584736082, 113560.52471753799];INICIO;2024-11-30;Models combined: statistical: THETA, catboost: ONLY_CWT_catboost, rf: ONLY_CWT_rf, svr: FT_svr, naive: NaiveMovingAverage
164;12;BEST_CATEGORY_EACH_SERIE;0.033734582084218624;81.81818181818181;0.034700694993984454;2312.6038038668125;0.03470065696363771;1586.4503742093336;[44243.50181, 43578.03442, 41135.83333, 41942.71014, 44990.59964, 45521.47464, 44229.24094, 50123.7971, 50121.4058, 45188.87862, 45297.20109, 43559.36413];[44865.149895918, 43134.091202840005, 40439.921245606, 43958.318251246004, 43075.768928052, 44590.65636297, 44444.846406356, 44596.293085662, 45416.367071476, 44108.801236526, 44524.201362202, 43445.94544767401];INICIO;2024-11-30;Models combined: statistical: THETA, catboost: catboost, rf: rf, svr: ONLY_CWT_svr, naive: NaiveMovingAverage
165;12;BEST_CATEGORY_EACH_SERIE;0.031121567435745595;63.63636363636363;0.03123166521534085;22124.83114498636;0.031231662342039886;16998.503211999036;[510000.922, 524759.348, 524789.842, 532117.368, 526591.149, 548223.147, 570583.013, 558191.33, 576658.51, 559408.033, 584531.46, 505722.303];[508237.238754584, 497448.033977602, 520149.21018720197, 576777.1309694641, 536275.7023465361, 541387.9805820959, 537406.0434658339, 552116.659936994, 571510.658516604, 550613.364329862, 547499.945127764, 524583.55510653];INICIO;2024-11-30;Models combined: statistical: THETA, catboost: ONLY_DWT_catboost, rf: FT_rf, svr: ONLY_FT_svr, naive: NaiveMovingAverage
166;12;BEST_CATEGORY_EACH_SERIE;0.03221670569750237;63.63636363636363;0.03278075483642517;718.6463005482508;0.032780661538532214;576.7346838546673;[17648.4692, 17656.59964, 15837.4058, 16414.94384, 17536.46739, 18364.54529, 17346.22283, 19045.20471, 18643.98551, 17773.16304, 18589.04529, 17178.10507];[17571.205736035998, 16839.52016256, 15682.335926062002, 17331.391260946002, 16397.339793059997, 17465.355823551996, 17302.014297224003, 17975.101692983997, 18184.530210856, 17558.209983528, 17518.486272072005, 17120.745086756];INICIO;2024-11-30;Models combined: statistical: THETA, catboost: catboost, rf: rf, svr: svr, naive: NaiveSeasonal
167;12;BEST_CATEGORY_EACH_SERIE;0.3896807443881319;63.63636363636363;0.3510063579799307;37.64074163454198;0.35082221811532605;34.990563827166675;[154.0, 62.0, 62.0, 92.0, 124.0, 157.0, 62.0, 157.0, 62.0, 124.0, 124.0, 62.0];[104.694522724, 97.596028596, 100.142152108, 101.509395834, 107.12301017, 100.080377768, 99.58946796000001, 104.70563736199999, 102.59716860399999, 100.691566838, 101.53884967, 99.28651735599999];INICIO;2024-11-30;Models combined: statistical: ARIMA, catboost: FT_catboost, rf: rf, svr: FT_svr, naive: NaiveMovingAverage
168;12;BEST_CATEGORY_EACH_SERIE;0.04005396660031194;63.63636363636363;0.04055281731232;10859.21936114657;0.04055280866266669;9526.394911025161;[249613.224, 231029.327, 205966.345, 231204.287, 237607.657, 239814.06, 226799.045, 253535.829, 246974.032, 240053.157, 253264.036, 229275.999];[234300.539141174, 222947.75424888404, 220265.19305925997, 233229.45012608805, 226773.007739214, 232816.440128248, 234575.840989312, 234208.369820932, 242088.22018571803, 236583.64630280598, 237950.09340332, 235268.67972793803];INICIO;2024-11-30;Models combined: statistical: THETA, catboost: DWT_catboost, rf: FT_rf, svr: CWT_svr, naive: NaiveMovingAverage
169;12;BEST_CATEGORY_EACH_SERIE;0.06971593968402863;72.72727272727273;0.07416276283850491;3442.2388732440463;0.07416264775118285;2405.3777756613335;[29030.334, 28425.01, 26156.118, 30123.222, 30338.764, 31423.789, 30518.259, 35234.132, 34216.697, 40104.511, 34480.892, 30692.088];[28070.265469455997, 27925.312119780003, 27588.483384509997, 28956.698978874, 29032.84156445, 29873.775127294, 30206.731478846, 30680.825341067997, 30967.008038379998, 30822.276327155996, 30533.896382259998, 30085.899249010003];INICIO;2024-11-30;Models combined: statistical: ARIMA, catboost: catboost, rf: rf, svr: ONLY_CWT_svr, naive: NaiveMovingAverage
170;12;BEST_CATEGORY_EACH_SERIE;0.046822147092541906;63.63636363636363;0.047539667011233765;2409.0413114865305;0.04753961646038867;2242.9670488315005;[47167.30616, 45060.62681, 42223.68297, 43227.8279, 47397.88768, 49226.45471, 46568.20833, 53101.93116, 52042.66667, 48554.43116, 50783.38043, 47871.80978];[48501.603405418005, 42834.107351426, 40788.235279176, 46396.593627616, 44220.648551266, 46622.244280366, 47803.43965836, 49519.615311682, 50204.463329312006, 47632.357882728, 47453.45156831999, 45810.43753114001];INICIO;2024-11-30;Models combined: statistical: THETA, catboost: FT_catboost, rf: FT_rf, svr: DWT_svr, naive: NaiveSeasonal
171;12;BEST_CATEGORY_EACH_SERIE;0.055096287330204635;90.9090909090909;0.05725216233186708;3017.6371781762823;0.057252093821420776;2398.982244231;[41569.0, 40479.886, 36701.5, 38525.788, 39653.0, 40215.99, 37234.35, 43709.0, 45157.0, 43937.5, 47824.019, 44584.5];[41333.424951566, 39630.09427044, 37578.986181078, 39199.318673760004, 37689.615724092, 39110.713268178006, 38727.929758146, 39716.019946429995, 40809.84374106, 40592.470811438, 41308.43623063, 41196.085738377995];INICIO;2024-11-30;Models combined: statistical: ETS, catboost: DWT_catboost, rf: ONLY_DWT_rf, svr: ONLY_CWT_svr, naive: NaiveMovingAverage
172;12;BEST_CATEGORY_EACH_SERIE;0.10147612692324792;72.72727272727273;0.10446143446347396;211.9617581918195;0.1044582082233973;173.8906818221667;[2044.171, 2421.852, 1775.086, 1552.462, 1621.739, 1228.788, 1410.354, 1433.102, 1371.455, 1277.424, 1564.684, 2028.074];[1970.992177166, 2024.5738853899998, 1610.63100093, 1648.2426093460003, 1469.017872016, 1382.06219382, 1323.16456644, 1615.61424038, 1462.460336148, 1395.1852826020001, 1461.2987415080001, 1559.9272369799999];INICIO;2024-11-30;Models combined: statistical: ARIMA, catboost: CWT_catboost, rf: ONLY_DWT_rf, svr: DWT_svr, naive: NaiveSeasonal
173;12;BEST_CATEGORY_EACH_SERIE;0.1604678173187513;54.54545454545455;0.17134869065421598;222.68299862578326;0.17133936545328363;163.38471410199995;[1440.323, 1289.62, 1127.965, 919.451, 963.815, 756.934, 666.058, 967.404, 580.617, 738.445, 904.931, 840.478];[921.15405354, 947.304821288, 804.4269925660001, 870.0754270780001, 818.882174838, 785.345012996, 765.38538747, 813.087345102, 784.1167616959999, 744.742112596, 872.0131536000001, 896.994262478];INICIO;2024-11-30;Models combined: statistical: ARIMA, catboost: ONLY_CWT_catboost, rf: FT_rf, svr: ONLY_DWT_svr, naive: NaiveSeasonal
174;12;BEST_CATEGORY_EACH_SERIE;0.04984100545513661;81.81818181818181;0.05191498194270024;1065.653439557091;0.05191481793970979;822.2016050466664;[15384.39493, 15632.93478, 14732.01087, 15439.72464, 16850.69022, 16523.61594, 15477.52536, 16991.29348, 17128.03442, 14500.05797, 16446.61413, 15066.60507];[15058.04493905, 15046.089577518, 14652.614428194001, 15559.34192851, 15181.565429902, 15094.940654478001, 15088.230101575999, 15163.575137754, 15369.148465130002, 14827.063619277998, 15169.816978048, 14989.897165578];INICIO;2024-11-30;Models combined: statistical: ETS, catboost: ONLY_FT_catboost, rf: ONLY_FT_rf, svr: ONLY_CWT_svr, naive: NaiveMovingAverage
175;12;BEST_CATEGORY_EACH_SERIE;0.032732851702047656;72.72727272727273;0.03254750303750988;596.7986360729478;0.03254739434676592;488.5574423108325;[14069.5471, 14022.88043, 13693.39855, 14193.41123, 15056.27355, 15696.05435, 14941.0308, 16886.9529, 16087.32246, 14181.27899, 14841.42935, 14130.51993];[14566.008560977998, 13791.969635334, 13519.46152683, 15302.401553645997, 14315.263171736, 15235.657484208, 15819.241783494002, 15929.406992136, 15941.440051254001, 14645.304356297998, 14798.881486596001, 14293.289861408];INICIO;2024-11-30;Models combined: statistical: THETA, catboost: ONLY_CWT_catboost, rf: ONLY_CWT_rf, svr: svr, naive: NaiveSeasonal
176;12;BEST_CATEGORY_EACH_SERIE;0.08170385922597735;81.81818181818181;0.08619896282168814;5180.822983855966;0.08619888142740756;4566.131278696165;[56015.838, 57979.956, 51996.966, 55760.569, 55458.55, 54857.132, 51288.412, 56394.035, 53661.395, 50229.044, 57211.65, 56498.5];[49351.296728376, 49768.302894650005, 48403.589900148, 49145.587610878, 50563.793125166005, 50348.308257234006, 50990.15402077399, 52434.272249076006, 50642.721361386, 50175.39913916001, 51059.279570208004, 49675.766798590004];INICIO;2024-11-30;Models combined: statistical: THETA, catboost: CWT_catboost, rf: ONLY_CWT_rf, svr: DWT_svr, naive: NaiveMovingAverage
177;12;BEST_CATEGORY_EACH_SERIE;0.17952334883737098;72.72727272727273;0.2090570377347157;2116.7014592945943;0.20905564090627982;1592.9889242166666;[7273.158, 8833.044, 8227.238, 10045.314, 8832.5, 6259.001, 5315.93, 5724.603, 5381.015, 5396.261, 9187.99, 10733.226];[6532.470150848, 7372.125091754, 6041.186633984, 7043.47431642, 6599.143852245999, 5840.975612014, 5513.213009315999, 4984.669245216, 5491.32671361, 5236.976023066, 5779.100444295999, 6273.941262482001];INICIO;2024-11-30;Models combined: statistical: ARIMA, catboost: CWT_catboost, rf: ONLY_DWT_rf, svr: ONLY_DWT_svr, naive: NaiveSeasonal
178;12;BEST_CATEGORY_EACH_SERIE;0.15808158241137385;72.72727272727273;0.17861949697894683;42.464610861358295;0.17856413669937501;29.684775802;[126.403, 258.366, 101.591, 137.479, 133.586, 112.332, 160.566, 195.475, 187.593, 160.394, 198.847, 122.508];[125.04428766599999, 157.71284581, 120.84194465800002, 151.07000656, 130.271871708, 115.52356983, 139.87975125, 137.511024082, 136.18241999000003, 142.872306736, 134.154987754, 125.09128357200002];INICIO;2024-11-30;Models combined: statistical: ETS, catboost: ONLY_CWT_catboost, rf: FT_rf, svr: ONLY_DWT_svr, naive: NaiveSeasonal
179;12;BEST_CATEGORY_EACH_SERIE;0.07413315035284597;63.63636363636363;0.07839821910051768;26.159385577714843;0.07838305820990647;20.305327187166665;[278.308, 226.617, 256.695, 266.327, 284.467, 247.448, 294.798, 288.328, 241.534, 250.521, 236.798, 251.086];[250.05772753399998, 241.15437437199998, 236.77814761999997, 252.30534149, 245.283044986, 248.93477494400003, 243.775809348, 241.571497414, 235.731143814, 237.356193344, 235.89292182400004, 242.47039569600003];INICIO;2024-11-30;Models combined: statistical: ARIMA, catboost: ONLY_FT_catboost, rf: ONLY_FT_rf, svr: svr, naive: NaiveMovingAverage
180;12;BEST_CATEGORY_EACH_SERIE;0.08102746357660336;81.81818181818181;0.08513739826561455;12844.789942135052;0.0851373672543887;11697.633421844002;[153177.035, 140137.189, 132185.162, 145974.935, 140963.568, 145252.221, 132466.493, 143747.784, 135524.642, 141556.275, 151858.997, 143715.16];[138833.659523864, 133486.23561581998, 126598.52560839201, 128530.93709404599, 125265.90060324201, 126496.178379764, 128516.938493822, 129759.146339842, 131363.299161716, 132405.86874308, 133857.71923724402, 131073.45113703999];INICIO;2024-11-30;Models combined: statistical: THETA, catboost: ONLY_DWT_catboost, rf: ONLY_CWT_rf, svr: DWT_svr, naive: NaiveMovingAverage
181;12;BEST_CATEGORY_EACH_SERIE;0.031863749173357624;54.54545454545455;0.03135752718479965;2773.115325039125;0.03135750509936464;2229.29768567867;[70051.51268, 70745.30254, 65742.69565, 65777.26087, 72780.47645, 71413.61051, 73171.88587, 78283.77899, 75148.66304, 69493.89674, 74907.10145, 66910.75];[73158.146897992, 71064.573930076, 66528.069729012, 71537.812718356, 69869.23581545599, 71910.55405150201, 73440.196044528, 75637.308306704, 76198.33384579, 72998.347924704, 72986.89619726999, 70893.198415614];INICIO;2024-11-30;Models combined: statistical: THETA, catboost: FT_catboost, rf: FT_rf, svr: ONLY_CWT_svr, naive: NaiveMovingAverage
