DATA;MCPM;UF;PRODUCT;MODEL;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;MASE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12
normal;274785.97652933554;RJ;oleodiesel;arima_noresid;{'p': 1, 'd': 3, 'q': 18};12;12;34634.34611442924;0.14070102434524487;81.81818181818181;14.28033083295398;1.8473662421429944;210235.04965719004;193557.99472578696;198072.21391153638;193319.3394049851;196269.04792614613;199737.33164948836;190668.36898115813;193840.68295596325;190550.14482770607;203610.34938760352;198701.72633784887;195328.53453506978
log;113289.7181333144;RJ;oleodiesel;arima_noresid;{'p': 17, 'd': 3, 'q': 7};12;12;14348.1407052792;0.052630830957455556;81.81818181818181;-3.502626511366349;0.6806239736190665;223977.92947590136;207114.60293382904;225190.99783782952;221450.18607712636;241454.3756543357;251379.70482527293;238471.05285710603;254548.28258685913;248548.81407298293;264611.2844614878;247902.37111889792;229641.6866510105
deseasonal;66122.97596178792;RJ;oleodiesel;arima_noresid;{'p': 10, 'd': 3, 'q': 1};12;12;8385.157188944042;0.029401223617642736;81.81818181818181;0.45144788054230345;0.3802409285801973;223527.25332969704;214490.24674125927;227804.77065040122;222213.719202523;230603.56143496098;239429.7077372829;232212.76973889547;238954.3027351626;228200.18976123256;239432.70260380255;231730.54329846025;216650.0363680984
