DATA;MCPM;UF;PRODUCT;MODEL;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12;Test Statistic;p-value;Lags Used;Observations Used;Critical Value (1%);Critical Value (5%);Critical Value (10%);Stationary
normal;1092.7077431724697;AP;glp;ARIMA;{'p': 11, 'd': 0, 'q': 13};12;12;100.7715513475274;0.03348654708911347;75.0;2.246990287852651;2775.7793639159345;2625.132783112495;2694.013400972803;2577.2713254297682;2577.0613699004602;2714.5505575994125;2632.084001390634;2634.1598134318792;2594.029392448859;2746.368712717628;2583.198717053739;2547.60910866715;-3.881453911995886;0.002175655843140249;11;385;-3.4474498334928687;-2.8690765390453703;-2.570784795075055;True
deseasonal;1981.4144283356302;AP;glp;ARIMA;{'p': 2, 'd': 0, 'q': 12};12;12;109.69947852708094;0.03348839333663708;58.333333333333336;1.6694644779935035;2762.394120062326;2681.395824546231;2735.0260106614965;2652.2028285282877;2657.1130663009053;2668.941385978481;2639.3339697176134;2661.5582200602685;2560.351928897881;2810.04595959598;2529.720472595981;2530.4661287244116;-6.535625462482045;9.625211935167397e-09;4;392;-3.44714244478345;-2.8689414326247995;-2.5707127699396084;True
deseasonal-log;2488.7566010720125;AP;glp;ARIMA;{'p': 5, 'd': 0, 'q': 9};12;12;114.83427647858846;0.035328516013298644;50.0;1.676234107466936;2759.9796271374144;2683.7796045414443;2737.298198187604;2634.570075861122;2678.0556373807185;2648.6950583726657;2642.1672366743137;2665.5916132228954;2552.57992784243;2824.1911209624745;2523.1554476819815;2536.290979909999;-6.5243480717504445;1.0234527332691245e-08;4;392;-3.44714244478345;-2.8689414326247995;-2.5707127699396084;True
deseasonal-diff;1739.5640941770255;AP;glp;ARIMA;{'p': 7, 'd': 1, 'q': 7};12;12;120.34823428702647;0.03737196792195632;66.66666666666667;2.592557393695448;2769.885453332401;2651.911924320024;2713.896530648661;2614.1062931510587;2642.3758269146674;2644.8967929037954;2602.9566011004495;2639.6596348862286;2551.8940232109267;2784.0149760082704;2496.540127135472;2477.0531008565667;-7.744985104526943;1.037724927451505e-11;16;380;-3.4476763783532585;-2.869176103659426;-2.570837873961219;True
diff;1250.3868960240986;AP;glp;ARIMA;{'p': 11, 'd': 1, 'q': 7};12;12;115.29462110844159;0.03763021197837125;75.0;2.974951316507639;2723.971113060412;2617.5004385011116;2696.2602457398043;2601.584337839711;2590.54204177624;2671.4867397477874;2584.158472150197;2612.889138222829;2562.6688658975077;2706.7475622728753;2581.1731292968416;2516.199017060089;-10.617072466912642;5.638867269881722e-19;10;386;-3.447405233596701;-2.8690569369014605;-2.5707743450830893;True
log;1143.783138496106;AP;glp;ARIMA;{'p': 13, 'd': 0, 'q': 13};12;12;105.48203999974035;0.03374419673103377;75.0;2.4016203858366465;2743.0209995561095;2637.510776857317;2704.8070423735303;2619.7989579258324;2604.2282460945503;2676.6478837497807;2602.789875424634;2647.5360153847246;2584.015530717048;2747.9187075086406;2597.439079411662;2485.3989580938905;-3.9146076862516157;0.0019299343326742706;11;385;-3.4474498334928687;-2.8690765390453703;-2.570784795075055;True
log-diff;1374.317420820651;AP;glp;ARIMA;{'p': 10, 'd': 1, 'q': 5};12;12;126.70883870768901;0.04040083498868711;75.0;3.4903207953513697;2717.80130371925;2577.1914710171404;2661.9542766261884;2593.113589151392;2588.200030868123;2670.83290110614;2581.9300117568555;2609.8293353680565;2526.9944134912344;2654.789489715521;2570.240600827027;2545.169580012105;-10.687081927931613;3.80884084817547e-19;10;386;-3.447405233596701;-2.8690569369014605;-2.5707743450830893;True
