DATA;MCPM;UF;PRODUCT;MODEL;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12;Test Statistic;p-value;Lags Used;Observations Used;Critical Value (1%);Critical Value (5%);Critical Value (10%);Stationary
normal;54712.5350769459;BA;glp;ARIMA;{'p': 14, 'd': 0, 'q': 11};12;12;3785.2186106828526;0.04693761721342544;66.66666666666667;-3.1856093583815825;73760.0913024735;70841.67384088138;73603.62658957038;77708.06429528384;80454.95174035677;81738.87082941936;74588.11466446839;75930.52079800429;73355.20325617248;76232.01340108928;72009.53579909024;67497.84935111177;-6.243935897168815;4.624899229129442e-08;17;379;-3.4477224095888497;-2.869196333125208;-2.5708486586002604;True
deseasonal;75893.58842465533;BA;glp;ARIMA;{'p': 6, 'd': 0, 'q': 10};12;12;4201.200090196223;0.05155266034124962;58.333333333333336;-3.332653823700276;74012.45154757764;70840.1710631875;76931.33889649335;76270.50966541222;79093.25679312597;80460.77525590404;75248.7052087121;76470.44192945249;73900.11249860429;75655.20366644366;71885.86640509375;68230.97792955393;-7.630488452382276;2.0149763146733215e-11;2;394;-3.4470566389664703;-2.8689037160476016;-2.570692663557422;True
deseasonal-log;74632.52627108495;BA;glp;ARIMA;{'p': 14, 'd': 0, 'q': 12};12;12;4131.39912968276;0.05147441681615609;58.333333333333336;-3.2983684000546973;73938.0715871355;70224.81117601893;76388.45506575039;76139.76159747988;79936.87831305238;80969.21708510153;74758.60050901366;75780.59916388508;73824.87253612018;76236.82286104804;72457.26402816274;68046.17185233903;-7.627776500562273;2.046832801605039e-11;2;394;-3.4470566389664703;-2.8689037160476016;-2.570692663557422;True
deseasonal-diff;111442.70520190804;BA;glp;ARIMA;{'p': 5, 'd': 0, 'q': 13};12;12;6165.323013292495;0.07692046025485376;58.333333333333336;7.2322161396321025;69914.88377082883;65943.7864995438;71341.76102548957;69659.3544555751;72282.18006043503;73511.43140053037;66690.61129669004;67833.77020174626;64923.24252308125;65523.71373356978;61771.87277676191;57688.24934864926;-10.648573961607743;4.7254211009462345e-19;7;389;-3.447272819026727;-2.868998737588248;-2.5707433189709294;True
diff;55566.70536414545;BA;glp;ARIMA;{'p': 14, 'd': 1, 'q': 9};12;12;5120.362557080473;0.061559369112341465;75.0;5.67820862290373;71185.250261245;65690.75067578729;70397.42210931962;73142.00520971973;71830.07137303577;72812.26031966374;67278.07376065986;67471.1614556818;67187.84049183133;71129.90530865961;64185.58496777818;58294.4826164586;-5.261511925236244;6.575697262986765e-06;17;379;-3.4477224095888497;-2.869196333125208;-2.5708486586002604;True
log;43553.67781287644;BA;glp;ARIMA;{'p': 14, 'd': 0, 'q': 13};12;12;4015.467583899225;0.0485638942262669;75.0;-3.1079359755564187;74431.05745456064;69189.22944727517;75898.65374329872;76007.3955679833;78940.78028303248;83348.1222556343;74736.56073507649;74681.76997003479;74622.47938957687;75598.44670387416;70770.34974639442;68819.9078390262;-6.238998378555531;4.7478342407656873e-08;17;379;-3.4477224095888497;-2.869196333125208;-2.5708486586002604;True
log-diff;87705.25632593998;BA;glp;ARIMA;{'p': 11, 'd': 1, 'q': 14};12;12;4854.248148277194;0.05847199058341037;58.333333333333336;5.062603953028462;71751.59879963225;67539.54689374265;72615.36043737887;72413.31722797747;73872.8657395202;76231.30501136786;68319.46379199755;67626.83450561015;67150.165105339;66627.42989707095;62395.1079524364;59417.6079080533;-5.2456152877267535;7.090088810346492e-06;17;379;-3.4477224095888497;-2.869196333125208;-2.5708486586002604;True
