DATA;MCPM;UF;PRODUCT;MODEL;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12
combination;3423.9233745848323;TO;glp;combination-mean;ARIMA-SARIMA-VARMA;12;12;315.8006868381059;0.03578383942038597;75.0;2.9471489515147273;7532.318075791639;7163.092596583726;7129.075754065753;7072.681567439167;7072.110760443663;7385.247935203494;6769.922171339147;7143.145682178113;7088.803102008637;7238.479569740221;7080.619379964842;7028.222619345447
