dataset_index;horizon;regressor;mape;pocid;smape;rmse;msmape;mae;test;predictions;start_test;final_test;description;origin;react_iterations_used;react_stop_reason;seed_floor_smape;seed_floor_rmse;ablation_config
37;12;orchestrator_laya_laya_v4_pure;0.2794211114047908;54.54545454545455;0.2651923614125288;69.88791969074734;0.2651302913151025;60.8284872625;[[357.069, 457.392, 297.659, 222.518, 191.916, 156.305, 146.1, 154.092, 142.71, 121.405, 315.183, 241.365]];[[329.49047589, 372.11644643, 172.61742204, 275.62600037, 254.23789723, 165.43825273, 187.0806545, 169.04970286, 234.24272495, 175.40666636, 207.90034914, 300.09264165]];2023-12-31 00:00:00;2024-11-30 00:00:00;"{""strategy"": {""combine"": ""best_single"", ""model"": ""FT_rf"", ""pool"": ""pool_full""}, ""origin"": ""agent"", ""loop"": {""final_attempt"": ""a10"", ""strategy"": {""combine"": ""best_single"", ""model"": ""FT_rf"", ""pool"": ""pool_full""}, ""iterations_used"": 2, ""stop_reason"": ""laya_accept"", ""trace"": [{""iteration"": 1, ""action"": ""best_FT_rf"", ""confidence"": 0.3511, ""score"": 0.6588, ""rank"": 1, ""already_tested"": false}]}, ""score"": 0.6588, ""gate_scores"": null}";agent;2;laya_accept;;;laya_multilingual_laya_v4_pure_noseeds_text_staged
38;12;orchestrator_laya_laya_v4_pure;0.5156477918371395;72.72727272727273;0.7063256011236257;5027.76443406988;0.7063204693243404;4873.774704289165;[[7616.938, 7938.137, 8618.96, 9255.602, 9433.928, 9697.82, 9208.834, 10031.216, 9320.077, 9633.534, 10537.74, 10410.703]];[[5953.02353726, 4939.11677619, 3862.6479942, 4088.67429178, 4139.1553598, 4421.52713182, 4122.47919735, 4200.65046379, 4323.90841911, 4382.91028737, 4485.88584719, 4298.21324267]];2023-12-31 00:00:00;2024-11-30 00:00:00;"{""strategy"": {""combine"": ""median"", ""pool"": ""pool5""}, ""origin"": ""agent"", ""loop"": {""final_attempt"": ""a11"", ""strategy"": {""combine"": ""median"", ""pool"": ""pool5""}, ""iterations_used"": 5, ""stop_reason"": ""no new information in 3 consecutive turns"", ""trace"": [{""iteration"": 1, ""action"": ""best_ONLY_FT_rf"", ""confidence"": 0.5166, ""score"": 0.7503, ""rank"": 1, ""already_tested"": false}, {""iteration"": 2, ""action"": ""median_stable7"", ""confidence"": 0.1568, ""score"": 0.6565, ""rank"": 1, ""already_tested"": false}, {""iteration"": 3, ""action"": ""best_ONLY_FT_rf"", ""confidence"": 0.3582, ""score"": 0.7503, ""rank"": 2, ""already_tested"": true}, {""iteration"": 4, ""action"": ""best_ONLY_FT_rf"", ""skipped"": ""composition repeated twice""}, {""iteration"": 5, ""action"": ""best_ONLY_FT_rf"", ""skipped"": ""composition repeated twice""}]}, ""score"": 0.6565, ""gate_scores"": null}";agent;5;no new information in 3 consecutive turns;;;laya_multilingual_laya_v4_pure_noseeds_text_staged
39;12;orchestrator_laya_laya_v4_pure;0.0523628933287135;63.63636363636363;0.050551063245259674;6325.968324072363;0.050551039011471864;5289.3177384075;[[95868.1, 91584.7, 94279.118, 107549.707, 105345.1, 105636.9, 103798.2, 114759.0, 113031.9, 107992.5, 117399.5, 107539.426]];[[100341.61162179, 102914.0818687, 106354.85583092, 110858.86148386, 108601.05160193, 111421.5725129, 112036.48392751, 113451.47187555, 113845.94249482, 113241.9327375, 112155.61412145, 109929.65577796]];2023-12-31 00:00:00;2024-11-30 00:00:00;"{""strategy"": {""combine"": ""best_single"", ""model"": ""ONLY_DWT_rf"", ""pool"": ""pool_full""}, ""origin"": ""agent"", ""loop"": {""final_attempt"": ""a11"", ""strategy"": {""combine"": ""best_single"", ""model"": ""ONLY_DWT_rf"", ""pool"": ""pool_full""}, ""iterations_used"": 5, ""stop_reason"": ""no new information in 3 consecutive turns"", ""trace"": [{""iteration"": 1, ""action"": ""best_ONLY_CWT_rf"", ""confidence"": 0.4178, ""score"": 0.6391, ""rank"": 1, ""already_tested"": false}, {""iteration"": 2, ""action"": ""best_ONLY_DWT_rf"", ""confidence"": 0.1028, ""score"": 0.623, ""rank"": 1, ""already_tested"": false}, {""iteration"": 3, ""action"": ""best_ONLY_CWT_rf"", ""confidence"": 0.4971, ""score"": 0.6391, ""rank"": 2, ""already_tested"": true}, {""iteration"": 4, ""action"": ""best_ONLY_CWT_rf"", ""skipped"": ""composition repeated twice""}, {""iteration"": 5, ""action"": ""best_ONLY_CWT_rf"", ""skipped"": ""composition repeated twice""}]}, ""score"": 0.623, ""gate_scores"": null}";agent;5;no new information in 3 consecutive turns;;;laya_multilingual_laya_v4_pure_noseeds_text_staged
40;12;orchestrator_laya_laya_v4_pure;0.05537303561365715;63.63636363636363;0.053006254953409604;8890.428996096649;0.05300623353434889;6565.337201801668;[[134999.651, 125083.95, 108306.35, 119140.25, 119552.9, 122761.065, 116167.9, 123225.85, 128004.229, 124229.814, 133344.7, 123678.3]];[[127652.40372433, 126839.79139279, 131190.40689655, 129188.05265462, 124848.10813369, 131531.5549925, 126450.80303265, 124447.7392693, 127148.47464948, 124889.74118065, 126679.1717452, 126675.69798788]];2023-12-31 00:00:00;2024-11-30 00:00:00;"{""strategy"": {""combine"": ""best_single"", ""model"": ""ONLY_CWT_rf"", ""pool"": ""pool_full""}, ""origin"": ""agent"", ""loop"": {""final_attempt"": ""a10"", ""strategy"": {""combine"": ""best_single"", ""model"": ""ONLY_CWT_rf"", ""pool"": ""pool_full""}, ""iterations_used"": 4, ""stop_reason"": ""no new information in 3 consecutive turns"", ""trace"": [{""iteration"": 1, ""action"": ""best_ONLY_CWT_rf"", ""confidence"": 0.1964, ""score"": 0.7208, ""rank"": 1, ""already_tested"": false}, {""iteration"": 2, ""action"": ""best_ONLY_CWT_rf"", ""confidence"": 0.5077, ""score"": 0.7208, ""rank"": 1, ""already_tested"": true}, {""iteration"": 3, ""action"": ""best_ONLY_CWT_rf"", ""skipped"": ""composition repeated twice""}, {""iteration"": 4, ""action"": ""best_ONLY_CWT_rf"", ""skipped"": ""composition repeated twice""}]}, ""score"": 0.7208, ""gate_scores"": null}";agent;4;no new information in 3 consecutive turns;;;laya_multilingual_laya_v4_pure_noseeds_text_staged
41;12;orchestrator_laya_laya_v4_pure;0.14648462347316268;54.54545454545455;0.16012296957811858;11464.755679898397;0.16012284678033786;10456.7520560325;[[65449.434, 75298.064, 66040.259, 66128.672, 66337.408, 64473.094, 65919.689, 73265.099, 70575.006, 70957.086, 73466.007, 79282.803]];[[56836.98889427, 58650.7643992, 57359.26824976, 58150.4260785, 62778.10563621, 60730.23738081, 58940.5341076, 58091.27922336, 60650.76959753, 59807.03878341, 59493.94631494, 60222.23766202]];2023-12-31 00:00:00;2024-11-30 00:00:00;"{""strategy"": {""combine"": ""best_single"", ""model"": ""FT_catboost"", ""pool"": ""pool_full""}, ""origin"": ""agent"", ""loop"": {""final_attempt"": ""a11"", ""strategy"": {""combine"": ""best_single"", ""model"": ""FT_catboost"", ""pool"": ""pool_full""}, ""iterations_used"": 5, ""stop_reason"": ""no new information in 3 consecutive turns"", ""trace"": [{""iteration"": 1, ""action"": ""best_ONLY_DWT_rf"", ""confidence"": 0.5982, ""score"": 0.5789, ""rank"": 1, ""already_tested"": false}, {""iteration"": 2, ""action"": ""best_FT_catboost"", ""confidence"": 0.3097, ""score"": 0.5417, ""rank"": 1, ""already_tested"": false}, {""iteration"": 3, ""action"": ""best_ONLY_DWT_rf"", ""confidence"": 0.6793, ""score"": 0.5789, ""rank"": 2, ""already_tested"": true}, {""iteration"": 4, ""action"": ""best_ONLY_DWT_rf"", ""skipped"": ""composition repeated twice""}, {""iteration"": 5, ""action"": ""best_ONLY_DWT_rf"", ""skipped"": ""composition repeated twice""}]}, ""score"": 0.5417, ""gate_scores"": null}";agent;5;no new information in 3 consecutive turns;;;laya_multilingual_laya_v4_pure_noseeds_text_staged
42;12;orchestrator_laya_laya_v4_pure;0.3263867964496132;18.181818181818183;0.2866765650185908;6.0479872086440665;0.2857866392438274;4.855972588333334;[[28.0, 22.0, 15.0, 18.27, 17.597, 10.921, 16.684, 16.068, 11.66, 24.117, 24.837, 7.335]];[[16.57951294, 16.51545549, 17.18656036, 16.89057173, 16.90656808, 16.95603866, 16.93138743, 16.93457043, 16.93827554, 16.93637381, 16.93684992, 16.93717061]];2023-12-31 00:00:00;2024-11-30 00:00:00;"{""strategy"": {""combine"": ""best_single"", ""model"": ""ARIMA"", ""pool"": ""pool_full""}, ""origin"": ""agent"", ""loop"": {""final_attempt"": ""a10"", ""strategy"": {""combine"": ""best_single"", ""model"": ""ARIMA"", ""pool"": ""pool_full""}, ""iterations_used"": 4, ""stop_reason"": ""no new information in 3 consecutive turns"", ""trace"": [{""iteration"": 1, ""action"": ""best_ARIMA"", ""confidence"": 0.3272, ""score"": 0.6738, ""rank"": 1, ""already_tested"": false}, {""iteration"": 2, ""action"": ""best_ARIMA"", ""confidence"": 0.455, ""score"": 0.6738, ""rank"": 1, ""already_tested"": true}, {""iteration"": 3, ""action"": ""best_ARIMA"", ""skipped"": ""composition repeated twice""}, {""iteration"": 4, ""action"": ""best_ARIMA"", ""skipped"": ""composition repeated twice""}]}, ""score"": 0.6738, ""gate_scores"": null}";agent;4;no new information in 3 consecutive turns;;;laya_multilingual_laya_v4_pure_noseeds_text_staged
43;12;orchestrator_laya_laya_v4_pure;0.09657441162606238;54.54545454545455;0.09722110635497759;1577.9697216130976;0.09722075258332658;1344.8556649333336;[[12823.1, 12273.4, 10778.0, 12504.0, 16355.538, 14662.6, 13540.0, 15359.6, 15841.1, 14961.5, 15902.263, 13512.6]];[[13693.91869368, 13915.18190232, 12943.07304387, 13628.359093, 12800.11464599, 13531.45614483, 13840.7136572, 14022.14832501, 14459.14828931, 14470.82190967, 14488.81191311, 14238.02181705]];2023-12-31 00:00:00;2024-11-30 00:00:00;"{""strategy"": {""combine"": ""best_single"", ""model"": ""ONLY_CWT_rf"", ""pool"": ""pool_full""}, ""origin"": ""agent"", ""loop"": {""final_attempt"": ""a10"", ""strategy"": {""combine"": ""best_single"", ""model"": ""ONLY_CWT_rf"", ""pool"": ""pool_full""}, ""iterations_used"": 4, ""stop_reason"": ""no new information in 3 consecutive turns"", ""trace"": [{""iteration"": 1, ""action"": ""best_ONLY_CWT_rf"", ""confidence"": 0.236, ""score"": 0.5327, ""rank"": 1, ""already_tested"": false}, {""iteration"": 2, ""action"": ""best_ONLY_CWT_rf"", ""confidence"": 0.3331, ""score"": 0.5327, ""rank"": 1, ""already_tested"": true}, {""iteration"": 3, ""action"": ""best_ONLY_CWT_rf"", ""skipped"": ""composition repeated twice""}, {""iteration"": 4, ""action"": ""best_ONLY_CWT_rf"", ""skipped"": ""composition repeated twice""}]}, ""score"": 0.5327, ""gate_scores"": null}";agent;4;no new information in 3 consecutive turns;;;laya_multilingual_laya_v4_pure_noseeds_text_staged
44;12;orchestrator_laya_laya_v4_pure;1.2414658771352316;54.54545454545455;0.589124694916335;4845.169644840077;0.5891201707849456;4082.0163223466675;[[9881.837, 10379.44, 8800.264, 15793.388, 14034.501, 4227.239, 1989.412, 2058.89, 2685.506, 2802.097, 5641.278, 8473.402]];[[10372.93060942, 9915.10022343, 9672.93016761, 10340.93456587, 10853.63288059, 9656.87068606, 9230.8333071, 9157.09543514, 9681.74622309, 9167.1504674, 9810.4146086, 9696.48803363]];2023-12-31 00:00:00;2024-11-30 00:00:00;"{""strategy"": {""combine"": ""best_single"", ""model"": ""FT_catboost"", ""pool"": ""pool_full""}, ""origin"": ""agent"", ""loop"": {""final_attempt"": ""a10"", ""strategy"": {""combine"": ""best_single"", ""model"": ""FT_catboost"", ""pool"": ""pool_full""}, ""iterations_used"": 4, ""stop_reason"": ""no new information in 3 consecutive turns"", ""trace"": [{""iteration"": 1, ""action"": ""best_FT_catboost"", ""confidence"": 0.3264, ""score"": 0.6606, ""rank"": 1, ""already_tested"": false}, {""iteration"": 2, ""action"": ""best_FT_catboost"", ""confidence"": 0.3483, ""score"": 0.6606, ""rank"": 1, ""already_tested"": true}, {""iteration"": 3, ""action"": ""best_FT_catboost"", ""skipped"": ""composition repeated twice""}, {""iteration"": 4, ""action"": ""best_FT_catboost"", ""skipped"": ""composition repeated twice""}]}, ""score"": 0.6606, ""gate_scores"": null}";agent;4;no new information in 3 consecutive turns;;;laya_multilingual_laya_v4_pure_noseeds_text_staged
45;12;orchestrator_laya_laya_v4_pure;0.2611361057071626;36.36363636363637;0.31265583821568804;5445.225123140327;0.3126547777389571;4637.024071255833;[[17990.301, 21859.611, 18973.953, 18643.503, 16174.485, 17550.798, 15176.792, 17784.735, 14811.392, 11796.987, 13087.211, 13415.961]];[[11302.40340644, 11424.16143013, 12976.94440643, 10826.81435749, 11321.84269285, 12635.18796955, 12361.37608926, 11720.87734066, 11723.71328895, 12917.64910894, 12479.85012812, 12171.94414399]];2023-12-31 00:00:00;2024-11-30 00:00:00;"{""strategy"": {""combine"": ""best_single"", ""model"": ""ONLY_FT_rf"", ""pool"": ""pool_full""}, ""origin"": ""agent"", ""loop"": {""final_attempt"": ""a10"", ""strategy"": {""combine"": ""best_single"", ""model"": ""ONLY_FT_rf"", ""pool"": ""pool_full""}, ""iterations_used"": 4, ""stop_reason"": ""no new information in 3 consecutive turns"", ""trace"": [{""iteration"": 1, ""action"": ""best_ONLY_FT_rf"", ""confidence"": 0.4829, ""score"": 0.5014, ""rank"": 1, ""already_tested"": false}, {""iteration"": 2, ""action"": ""best_ONLY_FT_rf"", ""confidence"": 0.1678, ""score"": 0.5014, ""rank"": 1, ""already_tested"": true}, {""iteration"": 3, ""action"": ""best_ONLY_FT_rf"", ""skipped"": ""composition repeated twice""}, {""iteration"": 4, ""action"": ""best_ONLY_FT_rf"", ""skipped"": ""composition repeated twice""}]}, ""score"": 0.5014, ""gate_scores"": null}";agent;4;no new information in 3 consecutive turns;;;laya_multilingual_laya_v4_pure_noseeds_text_staged
46;12;orchestrator_laya_laya_v4_pure;0.16069764424776092;45.45454545454545;0.14059274468594038;15158.257087427257;0.14059265483555236;11152.331912403337;[[58092.217, 52348.895, 79046.898, 80050.01, 84714.847, 88829.722, 90299.168, 91205.356, 102463.176, 90029.361, 97784.738, 89435.74]];[[84465.17186432, 87886.63030862, 92809.69052256, 86510.69448654, 84621.72310784, 88607.74398324, 86820.9311152, 86018.64611581, 87373.9231645, 84477.87752236, 83109.34142079, 82038.10580346]];2023-12-31 00:00:00;2024-11-30 00:00:00;"{""strategy"": {""combine"": ""best_single"", ""model"": ""ONLY_FT_catboost"", ""pool"": ""pool_full""}, ""origin"": ""agent"", ""loop"": {""final_attempt"": ""a10"", ""strategy"": {""combine"": ""best_single"", ""model"": ""ONLY_FT_catboost"", ""pool"": ""pool_full""}, ""iterations_used"": 4, ""stop_reason"": ""no new information in 3 consecutive turns"", ""trace"": [{""iteration"": 1, ""action"": ""best_ONLY_FT_catboost"", ""confidence"": 0.3649, ""score"": 0.6534, ""rank"": 1, ""already_tested"": false}, {""iteration"": 2, ""action"": ""best_ONLY_FT_catboost"", ""confidence"": 0.2879, ""score"": 0.6534, ""rank"": 1, ""already_tested"": true}, {""iteration"": 3, ""action"": ""best_ONLY_FT_catboost"", ""skipped"": ""composition repeated twice""}, {""iteration"": 4, ""action"": ""best_ONLY_FT_catboost"", ""skipped"": ""composition repeated twice""}]}, ""score"": 0.6534, ""gate_scores"": null}";agent;4;no new information in 3 consecutive turns;;;laya_multilingual_laya_v4_pure_noseeds_text_staged
47;12;orchestrator_laya_laya_v4_pure;0.14445437388454485;81.81818181818181;0.12941172990233293;394.24911821944295;0.12940910906118466;320.1782840058333;[[2682.474, 2842.284, 2445.078, 2680.838, 2481.338, 2167.638, 2064.233, 2192.445, 1979.139, 2359.672, 2597.427, 2525.329]];[[2837.04562668, 2841.12845401, 2640.62084875, 2735.38753114, 2686.77873263, 2695.40665438, 2666.16507426, 2766.61359118, 2737.87101782, 2709.70089246, 2777.53405826, 2763.47083452]];2023-12-31 00:00:00;2024-11-30 00:00:00;"{""strategy"": {""combine"": ""best_single"", ""model"": ""ETS"", ""pool"": ""pool_full""}, ""origin"": ""agent"", ""loop"": {""final_attempt"": ""a11"", ""strategy"": {""combine"": ""best_single"", ""model"": ""ETS"", ""pool"": ""pool_full""}, ""iterations_used"": 5, ""stop_reason"": ""no new information in 3 consecutive turns"", ""trace"": [{""iteration"": 1, ""action"": ""best_ONLY_DWT_rf"", ""confidence"": 0.3483, ""score"": 0.6646, ""rank"": 1, ""already_tested"": false}, {""iteration"": 2, ""action"": ""best_ETS"", ""confidence"": 0.2034, ""score"": 0.4558, ""rank"": 1, ""already_tested"": false}, {""iteration"": 3, ""action"": ""best_ONLY_DWT_rf"", ""confidence"": 0.3398, ""score"": 0.6646, ""rank"": 2, ""already_tested"": true}, {""iteration"": 4, ""action"": ""best_ONLY_DWT_rf"", ""skipped"": ""composition repeated twice""}, {""iteration"": 5, ""action"": ""best_ONLY_DWT_rf"", ""skipped"": ""composition repeated twice""}]}, ""score"": 0.4558, ""gate_scores"": null}";agent;5;no new information in 3 consecutive turns;;;laya_multilingual_laya_v4_pure_noseeds_text_staged
48;12;orchestrator_laya_laya_v4_pure;0.25321768615731965;45.45454545454545;0.3074905529125667;367.5940453653346;0.307474223752997;293.20578196750006;[[701.811, 782.71, 835.651, 984.415, 810.853, 903.126, 859.974, 1246.278, 1157.116, 1433.667, 1319.535, 1209.55]];[[715.63582994, 713.94761278, 724.36307057, 735.79756463, 720.37051538, 725.8052466, 728.74046823, 725.9789137, 741.89270555, 734.79958486, 725.64821664, 760.88654739]];2023-12-31 00:00:00;2024-11-30 00:00:00;"{""strategy"": {""combine"": ""best_single"", ""model"": ""ONLY_DWT_rf"", ""pool"": ""pool_full""}, ""origin"": ""agent"", ""loop"": {""final_attempt"": ""a11"", ""strategy"": {""combine"": ""best_single"", ""model"": ""ONLY_DWT_rf"", ""pool"": ""pool_full""}, ""iterations_used"": 6, ""stop_reason"": ""no new information in 3 consecutive turns"", ""trace"": [{""iteration"": 1, ""action"": ""best_ONLY_CWT_catboost"", ""confidence"": 0.3533, ""score"": 0.6011, ""rank"": 1, ""already_tested"": false}, {""iteration"": 2, ""action"": ""best_ONLY_CWT_catboost"", ""confidence"": 0.4669, ""score"": 0.6011, ""rank"": 1, ""already_tested"": true}, {""iteration"": 3, ""action"": ""best_ONLY_DWT_rf"", ""confidence"": 0.2228, ""score"": 0.5721, ""rank"": 1, ""already_tested"": false}, {""iteration"": 4, ""action"": ""best_ONLY_CWT_catboost"", ""skipped"": ""composition repeated twice""}, {""iteration"": 5, ""action"": ""best_ONLY_CWT_catboost"", ""skipped"": ""composition repeated twice""}, {""iteration"": 6, ""action"": ""best_ONLY_CWT_catboost"", ""skipped"": ""composition repeated twice""}]}, ""score"": 0.5721, ""gate_scores"": null}";agent;6;no new information in 3 consecutive turns;;;laya_multilingual_laya_v4_pure_noseeds_text_staged
49;12;orchestrator_laya_laya_v4_pure;0.17370650047612768;54.54545454545455;0.20616553320000816;2125.8707027779674;0.20616402361789224;1431.0987218116668;[[5685.033, 6913.203, 5421.821, 6200.403, 6259.787, 6049.272, 6058.612, 7300.246, 6607.038, 6692.559, 9772.473, 10578.567]];[[5374.30622745, 5521.50775832, 5394.30775007, 5710.22454259, 5638.88428693, 5563.26831301, 5845.09463372, 5331.67237849, 5588.7882906, 5496.7307116, 5432.7536799, 5468.29076558]];2023-12-31 00:00:00;2024-11-30 00:00:00;"{""strategy"": {""combine"": ""best_single"", ""model"": ""FT_rf"", ""pool"": ""pool_full""}, ""origin"": ""agent"", ""loop"": {""final_attempt"": ""a10"", ""strategy"": {""combine"": ""best_single"", ""model"": ""FT_rf"", ""pool"": ""pool_full""}, ""iterations_used"": 4, ""stop_reason"": ""no new information in 3 consecutive turns"", ""trace"": [{""iteration"": 1, ""action"": ""best_FT_rf"", ""confidence"": 0.3938, ""score"": 0.6623, ""rank"": 1, ""already_tested"": false}, {""iteration"": 2, ""action"": ""best_FT_rf"", ""confidence"": 0.2414, ""score"": 0.6623, ""rank"": 1, ""already_tested"": true}, {""iteration"": 3, ""action"": ""best_FT_rf"", ""skipped"": ""composition repeated twice""}, {""iteration"": 4, ""action"": ""best_FT_rf"", ""skipped"": ""composition repeated twice""}]}, ""score"": 0.6623, ""gate_scores"": null}";agent;4;no new information in 3 consecutive turns;;;laya_multilingual_laya_v4_pure_noseeds_text_staged
50;12;orchestrator_laya_laya_v4_pure;0.1126780979334489;54.54545454545455;0.11734900111098008;92.43317579557218;0.11733965498660641;74.30821558583335;[[620.162, 576.461, 550.319, 625.159, 673.028, 719.72, 704.046, 817.093, 568.598, 623.261, 695.177, 479.801]];[[607.48344058, 542.48628923, 558.01477698, 580.86622712, 588.16713454, 618.51019402, 599.52786783, 608.64213905, 619.64239445, 600.1541148, 590.7241088, 595.21393157]];2023-12-31 00:00:00;2024-11-30 00:00:00;"{""strategy"": {""combine"": ""best_single"", ""model"": ""FT_rf"", ""pool"": ""pool_full""}, ""origin"": ""agent"", ""loop"": {""final_attempt"": ""a10"", ""strategy"": {""combine"": ""best_single"", ""model"": ""FT_rf"", ""pool"": ""pool_full""}, ""iterations_used"": 2, ""stop_reason"": ""laya_accept"", ""trace"": [{""iteration"": 1, ""action"": ""best_FT_rf"", ""confidence"": 0.4876, ""score"": 0.6764, ""rank"": 1, ""already_tested"": false}]}, ""score"": 0.6764, ""gate_scores"": null}";agent;2;laya_accept;;;laya_multilingual_laya_v4_pure_noseeds_text_staged
51;12;orchestrator_laya_laya_v4_pure;0.19377213647799105;72.72727272727273;0.17996431514514888;8.108050484820811;0.17970039828909554;6.277329402499999;[[53.666, 25.412, 34.598, 31.668, 23.276, 38.095, 39.941, 41.509, 35.635, 25.205, 38.752, 37.666]];[[35.18852646, 33.95054921, 36.98517854, 37.05877744, 34.59026443, 35.0635638, 36.63521059, 36.9016882, 35.80419819, 37.62441672, 35.85358269, 34.87785996]];2023-12-31 00:00:00;2024-11-30 00:00:00;"{""strategy"": {""combine"": ""best_single"", ""model"": ""ONLY_FT_rf"", ""pool"": ""pool_full""}, ""origin"": ""agent"", ""loop"": {""final_attempt"": ""a10"", ""strategy"": {""combine"": ""best_single"", ""model"": ""ONLY_FT_rf"", ""pool"": ""pool_full""}, ""iterations_used"": 4, ""stop_reason"": ""no new information in 3 consecutive turns"", ""trace"": [{""iteration"": 1, ""action"": ""best_ONLY_FT_rf"", ""confidence"": 0.2159, ""score"": 0.6595, ""rank"": 1, ""already_tested"": false}, {""iteration"": 2, ""action"": ""best_ONLY_FT_rf"", ""confidence"": 0.1011, ""score"": 0.6595, ""rank"": 1, ""already_tested"": true}, {""iteration"": 3, ""action"": ""best_ONLY_FT_rf"", ""skipped"": ""composition repeated twice""}, {""iteration"": 4, ""action"": ""best_ONLY_FT_rf"", ""skipped"": ""composition repeated twice""}]}, ""score"": 0.6595, ""gate_scores"": null}";agent;4;no new information in 3 consecutive turns;;;laya_multilingual_laya_v4_pure_noseeds_text_staged
52;12;orchestrator_laya_laya_v4_pure;0.16635137223037996;63.63636363636363;0.1559085880592241;3545.544783336603;0.15590820416610862;3210.160129975833;[[17280.702, 19355.995, 20471.7, 22434.4, 26055.81, 17217.208, 14648.4, 16253.692, 20040.1, 24206.3, 24269.13, 24637.55]];[[20581.56626695, 22509.90375562, 23075.31694522, 26205.74081181, 20141.46079893, 19635.17079721, 19886.37803212, 21473.56239297, 22094.17449998, 23434.64763373, 22663.21072663, 22167.16578288]];2023-12-31 00:00:00;2024-11-30 00:00:00;"{""strategy"": {""combine"": ""best_single"", ""model"": ""ONLY_FT_catboost"", ""pool"": ""pool_full""}, ""origin"": ""agent"", ""loop"": {""final_attempt"": ""a10"", ""strategy"": {""combine"": ""best_single"", ""model"": ""ONLY_FT_catboost"", ""pool"": ""pool_full""}, ""iterations_used"": 4, ""stop_reason"": ""no new information in 3 consecutive turns"", ""trace"": [{""iteration"": 1, ""action"": ""best_ONLY_FT_catboost"", ""confidence"": 0.4828, ""score"": 0.5741, ""rank"": 1, ""already_tested"": false}, {""iteration"": 2, ""action"": ""best_ONLY_FT_catboost"", ""confidence"": 0.4112, ""score"": 0.5741, ""rank"": 1, ""already_tested"": true}, {""iteration"": 3, ""action"": ""best_ONLY_FT_catboost"", ""skipped"": ""composition repeated twice""}, {""iteration"": 4, ""action"": ""best_ONLY_FT_catboost"", ""skipped"": ""composition repeated twice""}]}, ""score"": 0.5741, ""gate_scores"": null}";agent;4;no new information in 3 consecutive turns;;;laya_multilingual_laya_v4_pure_noseeds_text_staged
53;12;orchestrator_laya_laya_v4_pure;0.0800991290681271;72.72727272727273;0.08432602431276387;1920.4375555581864;0.08432579739545872;1583.1163271100002;[[21508.623, 24142.437, 19778.453, 19114.96, 18229.65, 17597.856, 16924.601, 21786.279, 17007.582, 15778.259, 17453.067, 17295.294]];[[19674.26052908, 21605.95925404, 17245.65497668, 17339.85092423, 15949.75317442, 15743.29962185, 16551.39586027, 17999.78899742, 17064.59330634, 16969.13465961, 17230.87029351, 17849.71059087]];2023-12-31 00:00:00;2024-11-30 00:00:00;"{""strategy"": {""combine"": ""best_single"", ""model"": ""ONLY_DWT_rf"", ""pool"": ""pool_full""}, ""origin"": ""agent"", ""loop"": {""final_attempt"": ""a10"", ""strategy"": {""combine"": ""best_single"", ""model"": ""ONLY_DWT_rf"", ""pool"": ""pool_full""}, ""iterations_used"": 4, ""stop_reason"": ""no new information in 3 consecutive turns"", ""trace"": [{""iteration"": 1, ""action"": ""best_ONLY_DWT_rf"", ""confidence"": 0.4601, ""score"": 0.6975, ""rank"": 1, ""already_tested"": false}, {""iteration"": 2, ""action"": ""best_ONLY_DWT_rf"", ""confidence"": 0.2998, ""score"": 0.6975, ""rank"": 1, ""already_tested"": true}, {""iteration"": 3, ""action"": ""best_ONLY_DWT_rf"", ""skipped"": ""composition repeated twice""}, {""iteration"": 4, ""action"": ""best_ONLY_DWT_rf"", ""skipped"": ""composition repeated twice""}]}, ""score"": 0.6975, ""gate_scores"": null}";agent;4;no new information in 3 consecutive turns;;;laya_multilingual_laya_v4_pure_noseeds_text_staged
54;12;orchestrator_laya_laya_v4_pure;0.2071432910197509;63.63636363636363;0.2401173132866766;1510.5176984331604;0.24011498874513015;1249.5428966891666;[[5774.5, 6791.0, 6019.0, 6008.5, 5184.0, 5166.0, 6521.4, 7060.7, 5030.5, 4051.5, 4143.5, 4403.0]];[[3890.20346832, 4494.57860405, 4689.60489841, 4688.30154366, 4473.19099745, 4251.93010691, 4283.59103119, 4297.84308936, 4079.26606575, 4376.5027294, 4371.60978569, 4368.68794972]];2023-12-31 00:00:00;2024-11-30 00:00:00;"{""strategy"": {""combine"": ""best_single"", ""model"": ""ONLY_FT_catboost"", ""pool"": ""pool_full""}, ""origin"": ""agent"", ""loop"": {""final_attempt"": ""a10"", ""strategy"": {""combine"": ""best_single"", ""model"": ""ONLY_FT_catboost"", ""pool"": ""pool_full""}, ""iterations_used"": 4, ""stop_reason"": ""no new information in 3 consecutive turns"", ""trace"": [{""iteration"": 1, ""action"": ""best_ONLY_FT_catboost"", ""confidence"": 0.3292, ""score"": 0.5629, ""rank"": 1, ""already_tested"": false}, {""iteration"": 2, ""action"": ""best_ONLY_FT_catboost"", ""confidence"": 0.2059, ""score"": 0.5629, ""rank"": 1, ""already_tested"": true}, {""iteration"": 3, ""action"": ""best_ONLY_FT_catboost"", ""skipped"": ""composition repeated twice""}, {""iteration"": 4, ""action"": ""best_ONLY_FT_catboost"", ""skipped"": ""composition repeated twice""}]}, ""score"": 0.5629, ""gate_scores"": null}";agent;4;no new information in 3 consecutive turns;;;laya_multilingual_laya_v4_pure_noseeds_text_staged
