PRODUCT;ESTADO;MODEL;PARAMETERS;HORIZON;WINDOW;RRMSE;POCID;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12
oleocombustivel;CE;ARIMA_normal;auto_arima();12;12;1.0464168106660692;63.63636363636363;4246.07098820136;4125.324930702533;4034.350852058585;3965.807968286206;3914.1654896168548;3875.2563358676352;3845.9408908214455;3823.8536636410445;3807.2124151882235;3794.6743474712293;3785.2277520116627;3778.1103741356646
queroseneiluminante;RR;ARIMA_normal;auto_arima();12;12;1.0302267002518892;0.0;0.11052896725440807;0.11052896725440807;0.11052896725440807;0.11052896725440807;0.11052896725440807;0.11052896725440807;0.11052896725440807;0.11052896725440807;0.11052896725440807;0.11052896725440807;0.11052896725440807;0.11052896725440807
etanolhidratado;SE;ARIMA_normal;auto_arima();12;12;0.3089748681180841;36.36363636363637;3338.4572834008645;3887.5126409148706;3539.3771396480224;3145.4583618631223;2789.9090123391256;2370.2216823912013;2219.3158258916396;2276.8689400517687;2791.1475759842133;3116.9946509481415;3343.4210298866624;3178.136470025427
gasoline-r;MG;ARIMA_normal;auto_arima();12;12;0.3618035086594251;81.81818181818181;279275.1283987541;277272.2985490838;248636.18554557412;297173.07901021495;283683.9861609604;357704.1395809839;358833.580653997;357531.4307740918;364653.0304206424;340513.4434552558;426110.3776586523;332092.088992341
gasolinadeaviacao;SP;ARIMA_normal;auto_arima();12;12;0.507223881774493;54.54545454545455;995.9680085582825;1316.8050363504162;1202.5534086836662;1317.2224801018428;1371.24305637264;1356.5046926524483;1331.699486842008;1285.0269796269824;1419.5668035378835;1157.4216958091986;1153.5638734893;1257.760631414211
GLP;BA;ARIMA_normal;auto_arima();12;12;0.15084648970401204;72.72727272727273;50088.68563123171;62863.208515772516;54175.39185449781;64321.268309539555;68843.82420436628;77961.39466185114;76984.90862220316;66288.54522105368;64597.95020812024;59674.081832395066;67997.11856853322;56678.90815409154
etanolhidratado;RR;ARIMA_normal;auto_arima();12;12;0.23950411609773622;54.54545454545455;201.7219503709781;241.5816406233044;237.60110173101123;257.3132143280989;252.8925523757608;261.7648020419157;228.6863183146198;225.88573322511607;230.09663993162047;232.41178280699452;231.36006471696325;237.99539799490464
oleodiesel;ES;ARIMA_normal;auto_arima();12;12;0.5944281446391991;72.72727272727273;57340.53989337443;65199.04987013412;68534.93537636263;70817.8273879168;74541.40895472516;72263.50208984765;79655.31259359598;71115.91504414853;77507.16298670162;63044.51238955022;67986.61291255931;63395.35725536352
gasolinadeaviacao;RO;ARIMA_normal;auto_arima();12;12;0.477389563263017;0.0;66.45497966289925;66.45497966289925;66.45497966289925;66.45497966289925;66.45497966289925;66.45497966289925;66.45497966289925;66.45497966289925;66.45497966289925;66.45497966289925;66.45497966289925;66.45497966289925
oleocombustivel;BA;ARIMA_normal;auto_arima();12;12;0.8467386446258531;54.54545454545455;69356.07415965074;61714.71280933863;55549.6546909567;51745.78351512561;49237.36372109181;47612.33043469285;46554.668753931655;45867.12815300651;45420.0430690488;45129.343030413955;44940.322177892434;44817.41654510852
gasoline-r;AP;ARIMA_normal;auto_arima();12;12;1.2697048817180525;81.81818181818181;3099.3438157086957;5266.942211248988;3792.499665950277;6843.675649357163;7067.648436195119;9589.556351810788;10464.66722289416;9544.079712376813;9817.94771534701;7364.445630115912;9729.33406027537;3211.2295886327156
gasoline-r;AC;ARIMA_normal;auto_arima();12;12;1.0738350701353583;90.9090909090909;2772.459714000855;4567.04382241319;3589.463261095475;5991.652307413928;5943.7996989166495;8005.257016790923;8647.724646603117;8636.284971513744;7096.272716152579;6110.629205858677;7993.561078836736;3908.385111492737
oleocombustivel;RJ;ARIMA_normal;auto_arima();12;12;0.9073677823675255;63.63636363636363;16418.180324138477;24781.865815679063;18247.17336404066;29932.48345681232;29443.264387924017;29714.70631055189;20534.076408171473;24338.744280766805;22283.192427915685;26740.25048846068;21059.63264646746;26534.041212942706
gasolinadeaviacao;DF;ARIMA_normal;auto_arima();12;12;0.327284702792806;72.72727272727273;46.58581459510038;58.00666777578665;49.12701667948825;59.248946320000684;58.288707499675674;53.332626643998076;63.13834164100355;59.23614537565841;49.70136777295126;50.11182529295586;55.31607201959699;49.37672940780823
oleocombustivel;DF;ARIMA_normal;auto_arima();12;12;1.1391337196622462;45.45454545454545;4071.3864334209784;3580.9162409601436;3271.555916212471;3076.429256123687;2953.3546068180312;2875.7262125493135;2826.7626962546333;2795.8793326281684;2776.3998870927567;2764.1133757218936;2756.363752592635;2751.475737041862
oleodiesel;PA;ARIMA_normal;auto_arima();12;12;1.025669099438162;81.81818181818181;46002.15839861888;91340.7003557164;62725.37107168484;94118.91894703533;123655.3199065915;168631.7279810248;182243.29648270903;155248.5856208517;169962.82059292746;128458.9093372179;111613.35764678678;60668.78625749615
GLP;RN;ARIMA_normal;auto_arima();12;12;0.16062504339800188;81.81818181818181;11459.255510807998;15415.260117903508;13399.313425107302;14755.972507188679;15370.037544256422;17162.731525696247;17231.478652973794;15696.435762892665;15297.983202628686;14008.086194485439;16132.51710196781;14056.987405179456
gasoline-r;MA;ARIMA_normal;auto_arima();12;12;1.3352843748915624;81.81818181818181;19901.17965095707;26860.05917291901;27247.767268834206;40301.886779616645;33724.27240055697;42409.95092215978;49553.88145293624;42637.700922752316;42441.39749111591;36908.15827481921;51607.12308887359;28341.075554315037
etanolhidratado;PE;ARIMA_normal;auto_arima();12;12;0.27078061892508054;72.72727272727273;15521.461596151958;18621.512343520564;16029.555854569231;15283.099676743723;14938.351221284218;14456.017173397555;13595.23125310653;14333.565198465178;16720.080090717973;17815.23318785524;18696.584550049647;17004.786152315304
queroseneiluminante;SP;ARIMA_normal;auto_arima();12;12;0.9165018681245735;18.181818181818183;2066.1150114420147;2123.6034697365694;2174.569582715497;2219.7533421906896;2259.810784302396;2295.3235146986717;2326.807153036878;2354.718819415392;2379.4637714332166;2401.401288242883;2420.849887028919;2438.0919476514573
queroseneiluminante;TO;ARIMA_normal;auto_arima();12;12;1.0302267002518892;0.0;1.3734962216624687;1.3734962216624687;1.3734962216624687;1.3734962216624687;1.3734962216624687;1.3734962216624687;1.3734962216624687;1.3734962216624687;1.3734962216624687;1.3734962216624687;1.3734962216624687;1.3734962216624687
gasoline-r;SE;ARIMA_normal;auto_arima();12;12;0.8791945111497914;72.72727272727273;14156.707265867164;15621.521167923584;14036.852384619104;14412.101756885924;16430.952144917734;20937.308086258523;22965.95818193246;22250.868277214286;22222.92806399862;16875.448420654706;26170.11950253543;16656.82596585899
oleodiesel;TO;ARIMA_normal;auto_arima();12;12;1.2507071905711649;90.9090909090909;18636.382653190398;51462.210085985855;33041.08824102896;36387.112346237285;45668.81668926526;61145.838778267156;65156.24523202386;54194.31722158134;69506.14495530231;50427.12696930874;29179.530875664368;6901.821527544555
oleodiesel;RR;ARIMA_normal;auto_arima();12;12;0.7317900206518937;81.81818181818181;6587.402714933635;11084.163307145986;9084.591995311815;9933.249495050457;7673.825712255486;9019.619258487524;11822.065149054815;12358.350895875803;14138.7004507645;12818.844962485397;11970.958335305686;12586.395593868685
oleocombustivel;MG;ARIMA_normal;auto_arima();12;12;0.8027878943890289;27.272727272727273;42405.21936559884;44384.11248631027;57716.468420455276;74395.64068555145;71294.24311625057;62301.946572385445;66196.70966686372;68091.00105136224;68297.20570336739;61400.569786568;65508.72440192619;58422.60746206227
gasoline-r;PE;ARIMA_normal;auto_arima();12;12;0.7072245792031272;90.9090909090909;59002.08391884241;65659.46722962469;56591.764440515675;64973.033208324174;64386.941635555406;77991.55731973943;89901.49101160768;85104.69257407902;85901.3974495431;67391.95545290211;93333.36526267542;64209.7567557869
GLP;DF;ARIMA_normal;auto_arima();12;12;0.131072201762128;81.81818181818181;10973.059446135283;13613.258657853532;12602.797817464338;12616.419535741225;13574.8531131684;13920.227433075886;14197.006331945233;12386.67377670787;12704.078806327967;12056.25791758363;13589.701200855434;10929.70565024409
etanolhidratado;GO;ARIMA_normal;auto_arima();12;12;2.4364065009388933;45.45454545454545;-5268.051984725185;-2918.1621655856143;4646.725898005578;3871.295060164739;-2940.2313725770728;-6361.650187472878;-11998.135239522948;-10579.51120312151;-14309.490831581854;-26581.891861911856;-11023.956382501165;-43353.884862174506
queroseneiluminante;MA;ARIMA_normal;auto_arima();12;12;4.471170577260699;0.0;1102.5024964056306;1102.5024964056306;1102.5024964056306;1102.5024964056306;1102.5024964056306;1102.5024964056306;1102.5024964056306;1102.5024964056306;1102.5024964056306;1102.5024964056306;1102.5024964056306;1102.5024964056306
gasoline-r;GO;ARIMA_normal;auto_arima();12;12;0.3742950607142795;63.63636363636363;95369.85538679834;95802.30832877122;98415.40068106832;100560.14181933993;101965.20816717405;117003.68713772955;122664.92502407925;118622.59046955305;118867.15397414943;115994.06245205023;132401.82579840237;114662.0719748791
gasoline-r;ES;ARIMA_normal;auto_arima();12;12;0.749044523033839;72.72727272727273;33449.57070987718;44597.593171549765;25501.923256359958;51437.44442022229;37905.480854116264;55884.52726449585;48792.080291936305;49873.63191624048;57288.42103022169;41183.81249015668;86385.4791111877;56461.434533245934
queroseneiluminante;SE;ARIMA_normal;auto_arima();12;12;1.0302381994143126;0.0;9.50443835075987;9.504394193563407;9.504357853500583;9.504327946706857;9.504303334302765;9.50428307902429;9.504266409530953;9.504252691032413;9.504241401115054;9.504232109847969;9.504224463410772;9.50421817061978
etanolhidratado;MT;ARIMA_normal;auto_arima();12;12;1.6743515284689237;63.63636363636363;30256.963058609294;39099.15125108937;38609.15034505645;37456.38640506338;36676.717106510674;40202.92811199362;39684.961934713574;38713.89708423755;35169.69315409621;26305.566121822325;31185.57487949769;19672.836121028417
oleocombustivel;SC;ARIMA_normal;auto_arima();12;12;0.8048450774062148;54.54545454545455;10963.211131511784;11672.23415429584;14861.29850127914;19136.637321249014;14496.243831265014;13810.185173728398;15970.250592048558;12353.169195808723;10776.942884464603;12123.753435467977;10324.95868688857;12233.014204057457
gasoline-r;SP;ARIMA_normal;auto_arima();12;12;0.38708621186834863;54.54545454545455;667002.1045547945;626647.8413593135;521520.94565661915;620004.9557782988;510294.55936917226;606827.4272367059;633523.4756154943;652039.925024353;687973.3882146506;695346.9157556817;872767.2550540897;622244.5288906599
etanolhidratado;AL;ARIMA_normal;auto_arima();12;12;0.2641227253462756;63.63636363636363;4113.2161052921365;4952.022865589038;4736.454758469942;4800.518431736462;4683.375463153196;4507.098495711736;4492.127365949618;4521.848820152079;4675.71765258304;4694.697338580369;4820.819409688416;4701.852737600697
oleodiesel;BA;ARIMA_normal;auto_arima();12;12;0.5197535031506726;81.81818181818181;136534.25904972453;198972.86637082256;189405.24027511894;192234.21555128956;178303.75855721455;220122.20177290746;238984.44137127313;213702.34931887095;214178.46224917515;186904.9089923696;194990.26833241255;160203.68997064146
gasolinadeaviacao;GO;ARIMA_normal;auto_arima();12;12;0.1908218998818567;63.63636363636363;268.17121027070857;361.4469831404938;267.23796031451747;337.45530769179885;352.74235556646397;301.81085045711995;354.66218767417996;291.52293860634074;324.8849961574457;249.3340573099626;321.0941856399557;355.6006937302255
GLP;MT;ARIMA_normal;auto_arima();12;12;0.2784463602537653;54.54545454545455;15373.796695232242;18560.322026331178;15083.459743333906;16176.667681051686;16125.078947680082;16047.873063311914;16930.388215625528;14843.182922535416;13736.428074839818;15469.856377045662;15760.457684630306;14804.021257164859
queroseneiluminante;MG;ARIMA_normal;auto_arima();12;12;0.8105389803151287;27.272727272727273;483.5494434022673;373.46451649392384;569.2538858713659;678.3790348563496;786.9268300321211;988.2096738136983;898.3157552074425;913.5672625594699;841.5390449196032;929.7498455898933;961.631676497107;753.8504881569663
queroseneiluminante;RN;ARIMA_normal;auto_arima();12;12;1.0302586754090723;0.0;82.41390747492343;82.40870380231665;82.40564064153264;82.40383797822125;82.40277693943435;82.40215248169142;82.40178494317834;82.40156862891075;82.40144131425585;82.40136638268976;82.40132228097454;82.40129632463228
oleocombustivel;GO;ARIMA_normal;auto_arima();12;12;0.8140404897170477;54.54545454545455;16815.112757165727;19811.575495913785;20097.047951395645;21087.36479538493;22361.483226572887;22008.965159504278;24315.10436818331;22911.946488500063;27300.672919822726;23488.334410602256;23351.828593582024;22229.89517567021
gasoline-r;MT;ARIMA_normal;auto_arima();12;12;0.7035011489754295;72.72727272727273;35255.97445943692;34408.70254027796;25873.257638378782;29832.034997958286;28193.102161818697;27986.680056747522;33173.670734125284;37006.50260062596;32543.01123971596;38388.5182070124;51685.05033104739;34445.49611879633
gasoline-r;AL;ARIMA_normal;auto_arima();12;12;0.9912139803511072;63.63636363636363;19283.855515187497;18730.236085883298;15174.123568824652;17019.729960161454;17237.773762744415;23507.703934546604;25351.738742548536;25386.481318943042;24890.025357146027;21196.76506765909;28970.265546593364;21000.12678557535
oleocombustivel;MS;ARIMA_normal;auto_arima();12;12;0.9009796657138257;63.63636363636363;2711.5311939371695;2543.987641560577;2438.0904188349227;2371.157244612854;2328.8516043313502;2302.111990971763;2285.2110076073104;2274.5286078715985;2267.776712928399;2263.5091245164435;2260.8117616269037;2259.106872154085
oleodiesel;AM;ARIMA_normal;auto_arima();12;12;0.40318467225572363;81.81818181818181;33503.10359644351;38932.04794157073;39550.02414411782;55268.324953583346;63249.65779975707;64206.324426665604;75768.61872878086;74166.22178580402;70072.10038862033;71622.51759082946;66364.07893882983;62943.961068103476
querosenedeaviacao;DF;ARIMA_normal;auto_arima();12;12;0.27658813227596957;63.63636363636363;22150.98677179552;25481.499223106588;18243.16786265319;19912.09604662702;18767.14467943029;26692.684504789926;25797.268608603896;26370.98823663167;25629.864782441895;23511.885754949373;27659.680396177013;28853.442544898986
oleodiesel;MG;ARIMA_normal;auto_arima();12;12;0.5412717636701502;90.9090909090909;282540.5223136025;476721.0369540715;391527.83064347686;429930.19780476886;461366.6824513735;555189.7860782183;595903.5036285565;528400.0461306586;556125.2951888591;411253.7962038655;346505.69556185947;272318.76501088944
oleodiesel;SP;ARIMA_normal;auto_arima();12;12;0.39288794119443166;81.81818181818181;553372.9496254565;789706.2884826541;743386.2654013402;861411.0840826627;881684.9072942823;971319.9684423956;1046999.9432186804;943881.4444207863;1004137.9661859155;803410.7181797975;651504.8035986358;510999.39261418843
queroseneiluminante;DF;ARIMA_normal;auto_arima();12;12;1.0302267002518892;0.0;15.501361792518892;15.501361792518892;15.501361792518892;15.501361792518892;15.501361792518892;15.501361792518892;15.501361792518892;15.501361792518892;15.501361792518892;15.501361792518892;15.501361792518892;15.501361792518892
GLP;PA;ARIMA_normal;auto_arima();12;12;0.36349664321494296;90.9090909090909;19687.17242096686;27881.25233718947;24405.94894368684;25791.628543982693;25659.757445634536;22867.21714157528;27553.827870926467;22280.9350406612;24537.800688487823;24184.644763263623;28975.764625730433;23507.654713971624
oleodiesel;RN;ARIMA_normal;auto_arima();12;12;0.3057576666507206;63.63636363636363;24823.342034290592;25040.03324409543;22471.309159041604;23500.077025235652;30418.50640106161;32413.11839217318;34625.977508014395;36727.838648932826;36900.464772449646;38774.167470810025;35943.26162881877;28659.12001825536
queroseneiluminante;RS;ARIMA_normal;auto_arima();12;12;1.1497874838950801;45.45454545454545;603.7349371614313;709.7075270767342;707.7538766287182;892.912486811299;702.4063103089109;896.0906774205215;772.0694947248265;559.1760026007904;817.2378289797789;627.1687553889868;606.9081701118156;708.9525901585426
gasoline-r;PI;ARIMA_normal;auto_arima();12;12;0.9419564658381085;90.9090909090909;22850.120050387086;22901.847843221865;19810.37443422611;24104.319948240834;25640.719981439357;31416.749955058127;34638.55095659485;35295.78272984452;35486.724168023444;31389.537961876926;40425.75245019041;31645.043049808242
queroseneiluminante;PB;ARIMA_normal;auto_arima();12;12;1.1007798948639793;0.0;43.31923371176404;44.992770114126394;30.113386947583557;52.93423034786012;33.34161873282906;55.28664597665839;41.19072175860468;35.607895395933085;62.89033059260227;33.5314193024983;40.29484821989305;52.99018287197994
gasoline-r;SC;ARIMA_normal;auto_arima();12;12;0.8842716205644774;36.36363636363637;151293.73313675338;130314.85315809859;118114.48213820523;104890.11631303398;87603.14105865062;149220.72428436048;128029.09213345114;132582.03732285817;149694.28984545334;134026.843851924;248294.5187362744;144830.8659194975
etanolhidratado;DF;ARIMA_normal;auto_arima();12;12;0.6989413647107661;63.63636363636363;13862.0565471987;17852.957804476617;16152.742004244777;15409.297800761986;13940.73619109359;12007.095315424805;13429.683712090999;14730.627984425244;15493.903641398221;13033.904333819377;11928.150122658682;8305.507131044978
gasoline-r;RJ;ARIMA_normal;auto_arima();12;12;0.2369880410532965;54.54545454545455;170757.30834255868;177196.50190635968;145552.20257627775;153410.4059758414;146004.1804771116;172764.70837567217;166699.02091113376;167366.44159414893;173925.72154779444;158592.9679464686;186989.5430320201;161697.77073041213
queroseneiluminante;AC;ARIMA_normal;auto_arima();12;12;1.0302267002518892;0.0;1.8081057934508815;1.8081057934508815;1.8081057934508815;1.8081057934508815;1.8081057934508815;1.8081057934508815;1.8081057934508815;1.8081057934508815;1.8081057934508815;1.8081057934508815;1.8081057934508815;1.8081057934508815
querosenedeaviacao;PB;ARIMA_normal;auto_arima();12;12;0.8904937050286027;63.63636363636363;3337.9540119621292;3128.156039033373;2458.577400695651;2261.8085088771677;2145.1135824462835;2321.2803272681767;2032.541536202065;1878.6465480946615;2034.4227240612654;1962.2468167262239;2498.28585577083;2680.1008927202283
querosenedeaviacao;RN;ARIMA_normal;auto_arima();12;12;0.13497679303856722;81.81818181818181;5060.231183598758;4679.578326030163;4015.513684661536;4332.875034985614;4241.939873824127;6626.633024095592;5381.48416752508;5326.88569902773;6090.429001083407;5249.517736551588;6953.892437497045;7171.686674653068
oleocombustivel;MT;ARIMA_normal;auto_arima();12;12;0.8687751959967032;72.72727272727273;1512.7525284903036;1376.1908968201228;2092.204692004455;1261.7218690637515;2072.2723929828085;1832.8415619360421;1746.324474149425;1793.2262426719517;1518.2812159753994;2180.3366694821198;1569.9162505212996;1870.3477286479535
querosenedeaviacao;PE;ARIMA_normal;auto_arima();12;12;0.16925210683440514;63.63636363636363;17036.43398761392;16610.61384901731;13162.72593851731;12574.00370440322;13157.745964730342;15431.913208589678;14099.5854585111;13791.948123609876;15262.736540505424;16107.477546378406;19585.68019368065;20160.520804045656
queroseneiluminante;MS;ARIMA_normal;auto_arima();12;12;1.0302267002518934;0.0;66.64361209068078;66.64361209068065;66.64361209068055;66.64361209068048;66.6436120906804;66.64361209068035;66.6436120906803;66.64361209068026;66.64361209068024;66.64361209068021;66.6436120906802;66.64361209068018
querosenedeaviacao;AM;ARIMA_normal;auto_arima();12;12;0.39453122687933967;81.81818181818181;7765.466949699889;8694.593078535254;8362.00167659859;9648.068889305934;9895.779716392775;11804.981715114913;11758.961381831747;12482.875011534647;13545.783679576803;13223.96705408003;14425.360110718308;11759.714578976756
etanolhidratado;BA;ARIMA_normal;auto_arima();12;12;0.906662825316482;63.63636363636363;21667.104830842756;27278.03640082504;24083.3436749363;23263.088992300214;21940.94932980984;19376.289563633327;16965.774280889702;17966.625637663037;21139.066904844367;20400.68636928809;22441.939694378543;19936.066336484768
querosenedeaviacao;TO;ARIMA_normal;auto_arima();12;12;0.8801075393016223;63.63636363636363;668.2571446502392;639.8158351765721;504.3183406661665;473.78999243505785;413.0046035186448;449.7499467588574;450.2435667998464;420.4758040534035;458.83561208208596;458.2306492799446;477.48447007226264;541.0915312247732
oleodiesel;SE;ARIMA_normal;auto_arima();12;12;0.44245473555008585;90.9090909090909;20123.275035212344;23917.885259098035;23145.46477713065;23796.710551952267;19825.567226570944;18960.12072190032;21193.742912633083;22008.758662696433;23318.75434314282;22566.580636480845;22509.995631169775;20060.339167147165
querosenedeaviacao;RJ;ARIMA_normal;auto_arima();12;12;0.5716977376218053;63.63636363636363;106703.69071563394;100437.38748051331;91746.13501503812;93157.44423137895;90078.17811354427;94866.81251813566;91677.20320524488;93333.82735769647;93075.67872122624;96343.18997174279;107563.24756646594;109017.58539448478
querosenedeaviacao;BA;ARIMA_normal;auto_arima();12;12;0.13948428945252156;81.81818181818181;18767.986376838817;19261.589125774626;13851.797790075805;13200.22699465564;13468.417839718077;19313.201993265146;16216.836584690682;15352.53885877037;19063.27554836179;18209.137561599706;25620.97712062928;29101.157504228388
etanolhidratado;TO;ARIMA_normal;auto_arima();12;12;0.47895605605024544;54.54545454545455;2429.5350867542106;3444.9097980691286;2989.4547193321077;2463.5911458339892;1949.6193260560858;2116.739103486132;1854.8809327963438;1805.152636662689;1929.3776197956681;2399.9566444101174;2614.4076085810807;2052.1899116624195
querosenedeaviacao;MS;ARIMA_normal;auto_arima();12;12;0.34756456561249127;81.81818181818181;2836.3719079657844;3051.476538702072;2503.226779629041;2320.2828769256425;2160.2643118544406;2217.0511702354333;2553.9075355227333;2153.5606725679013;2362.0756945933535;2254.8115016812835;2559.7133042540904;2679.138886160147
querosenedeaviacao;AC;ARIMA_normal;auto_arima();12;12;0.26262182764902275;54.54545454545455;898.8156020450735;1042.5521244079398;954.1800860231474;952.7291952246733;946.1347597056516;967.8782798012363;979.9131814721538;1019.3290851580203;1011.9867160700773;990.8056466518954;1020.7102435665369;1000.2603072756925
oleodiesel;AL;ARIMA_normal;auto_arima();12;12;0.3200573425071957;81.81818181818181;27185.324260854693;28659.80570033944;21184.003730250308;19615.427381112055;17249.035037446643;19194.765520357894;22457.399545702236;26950.171984013436;34974.2541136945;33945.90456695584;35325.73824081396;32129.712031521332
etanolhidratado;PI;ARIMA_normal;auto_arima();12;12;0.9092603774847989;27.272727272727273;2214.65530872926;3090.6662048161716;3470.3161856706956;3271.4762272583803;2407.3276080029063;2391.783503386259;2125.5472156264705;2179.9542050164573;2023.1308599001168;2312.0370841495987;2081.0032390139068;1949.3726260584801
queroseneiluminante;AP;ARIMA_normal;auto_arima();12;12;1.0302267002518892;0.0;0.3920705289672545;0.3920705289672545;0.3920705289672545;0.3920705289672545;0.3920705289672545;0.3920705289672545;0.3920705289672545;0.3920705289672545;0.3920705289672545;0.3920705289672545;0.3920705289672545;0.3920705289672545
querosenedeaviacao;MA;ARIMA_normal;auto_arima();12;12;0.30124915271333513;72.72727272727273;3503.5331627468613;3209.9617630525236;2629.7747749742225;2603.9329431682677;2526.715737968304;3186.484994943408;3087.1932910942996;2993.529618152087;3279.146765093012;3054.245766664843;3942.032686544356;3554.859379274127
querosenedeaviacao;RO;ARIMA_normal;auto_arima();12;12;0.46876634116411886;63.63636363636363;2360.3944489190308;2249.8968939904794;2131.2588074008913;2082.5943571591865;1941.9992669409608;1991.6734217205205;1894.0320734072247;1964.3288328963329;2135.631991289534;2014.3863329520325;2208.790115057162;2437.0325604211575
querosenedeaviacao;ES;ARIMA_normal;auto_arima();12;12;0.2264037554357138;45.45454545454545;2660.0398692283707;2365.221845499704;1912.6597156112607;1907.1686858855637;1891.9437029484075;2238.8773617635898;2121.3701918804372;2238.4032441925515;2562.5345992036882;2415.3499401199447;2672.6185902320017;2423.5960318714765
querosenedeaviacao;AL;ARIMA_normal;auto_arima();12;12;0.7785139172402804;63.63636363636363;2094.9411760678904;2052.9784889120674;1235.9485099685332;1126.9592841021129;1178.1478908364231;2532.8937002527496;1907.480529020454;2185.024556188877;2791.436238141764;2316.272728807134;3554.5149055681513;4000.2334131845123
GLP;RR;ARIMA_normal;auto_arima();12;12;0.7452016577045493;90.9090909090909;994.0973834644079;1637.200838783147;1194.1626063289789;1480.319156781336;1378.30834501007;1542.9374084181045;1562.8273762468084;1344.5081706333783;1375.5528664324784;1263.225801803624;1742.8778907505193;1041.2042237296644
etanolhidratado;ES;ARIMA_normal;auto_arima();12;12;0.5578189512736009;63.63636363636363;4398.105797929893;7902.041158066195;7620.822483027891;5934.698882941175;7347.606286548368;7696.333745477968;6509.220976245523;6181.551409630133;6413.331369026612;6038.931327740165;6612.185659718347;6080.161106128906
GLP;TO;ARIMA_normal;auto_arima();12;12;0.15076153725883434;54.54545454545455;6595.882976075652;6962.276659810567;6445.320746809063;6351.093639803409;6395.321599481834;6350.663275999523;6515.718081024907;6162.243221747518;6160.791870691394;6443.070209857193;6550.241161160294;6252.698073136178
GLP;GO;ARIMA_normal;auto_arima();12;12;0.19380580672565167;54.54545454545455;38674.629604358866;45527.35158815558;37096.14381211039;41651.22223629186;42121.500069422706;41561.24911971435;43729.51136161513;38454.902400022576;37179.83474554154;39389.36626135256;42433.139555513735;39918.94413747077
querosenedeaviacao;PA;ARIMA_normal;auto_arima();12;12;0.25072050473241025;63.63636363636363;5465.3768685609175;6135.249930359718;5899.189822877777;6712.214324563434;7334.277818714987;8741.135769801207;8146.828195493166;7911.324896414966;8497.160820379588;8902.729530224786;10377.003033713601;7438.396614839614
queroseneiluminante;AM;ARIMA_normal;auto_arima();12;12;4.2774349308435005;0.0;615.5239292959243;615.5239292959243;615.5239292959243;615.5239292959243;615.5239292959243;615.5239292959243;615.5239292959243;615.5239292959243;615.5239292959243;615.5239292959243;615.5239292959243;615.5239292959243
queroseneiluminante;ES;ARIMA_normal;auto_arima();12;12;1.3764585499103488;0.0;127.44124215222226;153.60620476804394;100.27104211737861;98.44008477033974;93.64540650416893;92.52526484038223;162.08801116831074;120.57514786313399;165.2200451287652;116.68747995554628;120.27751694522536;116.50331763256219
querosenedeaviacao;AP;ARIMA_normal;auto_arima();12;12;0.38579248013174866;45.45454545454545;390.22424302505135;362.03297468108934;341.5214888318009;326.5976816936354;315.7393742490343;307.8390550161517;302.0909175370928;297.90867078171647;294.8657393997551;292.65175444455804;291.040896766039;289.86886420350845
querosenedeaviacao;GO;ARIMA_normal;auto_arima();12;12;0.24805209710816656;54.54545454545455;2465.2348423687645;2911.595300122931;3401.2313937556455;3988.6173023281103;4093.874999365926;4441.294202869317;4564.353132820145;4274.065140868543;4958.8102131606865;4232.165232722476;4360.277629124642;3854.2477894755502
querosenedeaviacao;RS;ARIMA_normal;auto_arima();12;12;0.08879358321028827;81.81818181818181;9532.242487921101;9822.901757098565;9131.276595557;9166.07477022399;8515.947633944495;8609.762489448709;9594.076091958832;9386.79858585218;9812.662659328256;11578.769247824348;10910.607975507257;10124.630538536576
GLP;PI;ARIMA_normal;auto_arima();12;12;0.3175082654703026;81.81818181818181;10810.646367890522;13518.630624913481;11256.610533981839;11680.483622269112;12153.222770301692;12269.3557231971;13173.507956108937;10130.35377161587;10208.162775218161;10556.415199710598;11648.988317819068;11447.043309783994
querosenedeaviacao;RR;ARIMA_normal;auto_arima();12;12;0.23520477095562595;63.63636363636363;630.1194418453792;584.5398416507134;607.1111837519095;581.1018654928927;586.3451867949783;609.275494285978;589.492329667327;565.7641221984825;568.0693545441412;570.3976262078626;548.5356958027601;549.209823739501
queroseneiluminante;SC;ARIMA_normal;auto_arima();12;12;0.7608296636444651;45.45454545454545;374.5136012212719;181.03468402431545;269.88490504303115;327.6454065026397;365.1948407146567;389.6052937753624;405.4742470933918;415.79047017960585;422.4969275389342;426.8567179328229;429.6909672630159;431.53347998494854
queroseneiluminante;PR;ARIMA_normal;auto_arima();12;12;0.8642246475167699;63.63636363636363;409.957905027247;316.88755244114554;437.6304096453452;353.32331541322236;458.1303613594836;382.0497394414625;473.2073293436912;404.7665525274498;484.1955315502531;422.7899834317335;492.11117597206334;437.140360212614
querosenedeaviacao;SC;ARIMA_normal;auto_arima();12;12;0.17846593426763563;72.72727272727273;5166.906124212285;4838.929206231106;4286.348181957303;4111.576064138035;3781.2982378201964;3638.1417179944115;2939.308250907685;3548.382048223298;4792.392066536732;5015.76657826008;7205.665548609042;7681.394177717995
queroseneiluminante;PI;ARIMA_normal;auto_arima();12;12;1.0302267002518894;0.0;141.85023627609573;141.85023627609573;141.85023627609573;141.85023627609573;141.85023627609573;141.85023627609573;141.85023627609573;141.85023627609573;141.85023627609573;141.85023627609573;141.85023627609573;141.85023627609573
