DATA;MCPM;UF;PRODUCT;MODEL;SAVED MODEL;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12;Test Statistic;p-value;Lags Used;Observations Used;Critical Value (1%);Critical Value (5%);Critical Value (10%);Stationary
normal;14791.496043316176;ES;glp;ARIMA;./pickle_arima_rolling/glp/normal/ES_normal.pkl;{'p': 10, 'd': 1, 'q': 11};12;12;819.204540648116;0.030172181480778156;58.333333333333336;-0.9090250155491;22825.219672922944;21508.18611832879;24166.941488808763;23405.687599819303;24311.401308897224;25292.19543865946;22037.46938731722;22399.593237755293;22345.527124209504;22222.656568500734;21230.28980042863;21465.07969601825;-6.376877016338058;2.272334886108775e-08;17;379;-3.4477224095888497;-2.869196333125208;-2.5708486586002604;True
deseasonal;14327.637104713323;ES;glp;ARIMA;./pickle_arima_rolling/glp/deseasonal/ES_deseasonal.pkl;{'p': 6, 'd': 1, 'q': 7};12;12;793.5191470459644;0.02988887387491702;58.333333333333336;-0.10776145263552755;21965.29647765845;20997.16299531198;23397.341688870587;23079.002774154833;23631.872889534778;24609.0478466917;22677.170284933516;23041.50790858483;22594.04286699896;22980.582019136553;21484.354111468183;20583.45192819604;-5.989747557629995;1.7571538191147036e-07;9;387;-3.447360865754795;-2.8690374364690445;-2.5707639493486636;True
deseasonal-log;15028.519292948356;ES;glp;ARIMA;./pickle_arima_rolling/glp/deseasonal_log/ES_deseasonal_log.pkl;{'p': 11, 'd': 1, 'q': 11};12;12;832.3569170686571;0.028992840122830304;58.333333333333336;-0.25761506671139295;21907.447054437536;20881.503589908327;23652.84979094878;22929.821251229707;23450.611068221493;24796.68509720087;22630.36969874748;23291.494129323994;22244.89006007989;23292.694931191996;21561.074388011424;20807.11999969974;-5.886353816222132;2.9952311670497525e-07;9;387;-3.447360865754795;-2.8690374364690445;-2.5707639493486636;True
deseasonal-diff;15142.295555056273;ES;glp;ARIMA;./pickle_arima_rolling/glp/deseasonal_diff/ES_deseasonal_diff.pkl;{'p': 14, 'd': 1, 'q': 4};12;12;838.6379146220586;0.029975098866398736;58.333333333333336;0.02656348718512416;21811.012473526003;21178.6107530025;23438.46521931757;22805.475546714453;23648.336592430944;24831.68912295517;22353.659777682242;23161.39735142693;22453.864799069812;23116.65607523715;21440.344405551383;20437.63814839723;-7.498829358017002;4.307412836512724e-11;15;381;-3.4476305904172904;-2.869155980820355;-2.570827146203181;True
diff;18782.055515042135;ES;glp;ARIMA;./pickle_arima_rolling/glp/diff/ES_diff.pkl;{'p': 14, 'd': 0, 'q': 14};12;12;866.9694451453419;0.029256125219025028;50.0;-0.047246812019890595;22677.528468776298;20985.095398407786;23573.916209288105;23134.612394131775;23423.86224122844;25327.548825487924;22307.184645002115;22518.75334926294;22934.866371424727;22105.932540576545;20943.16688675341;20944.52363412027;-5.8159273956098545;4.292739511793529e-07;17;379;-3.4477224095888497;-2.869196333125208;-2.5708486586002604;True
log;15542.005061999713;ES;glp;ARIMA;./pickle_arima_rolling/glp/log/ES_log.pkl;{'p': 11, 'd': 1, 'q': 13};12;12;860.8164888279593;0.028110800571527695;58.333333333333336;0.04398101084260848;22415.264097140833;21345.509039958553;23681.06593236336;23092.042631331224;23831.927619461967;24866.23634349575;22316.281398018167;22688.99252912844;22482.66951637771;22522.76675216938;20738.62840909239;20648.608213338986;-6.394718761745499;2.0643512683693532e-08;17;379;-3.4477224095888497;-2.869196333125208;-2.5708486586002604;True
log-diff;23726.86410250313;ES;glp;ARIMA;./pickle_arima_rolling/glp/log_diff/ES_log_diff.pkl;{'p': 11, 'd': 0, 'q': 11};12;12;938.8192699144865;0.030474868787414882;41.666666666666664;0.2834289265663356;22957.19841067791;20863.229191181243;23802.59556817827;23077.091864391423;23374.607573858142;24834.061240443676;22434.904239917676;22246.93929299067;22651.2523395266;22202.95672734924;20663.71323079797;20873.139796027215;-5.844332705680156;3.713959990883066e-07;17;379;-3.4477224095888497;-2.869196333125208;-2.5708486586002604;True
