DATA;MCPM;UF;PRODUCT;MODEL;SAVED MODEL;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12;Test Statistic;p-value;Lags Used;Observations Used;Critical Value (1%);Critical Value (5%);Critical Value (10%);Stationary
normal;16002.125065501148;PB;glp;ARIMA;./pickle_arima_rolling/glp/normal/PB_normal.pkl;{'p': 10, 'd': 1, 'q': 13};12;12;1107.246651452024;0.041297534809872916;66.66666666666667;4.163835785188423;20944.69834737162;19761.98856317436;20817.498438320254;21423.861761140968;21493.04079742336;21879.02474289737;21325.85820226057;20673.940158174126;19889.071652992636;20760.268316894835;19096.367301085742;18608.307027704366;-5.615834186574643;1.175009765208754e-06;17;379;-3.4477224095888497;-2.869196333125208;-2.5708486586002604;True
deseasonal;15157.204422121147;PB;glp;ARIMA;./pickle_arima_rolling/glp/deseasonal/PB_deseasonal.pkl;{'p': 6, 'd': 1, 'q': 6};12;12;1048.766510844302;0.041752633574757884;66.66666666666667;4.225657650472348;20690.63906022237;19697.279299614678;20316.451470384392;20860.736675787375;21531.717141353907;21485.487883312057;20957.940210349054;21000.96827168555;20018.974524195168;21337.033474529788;19838.50615850096;18779.06705201164;-4.31271814206552;0.00042221695522551316;16;380;-3.4476763783532585;-2.869176103659426;-2.570837873961219;True
deseasonal-log;15232.675540921577;PB;glp;ARIMA;./pickle_arima_rolling/glp/deseasonal_log/PB_deseasonal_log.pkl;{'p': 4, 'd': 1, 'q': 7};12;12;1053.9717455829984;0.042274958128347584;66.66666666666667;4.277166026489553;20595.467767932827;19598.02848576527;20429.947042344906;20856.15739461263;21582.13234950726;21379.79935803124;20984.75329741919;21035.229855181544;20070.241136541936;21196.481267956835;19825.095031728033;18828.890168987662;-4.334274009716711;0.00038726942129444896;16;380;-3.4476763783532585;-2.869176103659426;-2.570837873961219;True
deseasonal-diff;14655.706209623013;PB;glp;ARIMA;./pickle_arima_rolling/glp/deseasonal_diff/PB_deseasonal_diff.pkl;{'p': 4, 'd': 0, 'q': 5};12;12;1014.1267761419118;0.03978941955458812;66.66666666666667;3.9963469623202297;20490.95367385535;19804.053224377203;20438.031414397727;20795.946999618827;21701.36915288343;21604.780573152366;20924.850818284838;21074.685184604783;20176.280548377887;21416.65639360801;19855.455821348372;18821.963122163812;-7.0478673714118045;5.625396353766133e-10;15;381;-3.4476305904172904;-2.869155980820355;-2.570827146203181;True
diff;17346.29700502956;PB;glp;ARIMA;./pickle_arima_rolling/glp/diff/PB_diff.pkl;{'p': 12, 'd': 0, 'q': 12};12;12;960.5582960931494;0.03621406901854869;58.333333333333336;3.6443672892616212;20769.608238829627;19958.734264860872;21016.14687588816;21690.2295192639;21665.053846807936;21760.747155439498;21109.622818380543;20617.017828891498;19837.4115753275;20815.07281198639;19687.98208883428;19083.36487158552;-5.798599397593415;4.688198853091079e-07;17;379;-3.4477224095888497;-2.869196333125208;-2.5708486586002604;True
log;20019.0615441529;PB;glp;ARIMA;./pickle_arima_rolling/glp/log/PB_log.pkl;{'p': 9, 'd': 1, 'q': 9};12;12;1108.4433642221238;0.04078054149599993;58.333333333333336;4.1403384745965806;20621.941439941893;19680.62771141279;21000.67472659163;21365.348459824552;21337.93497634228;21809.418974558022;21275.257641899356;20786.5925797589;19767.96471878957;20610.400201352957;19282.63176060431;19195.612145766892;-5.635444748805609;1.0657101054028016e-06;17;379;-3.4477224095888497;-2.869196333125208;-2.5708486586002604;True
log-diff;20571.030011485433;PB;glp;ARIMA;./pickle_arima_rolling/glp/log_diff/PB_log_diff.pkl;{'p': 9, 'd': 0, 'q': 9};12;12;1138.9519316311644;0.04271351814785564;58.333333333333336;4.33718972882641;20622.994141661755;19622.074190210402;20897.23498747283;21278.017681951;21257.154806136226;21764.05187099496;21253.720844810392;20749.97358221385;19718.701361672887;20514.37799046791;19312.45785773091;19236.96806773508;-5.76659225792996;5.514451874865707e-07;17;379;-3.4477224095888497;-2.869196333125208;-2.5708486586002604;True
