DATA;MCPM;UF;PRODUCT;MODEL;SAVED MODEL;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12;Test Statistic;p-value;Lags Used;Observations Used;Critical Value (1%);Critical Value (5%);Critical Value (10%);Stationary
normal;7261.175128447018;RN;glp;ARIMA;./pickle_arima_rolling/glp/normal/RN_normal.pkl;{'p': 11, 'd': 1, 'q': 12};12;12;502.7021494857423;0.022810698858760567;66.66666666666667;1.1225421518274177;17240.26492177253;16210.483091464705;17642.60795129353;17288.52746024056;17701.35914722996;18525.95605737231;16986.845893056594;16917.30695010449;17071.92692630685;16830.647647437883;16495.68397384269;16192.847411800387;-5.343285467179233;4.451435612221955e-06;17;379;-3.4477224095888497;-2.869196333125208;-2.5708486586002604;True
deseasonal;5057.1297513426525;RN;glp;ARIMA;./pickle_arima_rolling/glp/deseasonal/RN_deseasonal.pkl;{'p': 14, 'd': 1, 'q': 14};12;12;466.72090393112023;0.022204251828402327;75.0;1.7995960941457465;17037.28905395892;16046.750988332999;17218.695541780955;16799.360471830896;17590.53896343141;17965.818256186787;17005.413002168174;17103.49086496239;16767.283590306477;17332.759189326876;16846.053748915976;15986.570591488295;-4.301743522386431;0.0004411342776900949;16;380;-3.4476763783532585;-2.869176103659426;-2.570837873961219;True
deseasonal-log;5414.395068055084;RN;glp;ARIMA;./pickle_arima_rolling/glp/deseasonal_log/RN_deseasonal_log.pkl;{'p': 9, 'd': 1, 'q': 12};12;12;499.64198561519873;0.024702864310745542;75.0;1.32729063469196;17018.763697113514;16349.372001662357;17307.04204968415;16824.80087300285;17568.614550954324;17991.85168932408;16980.2130819921;17332.802527388787;17011.140574888414;17542.331906478645;16742.23732358703;16010.571276192199;-4.318522037208727;0.0004125250215980526;16;380;-3.4476763783532585;-2.869176103659426;-2.570837873961219;True
deseasonal-diff;5520.854990789127;RN;glp;ARIMA;./pickle_arima_rolling/glp/deseasonal_diff/RN_deseasonal_diff.pkl;{'p': 7, 'd': 1, 'q': 12};12;12;509.45673698623693;0.02516580813609939;75.0;1.6580389534539608;17129.50703691613;16221.808972554007;17075.08646052719;16807.34556122112;17535.14363043644;17915.797252959695;16943.030809342712;17304.940503861417;16990.955614211136;17453.477600444392;16708.668645862785;15907.898369791988;-7.103602026567037;4.1075936820089574e-10;15;381;-3.4476305904172904;-2.869155980820355;-2.570827146203181;True
diff;7320.071702073913;RN;glp;ARIMA;./pickle_arima_rolling/glp/diff/RN_diff.pkl;{'p': 11, 'd': 0, 'q': 12};12;12;506.786374817416;0.022406718280740645;66.66666666666667;0.9701684897930551;17240.678406799998;16277.794952344331;17653.487324766662;17249.472332039586;17671.651437931567;18486.39928560296;17145.24347210274;17005.206020647114;17092.983989227057;16855.53364586513;16488.253964673946;16253.82582792106;-5.4613855958293245;2.5140759921325356e-06;16;380;-3.4476763783532585;-2.869176103659426;-2.570837873961219;True
log;3864.2478323089563;RN;glp;ARIMA;./pickle_arima_rolling/glp/log/RN_log.pkl;{'p': 10, 'd': 1, 'q': 10};12;12;534.6866036826158;0.02295209036799778;83.33333333333333;1.0683327297009075;17372.048208324464;16478.280805387352;17452.134624080074;17310.450645338886;17404.109974169303;18550.453030626108;17155.817513419006;17149.720926959923;16972.483250030127;16993.540595597562;16358.767549222279;16019.098528563145;-5.298672569505124;5.510427721059227e-06;17;379;-3.4477224095888497;-2.869196333125208;-2.5708486586002604;True
log-diff;5723.535058986344;RN;glp;ARIMA;./pickle_arima_rolling/glp/log_diff/RN_log_diff.pkl;{'p': 10, 'd': 0, 'q': 10};12;12;528.2009819590152;0.02334319629548268;75.0;0.996847645531382;17380.05886696064;16463.295410954914;17410.430158028994;17296.02727033932;17402.13258602809;18607.553615487424;17144.26413243258;17149.691972347962;16945.633880690824;17071.536429520296;16378.173190066764;16116.391779258814;-5.513713109430206;1.94620291080873e-06;16;380;-3.4476763783532585;-2.869176103659426;-2.570837873961219;True
