DATA;MCPM;UF;PRODUCT;MODEL;SAVED MODEL;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12;Test Statistic;p-value;Lags Used;Observations Used;Critical Value (1%);Critical Value (5%);Critical Value (10%);Stationary
normal;8807.209556459999;MS;glp;ARIMA;./pickle_arima_rolling/glp/normal/MS_normal.pkl;{'p': 9, 'd': 0, 'q': 12};12;12;487.8356810231294;0.024348378596795537;58.333333333333336;0.6843433884596544;14863.166492481587;14223.690134731678;15084.43668960347;15371.785633884425;15506.785698894242;15968.45557474704;14665.44579307793;14669.881292017453;14897.995983134659;14065.417868468481;13698.575082044634;14099.321396884092;-4.464096197808852;0.00022819657479528053;17;379;-3.4477224095888497;-2.869196333125208;-2.5708486586002604;True
deseasonal;6452.105900011312;MS;glp;ARIMA;./pickle_arima_rolling/glp/deseasonal/MS_deseasonal.pkl;{'p': 14, 'd': 0, 'q': 8};12;12;446.71138867326863;0.02108280737141088;66.66666666666667;0.5237108078030979;14860.17036123504;14133.590171373196;15166.061669610795;15520.381110712948;15660.98223061537;15867.3192193001;14471.967690255568;14699.094069585104;14563.434692661102;14719.0013708644;13917.278205303004;13822.141578076362;-7.605384440494312;2.3297331613811946e-11;2;394;-3.4470566389664703;-2.8689037160476016;-2.570692663557422;True
deseasonal-log;6275.586514629251;MS;glp;ARIMA;./pickle_arima_rolling/glp/deseasonal_log/MS_deseasonal_log.pkl;{'p': 7, 'd': 0, 'q': 13};12;12;434.48596308484696;0.021334771974534983;66.66666666666667;0.5330808028821319;14919.23370478072;14100.085338090741;15056.088990251534;15629.610305307875;15671.872384265153;15767.178210410306;14640.458833374765;14777.19455958009;14475.029255258112;14782.96268638028;13844.709266936192;13720.288818247558;-7.799633917744459;7.553686486553366e-12;2;394;-3.4470566389664703;-2.8689037160476016;-2.570692663557422;True
deseasonal-diff;5584.281316400264;MS;glp;ARIMA;./pickle_arima_rolling/glp/deseasonal_diff/MS_deseasonal_diff.pkl;{'p': 9, 'd': 0, 'q': 10};12;12;515.350583739642;0.023282461247733796;75.0;1.5640884502902845;14670.611630471523;14034.063270965104;15261.675301879979;15351.857234121775;15298.262424091487;15615.458347959382;14378.458143976613;14660.212109777896;14249.04936039776;14504.79891506444;13807.512729878614;13714.101436708554;-7.765272145480569;9.223768463629283e-12;14;382;-3.4475850438570115;-2.869135963767125;-2.5708164748773332;True
diff;5874.057195551783;MS;glp;ARIMA;./pickle_arima_rolling/glp/diff/MS_diff.pkl;{'p': 9, 'd': 1, 'q': 12};12;12;541.9269670265315;0.030656217989037685;75.0;-0.25163980145224885;14808.65752046499;14555.716643956135;15262.743455697064;15526.393394933777;15396.37165510825;16026.406310648712;15079.333691620473;14759.582069979786;14959.634440409896;14291.755051187538;13868.079063898027;14249.473558437874;-15.849749872936712;9.479237571183354e-29;10;386;-3.447405233596701;-2.8690569369014605;-2.5707743450830893;True
log;4938.430047125442;MS;glp;ARIMA;./pickle_arima_rolling/glp/log/MS_log.pkl;{'p': 11, 'd': 1, 'q': 11};12;12;455.7373723554306;0.023674796462173093;75.0;1.113202570774821;14976.186155225449;14149.060813022244;14811.320333960188;15321.529831674583;15407.76543904447;15805.197473558013;14738.613082098636;14667.156968210604;14584.651493649302;14237.224961422522;13814.973227280225;13836.470191008013;-4.580032593347277;0.0001405698601302731;17;379;-3.4477224095888497;-2.869196333125208;-2.5708486586002604;True
log-diff;5135.700844972877;MS;glp;ARIMA;./pickle_arima_rolling/glp/log_diff/MS_log_diff.pkl;{'p': 11, 'd': 0, 'q': 10};12;12;473.9082390842417;0.02542969466120724;75.0;0.9892137769045086;15048.38689867198;13901.717920055537;15064.661771580606;15354.917399044578;15227.41008901265;15880.488789118494;14752.13073738914;14546.140673896143;14714.349019716654;14408.529696170512;13611.28566567363;14061.24720155191;-15.897253787799528;8.407926311068103e-29;10;386;-3.447405233596701;-2.8690569369014605;-2.5707743450830893;True
