DATA;MCPM;UF;PRODUCT;MODEL;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;MASE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12
linear;118620.03275089471;AM;etanolhidratado;xgb_rf_knn_arima_arma_sarima;{};12;12;4285.876510192676;0.27672874912432815;36.36363636363637;27.892257720997094;0.9797329364653987;9847.7978336523;9865.719545514798;9735.112668203737;9503.075999160163;11041.032373317943;9473.744542950797;11233.690850820502;11429.115937133369;12110.8063147824;10979.688378495564;12330.897055406816;9785.51773014859
