DATA;MCPM;UF;PRODUCT;MODEL;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12;Test Statistic;p-value;Lags Used;Observations Used;Critical Value (1%);Critical Value (5%);Critical Value (10%);Stationary
normal;206469.75354878107;SC;etanolhidratado;ARIMA;{'p': 5, 'd': 1, 'q': 8};12;12;8113.4614391473715;0.43273486977379844;41.666666666666664;55.24286877966781;5307.9298780975505;5162.485054128637;5154.720263073585;5200.154732623807;4475.5980784442;4645.652342237384;4591.748004577846;4422.603547304725;4816.410526684272;5007.5976182918885;4876.42721982922;5289.081123515065;-4.1437153131811515;0.0008193489867604776;15;381;-3.4476305904172904;-2.869155980820355;-2.570827146203181;True
deseasonal;195267.11977651893;SC;etanolhidratado;ARIMA;{'p': 12, 'd': 0, 'q': 13};12;12;7671.821779016067;0.4433493905806222;41.666666666666664;53.18673423595024;4064.2993625078607;4352.0864393669735;4145.651830571458;3987.4316995465224;5511.88684575273;5249.022835066561;5307.600089724677;6090.944275189918;5403.058164586626;7858.052985436814;5965.330992881701;3723.2140076041405;-3.5395529319844123;0.007027531717255416;11;385;-3.4474498334928687;-2.8690765390453703;-2.570784795075055;True
deseasonal-log;229387.67798503512;SC;etanolhidratado;ARIMA;{'p': 10, 'd': 0, 'q': 12};12;12;7893.660480176027;0.44019780310507345;33.333333333333336;54.09178095327236;4239.645122436309;4711.879601592435;4611.393670667427;4097.220223045198;5390.734354821147;5349.837503230531;5291.770323242173;5678.165821961841;4798.075465328291;7191.267517849087;5467.124165400108;3639.4127351009683;-3.55304306584755;0.006724867881161282;11;385;-3.4474498334928687;-2.8690765390453703;-2.570784795075055;True
deseasonal-diff;125437.90693280428;SC;etanolhidratado;ARIMA;{'p': 13, 'd': 0, 'q': 6};12;12;5763.125608889275;0.2632244674271977;50.0;35.62476703471463;5315.946760739807;5451.387197351153;5108.5730901350635;4970.64197228278;6588.819659977844;6954.977730747823;7633.833860782801;8757.708733970347;7684.007057002767;10409.325511885896;8671.22105880522;7243.314215262353;-9.44505663075107;4.780268154379623e-16;10;386;-3.447405233596701;-2.8690569369014605;-2.5707743450830893;True
diff;175261.3489988687;SC;etanolhidratado;ARIMA;{'p': 6, 'd': 1, 'q': 6};12;12;8024.916631018545;0.43380219279935534;50.0;54.75617144699356;5072.895482827858;4749.871494813351;4777.388234982922;5022.567668309571;4907.247744601586;5103.821312614662;4955.709590928486;4789.310785626954;5001.165511984203;5115.313633498872;4983.959361152206;5112.195224274625;-8.401483605416443;2.2252411774974492e-13;11;385;-3.4474498334928687;-2.8690765390453703;-2.570784795075055;True
log;206435.54778406932;SC;etanolhidratado;ARIMA;{'p': 6, 'd': 1, 'q': 11};12;12;8111.119139390151;0.43991441058442277;41.666666666666664;55.61606100418683;5394.398683633959;5082.599143757617;4879.751752234345;5026.875255550449;4514.72347203513;4508.927319785639;4534.101748405384;4472.50597245857;4779.396123579272;5035.593157794381;5021.534577565556;5208.463108787266;-4.123259541081723;0.0008862485803317059;15;381;-3.4476305904172904;-2.869155980820355;-2.570827146203181;True
log-diff;140869.55645910054;SC;etanolhidratado;ARIMA;{'p': 5, 'd': 1, 'q': 4};12;12;7732.622568227434;0.4028276109932767;58.333333333333336;51.91741531188319;5149.112064093919;4995.526642846018;5065.740782960124;5279.269763155198;5099.1373839612;5256.519831076186;5362.993614848835;5277.147434118532;5373.613670380628;5523.729702023981;5392.294202215711;5555.33682030977;-8.460444612541282;1.5725843879643752e-13;11;385;-3.4474498334928687;-2.8690765390453703;-2.570784795075055;True
