DATA;MCPM;UF;PRODUCT;MODEL;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12;Test Statistic;p-value;Lags Used;Observations Used;Critical Value (1%);Critical Value (5%);Critical Value (10%);Stationary
normal;20135.47896910261;SE;etanolhidratado;ARIMA;{'p': 10, 'd': 1, 'q': 2};12;12;1109.3179948697184;0.24267368806576692;58.333333333333336;22.040445712176183;2676.124458196311;2595.962542588627;2633.5900321602435;2656.4874995573;2549.6616774743457;2303.38219164291;2195.3411958823444;2146.0825326201093;2306.4267142654526;2550.416487730712;2619.8790316702875;2647.236192604364;-3.565725083791787;0.006451129901911134;15;381;-3.4476305904172904;-2.869155980820355;-2.570827146203181;True
deseasonal;28263.78161429085;SE;etanolhidratado;ARIMA;{'p': 14, 'd': 1, 'q': 3};12;12;1113.9237061140493;0.250392897445054;41.666666666666664;24.967426034301873;2669.767203758473;2556.8894986003334;2481.4516591867996;2346.290705571287;2077.307904365901;1788.6498125087571;1748.8105039967465;1880.3116140399843;2053.6891868595776;3017.3930682103264;3165.8199254854126;2972.346972528829;-4.385503189195242;0.0003148674055750059;15;381;-3.4476305904172904;-2.869155980820355;-2.570827146203181;True
deseasonal-log;29248.846046152856;SE;etanolhidratado;ARIMA;{'p': 9, 'd': 1, 'q': 3};12;12;1152.6181057852325;0.257037872922817;41.666666666666664;28.77513856969685;2476.3369879052343;2165.668230586277;1939.8114879135774;1958.3408838972582;1803.0893612301181;1964.9052241721408;2185.846348363116;2377.7089476980454;2420.5172831649274;2887.918653561411;2751.2523936576276;2367.899855407892;-4.451390861287072;0.00024047411691524844;15;381;-3.4476305904172904;-2.869155980820355;-2.570827146203181;True
deseasonal-diff;73436.97283251342;SE;etanolhidratado;ARIMA;{'p': 3, 'd': 0, 'q': 2};12;12;2242.281532279357;0.6146465988267922;25.0;63.71983069389962;2146.864030281756;1631.1119324273438;1201.7780075303478;877.4321152619378;544.8328295840216;353.91805251795427;586.0136344514241;901.5817790949368;1004.7812217190193;1739.3785929032633;1642.6730638204344;1275.2155797982653;-5.026756801387808;1.964037891013161e-05;15;381;-3.4476305904172904;-2.869155980820355;-2.570827146203181;True
diff;53836.96584297541;SE;etanolhidratado;ARIMA;{'p': 3, 'd': 1, 'q': 2};12;12;2113.5691121604846;0.4786657644960928;41.666666666666664;53.86063272526641;2254.9649637989924;2046.5873907814373;1931.0512750089176;1804.9793956166538;1661.6982176402141;1537.7237185973568;1404.130404746508;1271.7305546159278;1141.3684005636985;1008.633059420897;876.8296740577015;744.749125761553;-5.642536840470307;1.0286780271066112e-06;15;381;-3.4476305904172904;-2.869155980820355;-2.570827146203181;True
log;26617.807497605976;SE;etanolhidratado;ARIMA;{'p': 5, 'd': 1, 'q': 11};12;12;1049.5421277628145;0.22376387821816657;41.666666666666664;24.371288334212345;2567.710173110867;2345.0473150191187;2224.9970357308393;2271.3196055339413;2171.6276023229443;2134.5587220212087;2295.045217672053;2337.6346398916066;2460.5569926419225;2726.7543633323203;2737.4237426056825;2714.542234406385;-3.645068475748565;0.004955620328692508;15;381;-3.4476305904172904;-2.869155980820355;-2.570827146203181;True
log-diff;42678.56048389738;SE;etanolhidratado;ARIMA;{'p': 4, 'd': 1, 'q': 2};12;12;1678.5863761048272;0.37098717136961534;41.666666666666664;41.65781433099578;2309.037668969016;2177.733689613552;2089.5888562676955;2026.6625705477363;1945.6659231944113;1878.5337731194322;1810.3333225824074;1746.324002436516;1682.3100287970412;1623.3381533916313;1563.5606397948388;1508.4933231832292;-5.791021283951766;4.872143152520277e-07;15;381;-3.4476305904172904;-2.869155980820355;-2.570827146203181;True
