DATA;MCPM;UF;PRODUCT;MODEL;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12;Test Statistic;p-value;Lags Used;Observations Used;Critical Value (1%);Critical Value (5%);Critical Value (10%);Stationary
normal;18976.586901689072;AL;etanolhidratado;ARIMA;{'p': 14, 'd': 0, 'q': 11};12;12;1307.2507913881545;0.18613068717991907;66.66666666666667;8.648524133746582;5708.039650606041;5057.138421692599;5608.977821665992;6045.849618086004;5399.325585598974;5495.870481675499;5205.880256053672;4593.4049785023;4613.63903561839;5094.124214823248;5114.137317509427;5365.912884955209;-7.441945844958493;5.973783685205657e-11;3;393;-3.447099431978147;-2.8689225261604263;-2.57070269105012;True
deseasonal;12096.300046362217;AL;etanolhidratado;ARIMA;{'p': 5, 'd': 0, 'q': 12};12;12;834.7556986042871;0.12673630738201716;66.66666666666667;9.259977843145299;5289.382122713034;4744.922708432619;4512.429105733101;4870.216687682614;4498.736274385901;4990.447233436269;5269.636844446218;5206.0003454494135;5617.8258809334975;6217.654343645543;5864.647497643339;5796.692399362483;-4.497633050679038;0.0001985854713252649;8;388;-3.4473167281607155;-2.869018036958473;-2.5707536074503134;True
deseasonal-log;24816.45146984633;AL;etanolhidratado;ARIMA;{'p': 12, 'd': 1, 'q': 9};12;12;1142.240722705265;0.16699950499361169;50.0;9.461723153787673;5396.254236753212;5554.836274858841;5482.455372843865;5584.191044634105;5062.068318845303;5014.688911092511;4715.714069670547;4675.512258654911;4751.553131786885;5497.148205577811;5726.144720303866;5278.224834195188;-4.419917061187429;0.00027364596590380885;8;388;-3.4473167281607155;-2.869018036958473;-2.5707536074503134;True
deseasonal-diff;46935.70885005264;AL;etanolhidratado;ARIMA;{'p': 2, 'd': 1, 'q': 2};12;12;1620.5009932619416;0.21336172716486076;33.333333333333336;21.206560266036593;5066.888778047786;4683.425504840041;4400.962869716847;4431.757773199622;4489.238688242892;4425.18070661524;4524.018772471009;4670.372452072725;4425.277967335566;4988.044225778258;4584.957733404872;3910.043094735425;-9.800808605532323;6.002289971534114e-17;10;386;-3.447405233596701;-2.8690569369014605;-2.5707743450830893;True
diff;46216.74801793703;AL;etanolhidratado;ARIMA;{'p': 6, 'd': 1, 'q': 6};12;12;2122.701163584072;0.2752101705096867;50.0;28.207794197194584;4976.748252561729;4699.916876740625;4509.6698074205815;4569.736630230297;4317.844253936421;4149.914636939205;4163.961394677552;3913.942605109585;3771.484661615538;3795.398527561067;3506.4561758011105;3373.567077285044;-9.504250384028017;3.3805518913948094e-16;10;386;-3.447405233596701;-2.8690569369014605;-2.5707743450830893;True
log;24177.76099589092;AL;etanolhidratado;ARIMA;{'p': 7, 'd': 0, 'q': 9};12;12;1334.2466764245978;0.176272554551835;58.333333333333336;10.630219056712429;5407.619140901949;5371.7835860287505;5501.516728466752;5500.180738953706;5292.8505863094215;5200.093701135466;5090.581149729902;4879.997259841269;4881.741711425328;4906.2403103726465;4871.425044770739;5025.0484111076385;-4.419020521357847;0.00027465167097372346;8;388;-3.4473167281607155;-2.869018036958473;-2.5707536074503134;True
log-diff;28447.830050066343;AL;etanolhidratado;ARIMA;{'p': 14, 'd': 1, 'q': 6};12;12;1955.360145705928;0.2608636428907099;66.66666666666667;26.475439023499497;5144.771831044933;4535.673798904257;4556.919934630327;4521.784782398921;4346.207505382322;4375.196950339895;4113.712998468256;3818.963558617004;3698.595973768896;3882.1438375823327;3906.3122608543626;4048.798581006471;-9.311624362953303;1.0453113878557944e-15;10;386;-3.447405233596701;-2.8690569369014605;-2.5707743450830893;True
