DATA;MCPM;UF;PRODUCT;MODEL;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12;Test Statistic;p-value;Lags Used;Observations Used;Critical Value (1%);Critical Value (5%);Critical Value (10%);Stationary
normal;600.3652453979066;AP;etanolhidratado;ARIMA;{'p': 14, 'd': 0, 'q': 5};12;12;27.15487062752858;0.3725054887672223;50.0;43.61429372995785;22.74053846097313;22.024315151941934;26.69237522107695;26.668415201918844;31.329132210229005;24.71400207313293;26.08065854649937;22.1988161456638;23.461373385146494;25.85678552567593;25.905804646484338;29.211500662463216;-7.617131241946162;2.1767920658384002e-11;1;395;-3.447014064067954;-2.8688850015516016;-2.5706826870693797;True
deseasonal;619.0778689346885;AP;etanolhidratado;ARIMA;{'p': 14, 'd': 1, 'q': 14};12;12;27.999784724779452;0.3808967035099751;50.0;34.65183173541644;33.17511052800846;28.471532794324407;25.294201890008075;26.333432092650018;53.344444499148835;46.181275887275554;44.94357945176016;25.394287644182484;11.228339039910937;31.158225192180872;16.848201494466508;13.290003119540899;-3.410922159441788;0.010592123509026906;17;379;-3.4477224095888497;-2.869196333125208;-2.5708486586002604;True
deseasonal-log;603.7618347195331;AP;etanolhidratado;ARIMA;{'p': 14, 'd': 0, 'q': 14};12;12;27.255117533918884;0.4086765449185023;50.0;36.1671004558041;20.974404578148633;15.056790494407874;-1.2323753442231578;26.75033264176315;51.2170307967819;51.46911830546284;55.1439626278667;41.75357329853016;23.068241988019146;43.014027546263634;17.021108903460608;3.17944656476822;-;-;-;-;-;-;-;-
deseasonal-diff;682.6194691360562;AP;etanolhidratado;ARIMA;{'p': 5, 'd': 1, 'q': 8};12;12;30.89487453068088;0.39184695803019803;50.0;35.121928945772005;24.024980495685288;18.572532397569194;10.883828273521225;26.014893388107296;57.54073967557487;59.26696882928362;59.98855244265275;38.552197226541026;24.99320621436405;28.659043277182967;8.878333228566238;-4.27118349072833;-9.250776160154066;1.4943423747350675e-15;10;386;-3.447405233596701;-2.8690569369014605;-2.5707743450830893;True
diff;788.7383169343921;AP;etanolhidratado;ARIMA;{'p': 9, 'd': 0, 'q': 11};12;12;42.22385998128798;0.7412710549500185;58.333333333333336;80.0841445508757;15.1734982664394;7.329139186628762;13.336565498713837;11.882605409625231;15.011177654759635;10.410923440747759;9.498109769361877;6.744529741668387;1.3723783513131718;3.2260065198126533;3.0791306666645837;11.329572044559653;-9.80812504552926;5.752712771685459e-17;7;389;-3.447272819026727;-2.868998737588248;-2.5707433189709294;True
log;741.6674308593938;AP;etanolhidratado;ARIMA;{'p': 12, 'd': 1, 'q': 5};12;12;28.76381519277533;0.4009125951393055;41.666666666666664;47.96860907405757;19.983954536856846;21.625881065073333;26.147471987861636;24.637683538626625;29.216982797382023;22.118668899066222;22.75153904669758;20.529029030139334;22.02727777520829;23.991438510144327;24.52852197247484;25.626558466184697;-7.4053600771740165;7.369263659315359e-11;1;395;-3.447014064067954;-2.8688850015516016;-2.5706826870693797;True
log-diff;948.636708814967;AP;etanolhidratado;ARIMA;{'p': 12, 'd': 1, 'q': 11};12;12;36.59120081941179;0.5930597692863299;41.666666666666664;67.25500031496996;19.799275829705202;15.724603131673458;18.802565188423046;14.083283110193808;14.153744817274983;11.502587256039828;13.426221329344145;12.147611887740776;14.237256879846367;12.589816654075214;14.029471165701263;17.720843135732668;-9.229973228697402;1.6886649327560895e-15;11;385;-3.4474498334928687;-2.8690765390453703;-2.570784795075055;True
