train_range;test_range;time;UF;PRODUCT;MODEL;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;MCPM;MASE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12;error_series
1990-01_2023-02;2023-03_2024-02;157.70932377688587;RS;querosenedeaviacao;CATBOOST;{'iterations': 200, 'learning_rate': 0.2685973139141766, 'depth': 7, 'loss_function': 'RMSE', 'random_state': 42};12;12;2738.019034634057;0.2763012325541931;63.63636363636363;-25.957493133860325;43444.551443851655;0.7786327720017326;10196.880411782204;12689.003785916553;11508.822393636416;12083.25476654441;12617.104618727051;11676.504512356676;10651.167855619437;11000.62976540658;12496.041504599483;11818.94597035896;11472.55237484839;11096.357607322218;[-581.390411782204, -4228.291785916554, -3260.3853936364158, -4251.009766544411, -4538.867618727051, -739.1965123566752, -2409.335855619436, -1386.9577654065797, -1986.8825045994836, -1937.1089703589605, -1093.1123748483897, -2296.0936073222183]
1990-01_2022-02;2022-03_2023-02;78.14358762511984;RS;querosenedeaviacao;CATBOOST;{'iterations': 100, 'learning_rate': 0.011749134170273765, 'depth': 4, 'loss_function': 'RMSE', 'random_state': 42};12;12;4049.329996802951;0.275601582362732;36.36363636363637;28.610142019256703;112071.55777402216;0.7596707247455162;9198.0641206314;9029.150979171653;8912.674786697125;8829.165714207067;8807.242286919027;8685.101934568955;8485.178687416992;8386.381646370992;8389.712908747733;8390.125875938962;8434.258105705438;8465.07973960948;[2692.0578793686, 2296.5560208283478, 2943.3732133028752, 1744.8552857929335, 1857.1977130809737, 4596.406065431045, 4908.056312583009, 4741.340353629008, 7294.979091252266, 6299.5951240610375, 2860.8408942945625, -551.4377396094806]
1990-01_2021-02;2021-03_2022-02;143.17665976984426;RS;querosenedeaviacao;CATBOOST;{'iterations': 100, 'learning_rate': 0.19050625114749858, 'depth': 8, 'loss_function': 'RMSE', 'random_state': 42};12;12;6242.541377644621;0.6318615638842494;45.45454545454545;50.656469497412324;149164.71095599097;1.3140781103940746;6666.617566756895;6637.447065184655;5582.889821998686;3861.4931907657074;4542.141027693879;5085.59124508765;3817.8992770134273;3353.8475754972405;2278.0742593457635;2072.8035248260517;1860.6442311304104;1422.839522191708;[-2458.121566756895, -3567.300065184655, -1406.573821998686, 1304.445809234293, 2428.9749723061213, 2909.24075491235, 4335.944722986573, 6716.266424502759, 9741.678740654237, 9384.53847517395, 10646.06476886959, 8402.561477808293]
1990-01_2020-02;2020-03_2021-02;70.30123292282224;RS;querosenedeaviacao;CATBOOST;{'iterations': 100, 'learning_rate': 0.28352345169712645, 'depth': 5, 'loss_function': 'RMSE', 'random_state': 42};12;12;8623.338073781179;2.733107990233162;36.36363636363637;-201.84535917367333;247899.9089546899;1.1625284909735167;10762.790156120818;10839.43542236167;11004.048456939903;13006.728810938686;13884.958017601492;13643.87780474277;13166.45910549918;12831.425850704058;13191.56382734048;12446.341191646572;12553.385027977994;12617.49623967315;[-5588.732156120818, -7620.24642236167, -9103.580456939902, -10619.532810938686, -11710.461017601492, -11530.41380474277, -10056.20010549918, -8335.611850704057, -6275.4178273404805, -5589.609191646572, -6546.896027977995, -7294.54623967315]
1990-01_2019-02;2019-03_2020-02;59.31792624713853;RS;querosenedeaviacao;CATBOOST;{'iterations': 100, 'learning_rate': 0.2222412638733169, 'depth': 5, 'loss_function': 'RMSE', 'random_state': 42};12;12;1871.552217890179;0.14475359834231002;27.272727272727273;-11.638235612106843;59060.47736745908;1.1644453053108348;12414.61825159566;12536.814100729764;12609.994303190817;12819.976711922913;12332.396741392988;12798.814647106341;12563.69151760318;12665.592701115067;12550.068199419436;12632.912439918338;12901.368410992127;12923.588896814861;[217.0117484043385, -105.97110072976284, -1295.4643031908163, -535.6287119229128, 783.2502586070132, 78.46635289365986, -2821.366517603179, -3057.6887011150666, -1844.1111994194362, -1772.478439918339, -2185.4254109921276, -3280.445896814861]
1990-01_2018-02;2018-03_2019-02;191.46309510897845;RS;querosenedeaviacao;CATBOOST;{'iterations': 100, 'learning_rate': 0.29973599275908575, 'depth': 8, 'loss_function': 'RMSE', 'random_state': 42};12;12;2760.92417569094;0.20899299617549008;54.54545454545455;-20.68333288891329;54595.56947760845;0.9250602626236281;15739.53099391684;14804.99808644744;16739.270005737646;16850.54798635175;15330.623245491965;15278.091208425434;13808.533019119437;15057.99340699003;14808.172139716831;15308.545438923773;14076.18058875672;14000.24729762804;[-3083.4159939168403, -1700.6620864474407, -3780.792005737647, -4048.622986351751, -1843.7832454919644, -2762.840208425434, -1490.3440191194368, -1466.3384069900294, -3663.4541397168305, -3499.9354389237724, -1800.6765887567199, -2017.4262976280406]
1990-01_2017-02;2017-03_2018-02;67.38468320667744;RS;querosenedeaviacao;CATBOOST;{'iterations': 100, 'learning_rate': 0.29433129358764537, 'depth': 5, 'loss_function': 'RMSE', 'random_state': 42};12;12;1937.139889866224;0.10958437247339022;81.81818181818181;6.535091190708124;15343.80421368467;1.0186662713038652;14928.192777035507;14585.538981002393;14793.83804597329;14514.056709703991;13990.504301085388;14534.594571274012;14201.067811970861;14386.287315357498;14124.33523675095;14148.392833666387;14128.693781165315;13658.868638583484;[1354.9702229644936, -407.45898100239356, -475.86104597328995, -671.1207097039915, 2510.7066989146115, 2357.540428725986, 2154.1981880291387, 2138.7706846425026, 2906.0887632490485, 2931.225166333612, -943.8077811653147, -1829.3596385834844]
1990-01_2016-02;2016-03_2017-02;94.93880917131901;RS;querosenedeaviacao;CATBOOST;{'iterations': 200, 'learning_rate': 0.22811389090779782, 'depth': 7, 'loss_function': 'RMSE', 'random_state': 42};12;12;3118.634496747345;0.2176485210649759;54.54545454545455;-21.504767767842566;61680.39593581798;1.054749052041849;17053.005858122408;17167.380492274566;16896.410300183186;17105.797097723676;17129.50923262479;17291.192928146378;17505.066657138992;17756.700900133794;17730.93079200043;17463.841884990812;17294.005545937765;17038.32750375638;[-2356.1228581224077, -3823.538492274565, -2881.2493001831863, -4013.099097723676, -3892.4832326247906, -2088.250928146379, -3090.181657138992, -2681.675900133794, -2919.6997920004287, -3149.1868849908114, -2399.824545937765, -3417.4905037563803]
1990-01_2015-02;2015-03_2016-02;214.39675014093518;RS;querosenedeaviacao;CATBOOST;{'iterations': 100, 'learning_rate': 0.22045299850464314, 'depth': 7, 'loss_function': 'RMSE', 'random_state': 42};12;12;712.3735457067496;0.03186231400906374;72.72727272727273;-0.5277085117924037;8422.935481382092;0.49955712677119163;17891.748873334127;16947.494212358248;17503.820160705047;17457.903215022852;17693.283530483688;17681.030692108827;17056.998912454244;15947.95297380626;17733.7094308371;16619.075497499773;17300.921279929826;16777.15311399696;[-542.7328733341274, -209.6422123582488, 112.50483929495385, -152.45521502285192, 56.908469516311015, 1074.6883078911742, 431.8300875457571, 998.5340261937417, -1588.7804308371014, 27.990502500226285, -568.994279929826, -724.4321139969597]
1990-01_2014-02;2014-03_2015-02;235.84705054434016;RS;querosenedeaviacao;CATBOOST;{'iterations': 200, 'learning_rate': 0.0925166010164242, 'depth': 8, 'loss_function': 'RMSE', 'random_state': 42};12;12;1390.8698383981302;0.06737332213042366;54.54545454545455;4.672135977179048;27417.55292029876;1.2841116978131697;17355.919193579095;16185.205639642803;16829.73317033971;16379.47326469162;16443.338281860702;16413.06022368477;15900.717491958716;15983.384172039712;16198.889553293186;16105.18321747529;15942.674319626663;16157.466158565185;[-817.2731935790944, 695.3683603571972, 289.38182966029126, -861.7882646916205, 1199.6657181392984, 876.5827763152301, 259.16750804128424, 2152.4098279602895, 1892.876446706814, 2050.155782524709, 2482.1556803733383, -617.6451585651848]
