train_range;test_range;time;UF;PRODUCT;MODEL;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;MCPM;MASE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12;error_series
1990-01_2023-02;2023-03_2024-02;182.9022592700003;GO;etanolhidratado;ARIMA;{'p': 2, 'd': 1, 'q': 6};12;12;20413.05659324733;0.12971152466749736;45.45454545454545;9.580452239495434;483283.02330889646;0.6071985530426559;100979.88504592261;102118.80068081248;106867.04048056745;110769.29258717387;112702.08525340093;110788.8692157996;111872.2378026487;111758.31613375556;111108.53691907885;111982.45279527605;111261.23396393542;111541.11528584623;[3290.8649540773913, -4086.966680812475, -5303.956480567445, -12466.894587173869, -9940.21725340093, 8459.62878420041, 14848.5801973513, 26380.93786624442, 27302.519080921164, 41194.58220472395, 28875.955036064595, 20644.04671415378]
1990-01_2022-02;2022-03_2023-02;255.28101706100006;GO;etanolhidratado;ARIMA;{'p': 7, 'd': 1, 'q': 5};12;12;15276.872937749882;0.11323373058860513;54.54545454545455;2.243314116656233;301436.73468430055;1.8045960311813765;104624.83668797577;105357.33286707349;110381.44613084609;108640.89263803058;109137.38781281338;112940.4188754924;113726.19519385784;112684.80612484923;112312.25105652792;114561.70375844438;114943.45087121677;113253.58333166814;[20148.218312024226, 21231.66713292651, 18901.126869153915, 20728.67736196943, 7868.279187186621, -3374.6108754923916, 2354.2388061421516, -411.11912484922505, -8209.62405652793, -4118.868758444369, -23197.348871216775, -21341.036331668132]
1990-01_2021-02;2021-03_2022-02;203.26588876300048;GO;etanolhidratado;ARIMA;{'p': 8, 'd': 1, 'q': 15};12;12;16072.539091722678;0.11846876052941656;45.45454545454545;-7.696144287627236;380442.5809863888;0.5587262261600572;124717.20170851288;113968.74965306136;117594.0112700801;117578.0585680886;122205.37887330203;129335.94328183982;133505.25807424216;140572.68392769096;131523.89568986904;137404.99780303144;126487.02770072065;119242.63464744718;[-5200.866708512869, 15242.35434693865, 7653.704729919904, 394.9584319114074, 2300.080126697969, -6980.74628183982, -15028.77807424216, -24067.955927690957, -23534.00268986904, -16060.768803031431, -31201.079700720642, -11719.546647447176]
1990-01_2020-02;2020-03_2021-02;219.44076487499933;GO;etanolhidratado;ARIMA;{'p': 15, 'd': 1, 'q': 3};12;12;22527.274357526763;0.16369759166724587;81.81818181818181;-11.63588287172427;178954.38238886153;1.0261073785435078;138655.01736783888;139120.12725678395;142748.60407554015;141158.56331398292;146642.15507120558;146718.47670928345;147177.5157026873;148822.8424734105;146605.79015633298;150560.85882303797;144913.2845704179;142633.14281140573;[-25798.548367838885, -39413.106256783954, -35926.800075540144, -30526.594313982918, -28386.04607120558, -18373.997709283445, -5698.253702687303, 11736.725526589493, -4335.72215633298, 12463.597176962037, -5039.538570417877, -11620.765811405741]
1990-01_2019-02;2019-03_2020-02;326.16770171999997;GO;etanolhidratado;ARIMA;{'p': 23, 'd': 1, 'q': 2};12;12;27710.186240968622;0.1807218073474018;63.63636363636363;18.19400388907208;438493.5786459772;1.629397609493822;129136.47064911542;115477.4752017421;115702.24527546972;118564.45821422299;116651.80177512117;123786.14471417948;126531.63672282486;128046.68102294975;121816.8004345124;125838.58484105287;117867.42921428196;107528.9033905636;[9493.589350884577, 28112.349798257914, 33281.57672453027, 20033.67478577701, 33541.28022487882, 27621.177285820508, 23192.074277175154, 31403.748977050243, 32725.343565487594, 34001.37015894712, 21516.850785718038, 26884.5366094364]
1990-01_2018-02;2018-03_2019-02;139.26626769299037;GO;etanolhidratado;ARIMA;{'p': 21, 'd': 0, 'q': 7};12;12;39624.88337545864;0.25365299653080137;72.72727272727273;26.771215541144027;472302.7700575255;0.8867170480176904;95406.34967328302;92642.1657868625;101715.41252904786;100274.34419791604;100590.97590938876;102727.76211262908;106972.8501974202;95996.05371511736;91912.64431330583;94446.6723072016;86953.35718151754;82401.11320973294;[16708.919326716976, 7560.197213137493, 2046.264470952141, 25185.46680208396, 31418.81709061125, 42702.09788737091, 36172.8598025798, 64429.79628488264, 51709.94568669416, 54668.68969279839, 46744.86481848247, 41818.47579026707]
1990-01_2017-02;2017-03_2018-02;192.02644162497018;GO;etanolhidratado;ARIMA;{'p': 23, 'd': 1, 'q': 1};12;12;17098.730602330492;0.12717912149798735;81.81818181818181;13.113696858531974;135560.22294545753;0.5950850853192535;66835.98752684315;64912.13229264817;73624.15854525879;77089.78391436888;80979.40804352837;86561.32764490921;88149.40845989452;88924.48770169573;81877.38778938254;87760.01014379264;78621.85315370704;78878.44808905483;[3572.2624731568503, 3562.00870735183, 429.7284547412128, -1198.0129143688828, -5447.078043528367, 6383.812355090791, 16631.17854010548, 21631.18729830427, 19247.84521061745, 35429.70285620737, 28309.775846292963, 15466.586910945174]
1990-01_2016-02;2016-03_2017-02;325.537124673021;GO;etanolhidratado;ARIMA;{'p': 23, 'd': 0, 'q': 24};12;12;16408.98340938934;0.17208167058641813;54.54545454545455;-11.244737730388293;324194.18045291404;0.6707196152137247;92251.21703011694;86170.83131635717;84796.29272598491;91392.89890135852;94036.7059646254;94074.39356268592;97928.020835202;100236.55131556808;94163.93943173056;104670.07855889483;92988.70962431714;93600.28632696997;[-9612.976030116944, -5262.061316357169, 10086.202274015086, 1605.6290986414824, 3470.7340353745967, 3583.296437314086, -1006.820835202001, -12434.311315568077, -19753.476431730553, -22954.328558894835, -28180.229624317137, -33390.27632696997]
1990-01_2015-02;2015-03_2016-02;182.53989049902884;GO;etanolhidratado;ARIMA;{'p': 4, 'd': 0, 'q': 17};12;12;26807.731109214103;0.22580489110009191;81.81818181818181;23.504191178586396;213679.08771163877;0.9772861713569887;82184.27094151774;78836.98956570287;75974.78709335059;74707.85865184764;76016.14973533798;75218.42536647519;79175.40997697356;80276.52077824471;79579.72267386911;83190.53475245026;81622.8329718823;80311.1577624618;[14747.300058482258, 21245.056434297134, 22230.862906649403, 29019.96234815236, 34020.38626466201, 32578.659633524818, 34588.41702302644, 42623.281221755286, 21191.117326130887, 29634.144247549746, 7554.787028117702, 1571.4322375382035]
1990-01_2014-02;2014-03_2015-02;266.18752385902917;GO;etanolhidratado;ARIMA;{'p': 24, 'd': 1, 'q': 3};12;12;11050.806357945292;0.10237191125259147;72.72727272727273;9.044506252776976;130994.87790035289;1.7955859725503442;73760.21005802907;70038.5903679353;68502.49661742637;70100.94394045907;72164.54037839983;73678.8489268735;73410.86631736906;75111.91839337409;73608.01375795007;73172.63140329884;70815.73956926519;67435.74848265215;[-3892.800058029068, -3230.8583679353032, -1006.4166174263664, -1097.5239404590684, 3599.968621600172, 3646.012073126505, 8331.565682630942, 12540.731606625908, 9988.78624204993, 21346.10459670116, 17441.12043073481, 18029.732517347846]
