train_range;test_range;time;UF;PRODUCT;MODEL;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;MCPM;MASE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12;error_series
1990-01_2023-02;2023-03_2024-02;197.93011499899967;RJ;etanolhidratado;ARIMA;{'p': 15, 'd': 0, 'q': 16};12;12;25568.034601982643;0.2484718239929331;63.63636363636363;29.343830011804066;405346.9506673233;0.951816405974647;46342.19755917164;45975.97959324066;46815.57227900316;46214.867988133265;48248.91208004325;46300.65393098043;46789.57782002314;46546.50244955553;46789.96601009886;50013.37569147342;45497.91959251436;47106.0138891417;[2956.759440828362, 1159.6844067593338, 2122.8027209968423, 4116.078011866739, 2266.1189199567525, 14251.233069019574, 22524.776179976863, 24409.89955044447, 31059.978989901145, 44168.33030852659, 43876.28240748565, 40755.6561108583]
1990-01_2022-02;2022-03_2023-02;217.22098100899984;RJ;etanolhidratado;ARIMA;{'p': 11, 'd': 1, 'q': 7};12;12;3991.3849028061327;0.05118707685744207;81.81818181818181;4.757808048344275;31512.87722552564;1.2571407981408058;43764.47573106585;44045.517866364826;44717.19993850869;43963.2352832007;45473.71745475804;43716.08909286394;44699.13175849572;46232.94217097735;44404.27614797528;47679.1268443209;44650.26156407699;45640.69659381493;[11252.109268934146, 4922.031133635173, 249.7620614913103, 147.07471679929586, 4321.0355452419535, 1406.1339071360562, 2901.0372415042802, 2891.4278290226503, -583.2271479752817, 820.8761556790996, -1345.8275640769862, -57.44259381492884]
1990-01_2021-02;2021-03_2022-02;282.397261094;RJ;etanolhidratado;ARIMA;{'p': 24, 'd': 1, 'q': 24};12;12;5345.373141056465;0.09828348504587435;72.72727272727273;-0.311055773265005;63354.498133435794;0.4847693376482307;48382.927756994366;47596.67688702047;41720.91400107758;39531.49987768117;40234.32244364394;43307.18043554017;50688.566818341846;51597.452669323786;49679.98643333844;54044.12283145504;48629.43351137229;46403.95362038465;[3986.0672430056366, -1548.392887020469, 6476.273998922421, 2520.240122318828, 10093.904556356058, 3049.509564459833, -3528.3598183418435, -404.0516693237878, -3843.355433338438, -5256.292831455037, -9946.559511372288, -3341.128620384654]
1990-01_2020-02;2020-03_2021-02;392.1825971879998;RJ;etanolhidratado;ARIMA;{'p': 23, 'd': 0, 'q': 20};12;12;16902.219389948088;0.38355847394644277;63.63636363636363;-32.177235368069745;268954.1903057729;0.8203951865798923;56498.66192622605;59277.9646442003;59600.149081628515;58958.39276533862;60211.86733801522;60849.66695036898;63980.08230337836;63199.579778390515;60363.95896250298;64231.10492585346;64303.46878449552;63147.14583698484;[-18221.60492622605, -30727.5656442003, -27999.284081628513, -21767.06476533862, -14672.27133801522, -12736.937950368978, -12064.90430337836, -4331.0307783905155, -9853.725962502976, -6248.017925853463, -7659.267784495518, -12554.765836984843]
1990-01_2019-02;2019-03_2020-02;342.19809289800014;RJ;etanolhidratado;ARIMA;{'p': 24, 'd': 0, 'q': 16};12;12;7572.655182065848;0.09977169975685503;45.45454545454545;-4.707299406966999;179187.10697689172;0.4298724854387696;66342.85132876565;63836.79844596534;63898.80737654913;61671.2287629084;64821.55880088019;65553.65156344282;70090.27090402512;71844.0613257057;74248.63852606216;71451.87263526696;65983.9433138843;70453.93196180143;[-8835.949328765651, -3919.3814459653368, 4895.591623450877, 4841.858237091597, 7188.40419911981, -205.09856344282161, -7330.19290402512, -2686.2293257057026, -10534.29552606216, 1404.0473647330364, -3690.7263138843045, -17551.87596180143]
1990-01_2018-02;2018-03_2019-02;237.04918362997705;RJ;etanolhidratado;ARIMA;{'p': 13, 'd': 0, 'q': 11};12;12;28638.24363884078;0.3131971307309225;54.54545454545455;34.94483079158097;567559.2742988804;0.9839325669268023;45361.67633062814;43775.30530844885;47392.32987031725;41911.15405572394;43421.154563801116;43197.72330578818;43194.816725951285;41259.979387333;41103.575285914914;42037.166887886895;39866.56942443201;42178.88272234091;[3660.7596693718588, 1051.585691551154, -2273.9558703172443, 10110.77094427606, 14025.482436198887, 27938.048694211815, 31938.19727404871, 42920.72261266701, 38091.48271408509, 52654.511112113105, 34046.762575567984, 22310.45027765909]
1990-01_2017-02;2017-03_2018-02;180.8114101110259;RJ;etanolhidratado;ARIMA;{'p': 5, 'd': 1, 'q': 17};12;12;10028.342001099625;0.1615027042097156;72.72727272727273;17.912355326149083;119132.29284144798;0.820370648187514;32230.792278952173;32121.124021732547;34038.77433705051;33399.88607410356;34453.8714868868;34168.9860500593;35550.09974084998;35698.03855238283;34447.35470263175;37353.896484010285;35261.66815449982;36280.57416709243;[1668.2197210478298, 452.03497826745297, -1166.0523370505107, 55.55992589644302, 554.1285131132026, 10998.013949940701, 11217.873259150016, 13006.780447617173, 13341.943297368256, 18393.250515989712, 14696.406845500176, 7340.1488329075655]
1990-01_2016-02;2016-03_2017-02;317.14772667497164;RJ;etanolhidratado;ARIMA;{'p': 24, 'd': 0, 'q': 22};12;12;12600.779604817586;0.31203660249945225;72.72727272727273;-29.24261373295299;150514.36652992156;0.7142055763216818;46633.989467198335;43106.90316370804;45717.33652247456;49552.41125755901;49757.60319044711;48485.1672311096;51556.14455620641;50018.93054343524;48126.25852851946;54655.917910842836;50869.78388901434;53839.79401593915;[-6439.487467198334, -3660.9031637080407, -5060.343522474555, -10351.857257559015, -8463.576190447107, -6595.519231109596, -8934.098556206409, -10870.260543435244, -15170.735528519457, -15541.172910842834, -19080.29888901434, -23850.94901593915]
1990-01_2015-02;2015-03_2016-02;160.8206393350265;RJ;etanolhidratado;ARIMA;{'p': 5, 'd': 1, 'q': 11};12;12;7940.958025804452;0.1253977216845741;81.81818181818181;9.099567684621364;62951.00252645882;0.78211496180058;50545.50231474977;50926.90845980545;49450.20581060764;49583.67349366107;48801.35586273542;47699.72982713105;48789.849102595144;48864.06745468442;46978.61435726365;49203.58322634247;48546.16398466439;47780.75600851226;[5503.743685250229, 5760.785540194556, 2810.700189392366, 3056.4345063389337, 7338.698137264575, 9853.230172868949, 9739.121897404853, 17673.106545315582, 3573.746642736347, 5510.420773657534, -4967.163984664388, -7074.260008512261]
1990-01_2014-02;2014-03_2015-02;227.02243710000766;RJ;etanolhidratado;ARIMA;{'p': 7, 'd': 1, 'q': 24};12;12;5664.010985084984;0.11066746774193008;72.72727272727273;-7.737046148015263;67161.51143408378;0.8209638660566478;56758.44713451684;52358.31758277807;54429.049443003176;52094.23752895045;52861.22881695378;51871.32088612705;50654.2226441894;53456.69722303257;49017.96585346247;51286.18048643857;48936.208541885426;49255.924887039124;[-7713.425134516845, -4011.9035827780754, -6726.406443003179, -8235.070528950448, -7409.904816953778, -6639.043886127045, -4368.187644189398, -4854.621223032569, -3420.078853462466, 4180.31951356143, 5020.044458114571, -560.496887039124]
