train_range;test_range;time;UF;PRODUCT;MODEL;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;MCPM;MASE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12;error_series
1990-01_2023-02;2023-03_2024-02;132.95606631699957;ES;etanolhidratado;ARIMA;{'p': 12, 'd': 1, 'q': 10};12;12;5816.831239115115;0.36737540008975467;54.54545454545455;50.819780039164606;115421.7351970165;0.8976141132274202;4122.712492935894;3528.5213866123113;3636.6742870249623;3907.550873089243;3666.673459862478;3721.0079003591936;3690.4319387432615;3860.8084646076686;3413.507546952911;3664.8836276277257;3665.635917044087;3331.673790799631;[-201.84449293589432, 11.178613387688529, -141.67428702496227, -338.99687308924285, 316.7845401375221, 1972.3490996408063, 3227.968061256738, 3957.7915353923318, 4653.492453047089, 8544.709372372276, 11255.464082955914, 12426.72620920037]
1990-01_2022-02;2022-03_2023-02;201.85275382799955;ES;etanolhidratado;ARIMA;{'p': 4, 'd': 1, 'q': 18};12;12;915.6208403305706;0.20874045653898785;36.36363636363637;-5.4039608349861075;25318.768546780488;0.792992103881263;3940.454896862534;3425.140849915555;3626.0209047893472;4467.695201461294;4001.799649632615;3861.4719232646125;3909.3576312722316;4101.7989162357435;3805.0484925624723;3650.201912534829;4159.140645091235;4104.018960421518;[1145.045103137466, 1980.2541500844454, 369.93609521065264, -849.7262014612943, -279.39364963261505, -718.9719232646125, -694.9016312722315, -634.8259162357435, -758.1254925624726, -142.2019125348288, -1246.1406450912345, -583.2669604215184]
1990-01_2021-02;2021-03_2022-02;286.29705236299924;ES;etanolhidratado;ARIMA;{'p': 22, 'd': 1, 'q': 22};12;12;1807.0437983473043;0.32077655717061754;27.272727272727273;11.316847550537473;57168.22208738643;0.7380456766791386;4185.691840464486;3277.105810156588;3327.219493792117;3184.486551773457;3232.6392870816962;3629.4940938186755;3742.3941520963494;4218.673235100042;3684.3403394647676;4265.334004165891;4307.461217192941;3834.5382401252514;[3136.8541595355146, 1457.2941898434115, 53.21750620788271, 3558.5254482265427, 2779.3587129183034, 612.5059061813245, -497.39415209634944, -1141.673235100042, -545.5263394647677, -1338.3340041658912, -1350.4612171929411, -996.0382401252514]
1990-01_2020-02;2020-03_2021-02;223.63569185300003;ES;etanolhidratado;ARIMA;{'p': 12, 'd': 0, 'q': 3};12;12;1748.7426837874027;0.5800226192184015;45.45454545454545;-46.15242577725919;41756.24297134909;0.9042145396097485;4976.453883712409;4676.822565843597;4826.905274935301;4729.587258260062;4725.3242476807845;4923.136048844572;4883.881414683308;5061.004807755268;4907.826216610142;5377.614882338513;5065.589151631627;4794.906430588282;[-2121.153883712409, -2306.269565843597, -3031.105274935301, -2478.026258260062, -1785.5242476807844, -1677.0360488445717, -891.5814146833081, -1286.2048077552681, -1446.5862166101424, -778.3148823385127, -596.2891516316267, -217.00643058828246]
1990-01_2019-02;2019-03_2020-02;300.1432490840007;ES;etanolhidratado;ARIMA;{'p': 23, 'd': 0, 'q': 22};12;12;639.4718464735503;0.10551216090243931;72.72727272727273;-1.8611689954436204;7582.2649882818505;0.39130322601235384;5125.136610546168;3656.2849978226013;5102.519526849282;5111.90666032898;4189.18696827213;4855.80234598565;5806.556957826621;6424.45389353182;5158.688050756206;6374.3602785904;4836.751032230542;4335.525663847504;[162.3703894538312, 1104.315002177399, -23.437526849281312, -636.5066603289806, 451.9840317278704, 146.17665401434988, -1064.612957826621, -1083.5698935318196, -314.0220507562062, -259.06027859040023, 688.8219677694588, -286.61066384750393]
1990-01_2018-02;2018-03_2019-02;262.916783202003;ES;etanolhidratado;ARIMA;{'p': 23, 'd': 1, 'q': 16};12;12;2617.107333179814;0.38873353893889656;72.72727272727273;42.80417762737793;31351.684421180405;0.8989922396155081;2671.3190301312397;2002.8387166017587;2820.320145877039;2572.9197487309334;3042.8578289642765;3222.6824845313354;2930.6277838204473;3056.3750349705942;2993.851625514226;3408.8925809847933;2511.021140470261;2510.8859201391865;[-521.0110301312397, 50.366283398241194, 535.253854122961, 1953.345251269067, 1351.5511710357232, 1212.1235154686642, 3421.2162161795527, 4462.294965029406, 2800.3183744857743, 3387.617419015207, 4249.022859529739, 2351.6600798608138]
1990-01_2017-02;2017-03_2018-02;197.33393949299352;ES;etanolhidratado;ARIMA;{'p': 6, 'd': 1, 'q': 12};12;12;954.577336229452;0.2212843963283558;54.54545454545455;-1.5065121046372552;18884.190714928198;0.7495566272347348;2266.284526058141;2421.0947641616112;2658.778325972932;3169.85324463069;3399.77026849723;3217.4036885915075;3234.7242684700445;3089.4120774991457;2963.175492796238;3195.838432211208;3065.644159748969;3166.4239595493104;[2668.1704739418587, -586.5947641616112, -448.2783259729322, -1110.35324463069, -1166.77026849723, 24.112311408492587, 308.76673152995545, 362.57192250085427, 41.00950720376204, -71.47443221120784, 103.53684025103121, -656.7419595493106]
1990-01_2016-02;2016-03_2017-02;135.13051752501633;ES;etanolhidratado;ARIMA;{'p': 2, 'd': 0, 'q': 2};12;12;1777.998311106828;0.6179712496567081;54.54545454545455;-51.29772701449347;35483.202686381526;0.8495295474397919;4210.69006061177;4358.906237831047;4535.218304813529;4639.588943952913;4756.011536593599;4828.939601967461;4906.110192793123;4956.761365326309;5008.083403650637;5043.095456010254;5077.324365935297;5101.434545256351;[-1315.7990606117696, -1385.0122378310475, -1659.4263048135294, -1731.5889439529128, -1386.511536593599, -1246.9616019674613, -1449.6101927931231, -1509.3613653263087, -1168.8614036506365, -530.3194560102538, -2536.8863659352965, -3548.7345452563513]
1990-01_2015-02;2015-03_2016-02;189.5124899109942;ES;etanolhidratado;ARIMA;{'p': 3, 'd': 1, 'q': 16};12;12;1452.5256167770633;0.20560674583798147;36.36363636363637;17.398243753237413;40159.84161637816;0.6266229683537029;4814.308809394283;4471.670451151651;4394.199966445865;4216.91419620987;4036.188826647548;3841.4048921175176;3850.7722949491363;3790.4130758403526;3919.078109210796;4196.211692294358;4237.571016386006;4511.424048714924;[378.69119060571666, 377.18354884834935, -130.25296644586524, 258.66980379012966, 2128.8411733524517, 1975.5271078824821, 1965.2277050508637, 3092.5869241596474, 899.9218907892041, 959.3593077056421, -161.5710163860058, -1153.7750487149237]
1990-01_2014-02;2014-03_2015-02;251.89843251701677;ES;etanolhidratado;ARIMA;{'p': 22, 'd': 1, 'q': 5};12;12;705.5573318508563;0.11777250680816032;72.72727272727273;4.649412572916034;8369.607217425804;1.1547956709713703;3660.8804378567293;3570.3690217706794;3524.5772015040598;3331.824075680602;3504.7813877826015;3453.188167015677;3403.333751165454;3511.617481597519;3512.430211531151;3768.932740068509;3663.7129038376634;3659.938983818683;[-174.88043785672926, 63.63097822932059, -277.57720150405976, -202.82407568060216, -237.93038778260143, -586.1881670156772, -391.33375116545403, -27.617481597519145, -5.430211531151144, 1163.0672599314912, 1125.7870961623366, 1626.847016181317]
