DATA;MCPM;UF;PRODUCT;MODEL;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12
combination;212978.65436136816;GO;gasolinac;combination-median;ARIMA-SARIMA-VARMA;12;12;9825.66717329917;0.05769484063846949;50.0;2.6359876324102256;132209.67253213451;132420.6435997312;131786.6252929343;126024.93140321494;131441.70722573763;130753.12292950768;129384.17493160556;128059.01118343974;128985.06415168857;134865.42843010364;128414.61425206144;125844.08326115445
