DATA;MCPM;UF;PRODUCT;MODEL;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;MASE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12;Test Statistic;p-value;Lags Used;Observations Used;Critical Value (1%);Critical Value (5%);Critical Value (10%);Stationary
normal;23.843052768663693;PE;glp;ARMA;{'p': 12, 'd': 0, 'q': 10};12;12;1725.7423833694525;0.031906947565170644;100.0;2.540232001227684;1.017356993824966;47383.71459379663;42005.47793369939;45298.89282479435;47351.40639261005;47958.99059149432;49020.582134648634;46008.81071912844;44035.83729119793;42465.914817555;47675.35103172826;41709.09507514088;39880.26022226769;-3.7625154487899315;0.0033149763979912913;16;380;-3.4476763783532585;-2.869176103659426;-2.570837873961219;True
deseasonal;24.827777014765626;PE;glp;ARMA;{'p': 21, 'd': 0, 'q': 23};12;12;1733.5691500094936;0.03307470888663758;100.0;2.847766372814979;1.0587244151247601;46719.32724995477;42288.7920208176;44944.15451078779;46554.43990443222;48029.63011742569;48511.52168189586;45653.1401498934;44108.42322338682;42447.01812935272;47560.05241348368;42344.45697059419;39926.90032750188;-2.931440390036175;0.04181216685110727;17;379;-3.4477224095888497;-2.869196333125208;-2.5708486586002604;True
log;21.240264261850264;PE;glp;ARMA;{'p': 12, 'd': 0, 'q': 5};12;12;1592.0388388728068;0.03081098774680779;100.0;2.313252037235624;0.986562786863377;47322.37943201711;42112.59215376438;45294.56533808491;47192.64637610361;47606.93834187547;48827.34419811554;46099.41017674614;44509.69523080603;42934.49383547722;47993.66226850418;42089.330402532425;40070.76459327258;-3.7720298543090562;0.003206806045328596;16;380;-3.4476763783532585;-2.869176103659426;-2.570837873961219;True
