DATA;MCPM;UF;PRODUCT;MODEL;SIMILAR-STATES;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12
normal;55834.71684477835;PA;oleocombustivel;VARMA;['GO', 'MA', 'AL', 'PA'];(3, 5);12;12;2576.9753157337627;0.03653989992756821;50.0;-0.3898967928820651;63972.2972969089;60637.30139632005;62196.68167926124;62009.568003855806;62765.07865172092;63053.75204696011;62326.69858626455;61254.76583089472;60999.7505850045;59889.42707734364;60352.08005088676;59940.179618434886
serie-desnormalizada;30780.84907795627;PA;oleocombustivel;VARMA;['MA', 'AM', 'GO', 'PA'];(4, 14);12;12;2839.407883838788;0.03495623258419795;75.0;0.8346168006918527;62273.17546353108;61279.474685120826;61567.82134426016;57277.853048517274;63494.75116733062;61045.936417119396;63974.430385304906;61385.267513425046;58256.60084899141;62197.68127825031;57180.57654588778;60445.15248287599
