DATA;MCPM;UF;PRODUCT;MODEL;SIMILAR-STATES;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12
normal;460.5811267966316;AL;oleocombustivel;VARMA;['SC', 'GO', 'PB', 'AL'];(13, 14);12;12;24.725361482147534;0.5037224498450917;58.333333333333336;18.86609471698583;20.218374886252196;20.886615517592283;39.23814260557461;40.71894988181341;40.67996859106381;42.22340023843653;43.902418106201466;53.11853172785264;47.00301027480319;47.39599749524426;50.76861841477243;42.101700863044165
serie-desnormalizada;521.8577428079257;AL;oleocombustivel;VARMA;['TO', 'AP', 'RR', 'AL'];(6, 10);12;12;23.252942302393798;0.5806144667898971;50.0;12.005388746408897;34.33058245981978;38.34041289154199;34.98475062921678;44.05043310218696;48.254594154204995;49.386610054761746;51.1282644071477;51.36553707541224;44.15504026158289;44.37397462330229;44.37963002098696;44.792941382821596
