DATA;MCPM;UF;PRODUCT;MODEL;SIMILAR-STATES;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12
normal;597.4967457369444;DF;oleocombustivel;VARMA;['PR', 'MG', 'SC', 'DF'];(3, 14);12;12;22.562052890996284;0.7879296825787012;41.666666666666664;-48.58403256642772;44.01531241492221;44.71759415319389;59.72479526911232;59.536268207643886;57.18073678183405;44.2413388805205;56.33719842389199;63.06634459610315;41.254639013676936;41.71398748207576;38.194611509591184;49.995039249692255
serie-desnormalizada;855.0498849520317;DF;oleocombustivel;VARMA;['SE', 'MT', 'MS', 'DF'];(6, 11);12;12;25.2190411184216;0.8304314248077352;25.0;-48.80519389243383;33.497262936386775;49.12837078068325;65.40012527594862;42.95938290594066;62.925095449867314;58.657956229428535;54.59012541981374;62.418070280505624;29.72546051950856;43.680071398760596;38.50483636497127;59.38415122001607
