DATA;MCPM;UF;PRODUCT;MODEL;SIMILAR-STATES;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12
normal;28987.732296081474;GO;oleocombustivel;VARMA;['SP', 'SC', 'AL', 'GO'];(14, 14);12;12;1332.5693911857222;0.228437444142177;50.0;-2.1178165066835075;3467.7338997528923;3742.4789083084224;5071.674600347681;4305.148991988617;4811.310450728451;5328.365028440299;4886.02086334788;5225.016080869613;5169.668288371845;4916.518404523171;4908.375374362936;4368.425489619154
serie-desnormalizada;36135.316924050625;GO;oleocombustivel;VARMA;['RS', 'SC', 'ES', 'GO'];(14, 14);12;12;1424.2907404610569;0.24774539481018287;41.666666666666664;-6.165820289184226;3720.6745215636374;3989.2340821495145;5950.41919792086;4604.791873071463;5377.3187161219785;6134.645476547323;4710.021887893176;5701.8169965561465;4765.047115844523;4261.220222859945;5094.294838804838;4119.0781051940885
