DATA;MCPM;UF;PRODUCT;MODEL;SIMILAR-STATES;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12
normal;1.8756647010543314e+18;MT;oleocombustivel;VARMA;['PB', 'GO', 'RO', 'MT'];(14, 14);12;12;32.5572356480202;5.835939562821491e+16;58.333333333333336;-60.711293554505396;58.02409528444818;87.35156785112599;42.97327145197366;59.7331271235777;24.61916717982006;13.058903365514652;42.25080824155635;-1.326470805215422;27.09284321263521;-4.744848312078268;18.34647031358163;52.702708202246384
serie-desnormalizada;3.7766458551681894e+18;MT;oleocombustivel;VARMA;['SE', 'DF', 'RN', 'MT'];(14, 11);12;12;31.323260518540298;8.900700566881976e+16;33.333333333333336;-97.42083474905772;43.824216117051954;54.87417670021023;42.81328478993167;33.53331092610752;47.55492251672847;49.66003425596183;60.73395358862073;25.65178420236403;41.365133698708206;38.35346098197835;45.13166500305735;32.54040296149415
