DATA;MCPM;UF;PRODUCT;MODEL;SIMILAR-STATES;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12
normal;1060.3382913673013;AM;oleocombustivel;VARMA;['PI', 'DF', 'MA', 'AM'];(4, 9);12;12;57.56588737473668;0.5055573917502634;58.333333333333336;-15.392904931933218;107.1430647658002;146.06515543648857;129.0711306695224;133.65350034316728;169.0830122734667;112.80733795558274;157.50922722759452;154.91175536840387;151.46774966881185;158.76171984073295;152.12220148808257;158.06116348623416
serie-desnormalizada;1066.070091137415;AM;oleocombustivel;VARMA;['GO', 'ES', 'RS', 'AM'];(14, 14);12;12;58.10341813459637;0.4110216087947096;58.333333333333336;1.9986182001120671;124.12237715897629;92.52660978570125;136.72912451722814;87.41538646087099;143.6744932453561;81.85457625310966;129.50703745364308;121.3025647176542;131.45808435021817;163.18285293733354;125.43306990381272;132.61364738172512
