DATA;transformation;UF;PRODUCT;MODEL;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;MASE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12;MCPM
error_normal;normal;RJ;etanolhidratado;ARIMA+SVR;sum;12;12;24949.630140515823;0.2523631020643846;45.45454545454545;24.485236872353518;0.9444942296166645;592014.553830621;48090.08963722421;60516.06599432142;53924.54507867114;50410.30017636524;48228.17118942097;49339.1247451645;49100.78573050657;47391.67787555132;50263.623773154366;50567.522927210106;47018.97817953345;46480.07477252786
error_noresid_normal;normal;RJ;etanolhidratado;ARIMA+SVR;sum;12;12;25511.467229129576;0.24592893333849988;54.54545454545455;25.14331406030973;0.9382572486501729;504848.3544168605;47254.72508071064;54960.93247385487;55519.847849107;50505.78124393773;50993.63777637934;50310.866881361624;50753.69300327877;48887.84028535944;48664.4921451412;49771.245811146946;45558.77019494948;42908.79854505463
error_resid_normal;normal;RJ;etanolhidratado;ARIMA+SVR;sum;12;12;25551.10600925246;0.2602259316408002;27.272727272727273;23.939516761570072;0.9715037857282642;807538.4825419784;47490.42767600798;58294.1965173393;56678.95832933428;53099.61431605746;52781.35844438631;51034.829904064565;50130.56851340645;47344.58240664588;49185.80972422379;48079.17979218446;46226.0572056623;45330.996365867904
all_resid_normal;normal;RJ;etanolhidratado;ARIMA+SVR;sum;12;12;25125.527760098936;0.2618135750618367;36.36363636363637;23.523211451964038;0.9664122590336338;695198.4661160473;46369.033508115564;62618.24689973502;57225.54575648505;51010.17082691652;51032.72673547106;49771.64320666122;49351.9173314521;47978.695400271215;49743.17568189856;50615.750457026;46298.44428429051;46976.30633339295
error_log;log;RJ;etanolhidratado;ARIMA+SVR;sum;12;12;25771.58257762515;0.25159135547291156;45.45454545454545;24.249349791465523;0.9514818654073013;611509.3349626032;48706.8165087917;60649.608662823885;55284.87414436702;50584.17167495088;50644.20303754502;51365.80619758975;50476.37511851143;49000.70123591216;49250.758465060244;47339.399159279834;45446.697533517894;44459.93872413278
error_noresid_log;log;RJ;etanolhidratado;ARIMA+SVR;sum;12;12;26576.675291033596;0.26542415633315086;36.36363636363637;24.235322804343248;0.9940891358509845;735391.5144505504;46495.15951893857;58292.14822002897;57136.228126076545;52399.70545033892;54620.59278288629;52808.97358854926;52630.65256667179;50316.92506112412;47688.81804899249;47990.119855998186;43184.091627601476;39757.63379565702
error_resid_log;log;RJ;etanolhidratado;ARIMA+SVR;sum;12;12;26548.416071972377;0.2778165912818683;36.36363636363637;22.986047767756197;1.0219919434149993;734752.3762316278;47233.6752467732;60254.79321265379;59295.72257948507;54056.3989396875;57240.82634567368;53949.36163953853;51500.60602394959;48145.42359850278;48321.70916116466;47652.3355927898;43554.52128567685;42063.76630455643
all_resid_log;log;RJ;etanolhidratado;ARIMA+SVR;sum;12;12;25717.021442592755;0.26874871859082367;36.36363636363637;23.152387139218312;0.988027408218583;711641.7600452628;45871.75610686701;63858.403115466026;57755.04586920482;52639.512942526264;51763.40401659639;50950.821790923204;51891.40943269028;48877.79631723075;49639.09566331463;47465.57831402983;45844.49580090191;45387.24494399283
error_deseasonal;deseasonal;RJ;etanolhidratado;ARIMA+SVR;sum;12;12;27006.95678193733;0.2533223738466653;36.36363636363637;27.493917088948955;0.9771589184677786;747155.6702597098;49519.27322345736;55979.6293599706;50350.355360510766;48844.58240529965;48790.06361248333;49208.32895036074;47143.6626294763;50337.70769497274;47647.32850014893;46821.70839291827;42778.85069604962;39951.07372596845
error_noresid_deseasonal;deseasonal;RJ;etanolhidratado;ARIMA+SVR;sum;12;12;27295.97600671344;0.2536882118541806;45.45454545454545;27.56068982797761;0.9816885838457869;647704.696461961;47174.963914934335;54293.09826524428;50079.89226734079;50034.67843298646;52982.491207026185;49956.085028817724;49210.00596497828;49280.865791547054;45563.33848635388;49898.74867968573;40372.98999608161;37993.689093374596
error_resid_deseasonal;deseasonal;RJ;etanolhidratado;ARIMA+SVR;sum;12;12;27246.229334386695;0.26264898585945023;45.45454545454545;26.365727270945538;1.0012691576145543;646630.2018882575;48011.0051382197;56776.40740302781;53367.47700477771;51638.96124961962;53064.861310096574;50671.03819750999;48920.394239426954;49450.351639333036;45172.17663008494;48809.81670280813;41972.437600976904;38501.516061764
all_resid_deseasonal;deseasonal;RJ;etanolhidratado;ARIMA+SVR;sum;12;12;27011.76980729306;0.26173897456941914;45.45454545454545;26.52548850162561;0.9948949510144881;641055.2011588953;47505.37385787972;58718.04377437218;53568.72764796471;49313.296179580095;50811.47018689773;49140.25405873869;48355.67155974483;50647.92630841987;46890.77167854415;47777.55029953225;41309.3322470417;41045.8320984452
