DATA;transformation;UF;PRODUCT;MODEL;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;MASE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12;MCPM
error_normal;normal;PB;etanolhidratado;ARIMA+SVR;sum;12;12;5369.5691218057245;0.41580851870870267;36.36363636363637;11.939999383726038;1.0309150243827836;148938.627331613;9334.373983379453;12035.875714418198;14711.246259589756;14516.070051764738;13647.328608977343;9189.277829826073;4619.784123750068;8021.986415331694;9675.510835029923;12690.97915649708;9722.10326602187;8254.839178939774
error_noresid_normal;normal;PB;etanolhidratado;ARIMA+SVR;sum;12;12;4267.8111651585405;0.3012026284633926;45.45454545454545;17.358509099684337;0.8049801730167162;101364.63841149792;9100.273275816553;10432.425261775008;11264.217196197442;11951.205372857214;11054.405622305343;9590.850896098944;7321.1359775346755;8595.437714974678;8813.30754587277;11238.596643157029;10579.300920932328;8699.379463595862
error_resid_normal;normal;PB;etanolhidratado;ARIMA+SVR;sum;12;12;5066.538587745382;0.3857830731759883;36.36363636363637;12.834674366717703;0.9712539582792958;140467.25355364953;8814.165177441122;11187.037387934333;14154.633924713433;13878.572495535122;13379.502211477506;9643.63803110895;6476.549801066219;8468.138603970294;9759.250442243014;11996.136455815878;9390.559221296826;7986.791809859023
all_resid_normal;normal;PB;etanolhidratado;ARIMA+SVR;sum;12;12;6211.763319512087;0.4795890180757803;27.272727272727273;6.833389590257373;1.1405886757831227;196924.90070455603;8557.370883198895;11682.817103374386;17773.90464331089;15700.012039120877;16486.62893880675;10476.651037189888;3861.5612728469396;7213.168093681546;10378.857287198605;13999.872631152672;9453.289452875517;8166.316491189395
error_log;log;PB;etanolhidratado;ARIMA+SVR;sum;12;12;5499.026306457423;0.4257150131274206;36.36363636363637;12.131526684573412;1.052668631969698;152553.0364737583;9008.517538956028;12496.772888198522;14988.733020686073;14922.531767226368;12973.399597605767;8927.485308794408;4344.030535550517;7395.422260189456;10009.695182255857;13308.321729088017;10242.255324375015;7527.252723697489
error_noresid_log;log;PB;etanolhidratado;ARIMA+SVR;sum;12;12;4608.82273682916;0.3486253788281189;36.36363636363637;15.758418206354246;0.9002963950730138;127703.09168397417;8649.999107630265;11242.768787903766;12841.684516749516;12719.32126864218;11712.790647895923;9718.713057303277;7152.696963563045;7762.683531901841;8433.177421836293;11362.912652771749;10860.216432879715;8480.669956957605
error_resid_log;log;PB;etanolhidratado;ARIMA+SVR;sum;12;12;5450.276605611072;0.42065059711056235;36.36363636363637;11.173870066202937;1.0437982172504157;151188.64293007043;8769.774308943941;12573.358381366017;15428.765897633311;14629.819071216432;13188.81833736421;10167.758611011766;5670.293271878471;8003.1128982281125;9790.143964376493;12225.121681108005;9745.595298620316;7326.67276533906
all_resid_log;log;PB;etanolhidratado;ARIMA+SVR;sum;12;12;6418.703998520439;0.5025562547350474;45.45454545454545;6.950325745763738;1.1913213018718072;153011.22994586456;8404.380621512255;12795.007205298702;16954.173114941048;17030.031803084566;16199.08150471844;9521.120056457134;2825.692641959279;7555.194660885842;10582.676488812032;14555.407432090224;9704.527916270516;7455.282300729328
error_deseasonal;deseasonal;PB;etanolhidratado;ARIMA+SVR;sum;12;12;6913.35795097825;0.5278628338370924;36.36363636363637;12.78815055342331;1.3065361270168685;192094.76473010486;8457.290803148227;16044.788071962641;17540.47050604577;16112.972312345952;12311.935550559896;8207.494764950232;4571.345362613765;6894.505128807274;10896.135741028716;12329.51804539647;8128.495516225588;3706.813577431205
error_noresid_deseasonal;deseasonal;PB;etanolhidratado;ARIMA+SVR;sum;12;12;5882.551265635531;0.4472383104792034;36.36363636363637;17.106397464486093;1.142032713276076;163247.3190355516;8363.263690065553;13364.244102242565;14996.728203362938;14833.935706595292;11114.850291503702;8556.534540803528;6219.217195858053;6913.134669822451;9116.274345605496;10527.52406085502;9888.727526304507;5108.034277105292
error_resid_deseasonal;deseasonal;PB;etanolhidratado;ARIMA+SVR;sum;12;12;6824.363061760791;0.5297918623419636;36.36363636363637;13.183955138385487;1.3116051252599883;189627.89090011484;7847.3707270841805;14714.989189535521;17721.98050584278;15811.033828085638;13619.820933591403;9073.168616537845;4992.618018983695;7504.870822019844;10319.971607253934;10855.92161768121;8023.761145793326;4148.0393348278285
all_resid_deseasonal;deseasonal;PB;etanolhidratado;ARIMA+SVR;sum;12;12;7823.909169772224;0.5971877146159024;36.36363636363637;8.509378353574164;1.4412256251702662;217630.2242752818;7879.914878460024;16431.0183743038;19191.285342641204;17783.347022062066;15442.766200834725;10369.629621189593;2763.65785273255;6154.081755107276;11707.380303744696;12991.162809159712;7583.739364191827;3046.408534477254
