DATA;transformation;UF;PRODUCT;MODEL;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;MASE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12;MCPM
error_normal;normal;PE;etanolhidratado;ARIMA+SVR;sum;12;12;9441.722373292838;0.3668117214813847;54.54545454545455;26.70313108289829;1.019409055495281;187342.60187098934;16830.988867892207;20645.187956315494;23914.421563411095;16858.086383511385;15243.833456808716;13416.362901180435;4791.772388380288;7632.902174010616;12420.039919887686;16605.30867029925;17146.442858258226;11804.296789513694
error_noresid_normal;normal;PE;etanolhidratado;ARIMA+SVR;sum;12;12;8897.990046250707;0.36775161227349235;63.63636363636363;28.712353477440576;1.0159482190824893;141529.72416523157;16186.969560449461;24135.188692303233;19332.668858953228;14343.807782339329;11094.186243674834;13357.057107895505;10566.779798125754;9031.037098796294;9701.477178722063;14889.962882426958;16511.13945639973;13298.93644851651
error_resid_normal;normal;PE;etanolhidratado;ARIMA+SVR;sum;12;12;9576.253151721738;0.38653650592215855;54.54545454545455;25.685204112626465;1.0637450433116136;190094.03774056866;17931.54977351715;22053.76646798345;24265.264738004335;17812.503465126065;13984.565857720276;13357.245683190828;5778.268495774557;7483.1543505200825;13235.9965322284;16092.665272306222;17065.689985556583;10711.401393647126
all_resid_normal;normal;PE;etanolhidratado;ARIMA+SVR;sum;12;12;10590.480785604093;0.44948534284081276;45.45454545454545;21.835327232257374;1.1863668146150836;252207.11007561733;17632.218603028123;21304.220972065836;27892.292542060197;18488.465365525703;21773.615338072057;14789.876767764463;-146.59955668870498;10296.323973649101;10633.876314614174;16581.840147815972;18682.665323385725;11156.365704306176
error_log;log;PE;etanolhidratado;ARIMA+SVR;sum;12;12;7480.673492042214;0.3323192733245545;45.45454545454545;16.396069237118464;0.882099796113412;177769.39594679922;18535.566571825646;20421.732620784776;23269.1369715949;18864.124763930267;18527.373911162278;14551.472130471346;7903.3867592978095;11209.855364348776;14212.861011773048;19157.043842737832;18872.734490421113;16717.77342335486
error_noresid_log;log;PE;etanolhidratado;ARIMA+SVR;sum;12;12;6920.743192383387;0.28127468094382385;54.54545454545455;18.817926439700084;0.7804936028847044;137065.25655033698;17740.1418939127;22763.915625577836;18817.639874475994;17087.938618520457;15586.554342327106;14825.419561422037;13136.257586805583;10376.953878468956;12637.200191833634;17032.83572412053;18305.187670367803;18074.395037547118
error_resid_log;log;PE;etanolhidratado;ARIMA+SVR;sum;12;12;7916.523949386241;0.3545394979779397;36.36363636363637;15.887857402676184;0.9368287033583012;219367.73300606877;18800.844600050834;21653.65231478557;23455.172101182565;18990.340643302134;19860.143798385983;15478.620467717055;7344.669558088906;10561.509222537588;15059.804226002441;18392.75221795784;17775.261784898943;16099.68668048615
all_resid_log;log;PE;etanolhidratado;ARIMA+SVR;sum;12;12;9014.158500492054;0.41300345313246783;45.45454545454545;11.67914042279843;1.0484489132160715;214526.08807923665;18628.14541871364;22080.617925996394;27280.682988240875;20751.214281628236;24264.972168005326;16319.349339344739;3473.9440402861546;12327.680537908785;14519.605918671987;19160.9073375502;19884.806070057588;14961.677388631011
error_deseasonal;deseasonal;PE;etanolhidratado;ARIMA+SVR;sum;12;12;10004.88085373583;0.4066178806449024;45.45454545454545;26.80895412829617;1.1143363027224569;238075.1970627091;15721.387597029614;23141.221583244373;23857.057938530794;17084.69774162778;16895.910498264966;12906.18117132247;5485.783472677771;6881.153741111357;11659.989597133745;17632.348684969715;16531.870345411924;9256.049088394579
error_noresid_deseasonal;deseasonal;PE;etanolhidratado;ARIMA+SVR;sum;12;12;9850.946962162374;0.3857591194398698;45.45454545454545;29.09339023394922;1.081620371273148;234322.88104158838;17618.36553637658;23484.843393727213;21706.297668280014;15884.919423625106;12859.777065967133;12448.492463342167;8888.70994523396;8301.468799292292;10718.11098314591;17083.17593477287;13746.676483005023;8786.62201073455
error_resid_deseasonal;deseasonal;PE;etanolhidratado;ARIMA+SVR;sum;12;12;10583.994597207902;0.43947762385439954;45.45454545454545;24.853677587999297;1.190210870572905;252006.54939134393;17083.965008481187;24330.447875891827;25010.35665592898;19020.95126416938;18171.832559225855;14155.194957585918;3617.441793986425;6952.2800562336;11848.87465639236;17949.076434868486;14651.437187417525;8991.727483761635
all_resid_deseasonal;deseasonal;PE;etanolhidratado;ARIMA+SVR;sum;12;12;10834.153587213255;0.4742726002471993;36.36363636363637;22.849840332692644;1.2518949625441957;300776.97093656036;14796.678143748133;23025.86483373726;27926.5526314406;20012.935843334213;21155.0149129899;13676.264195830518;2661.1874632413073;8430.61999866489;12347.132811434332;18159.733799250862;16302.083896063206;8136.923241323167
