DATA;transformation;UF;PRODUCT;MODEL;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;MASE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12;MCPM
error_normal;normal;TO;etanolhidratado;ARIMA+SVR;sum;12;12;1657.6169607218987;0.4100644313943637;27.272727272727273;27.236226547389414;1.0821010926750532;52508.64158000087;2320.0943702351924;3283.4643407135636;3102.980640397468;2388.7618023660293;2793.550688011811;2531.625610822898;2058.1691642512856;1293.1861600430323;1565.409923295882;1901.4601830708448;1878.860097577646;1737.4633013767007
error_noresid_normal;normal;TO;etanolhidratado;ARIMA+SVR;sum;12;12;1595.7370622993126;0.3810134489522961;27.272727272727273;34.53110288670135;1.0462599789604472;50527.9542197961;2347.2730123521633;2733.1684176258623;2606.9129496258342;2073.2786235043022;2049.88711462622;1971.2250535058415;1720.1840568983728;1322.8164218928578;1339.378948845899;1984.77017794993;1939.3409310745124;2074.460496781354
error_resid_normal;normal;TO;etanolhidratado;ARIMA+SVR;sum;12;12;1595.1729233147214;0.3796781860124508;63.63636363636363;30.479953431220704;1.0296315108735428;25385.69309243358;2174.5978525917226;2739.8196648945177;2876.6068284709927;2420.0474986996137;2516.2385672920605;2532.220111524182;1949.3836537375464;1123.0804263167247;1492.3371474766693;1761.19569537694;1969.2837217896442;2103.0483566330267
all_resid_normal;normal;TO;etanolhidratado;ARIMA+SVR;sum;12;12;1739.2308263738832;0.4505333565585379;36.36363636363637;24.12319488684879;1.1650831980650804;48276.83603479368;2145.9405615915075;3115.364659203285;3455.7970944773233;2728.0341897561457;3237.095804181147;3101.4700693376944;2313.318880167651;1205.5213550776787;1566.8859235502468;1865.7006918306527;1712.8450098197413;1555.9829341087002
error_log;log;TO;etanolhidratado;ARIMA+SVR;sum;12;12;1556.5352726196595;0.4111873818072164;27.272727272727273;25.251026034968334;1.0574442808575328;49308.23780577778;2230.739453110117;3285.5818853864703;3077.0587921118195;2663.2809607992017;2724.6146418706794;2368.9998453415506;1998.8966405678568;1443.901681373383;1428.3587211965855;2120.4452907500745;2204.49580011041;2041.3332622401613
error_noresid_log;log;TO;etanolhidratado;ARIMA+SVR;sum;12;12;1480.9103907414794;0.3750605928497392;36.36363636363637;32.4090318892761;1.006232711824785;41057.85336021587;2158.9711155662617;2701.0369112196317;2617.1889412236906;2187.1192736786643;2025.1483264719293;1923.9813444125996;1782.814708755916;1164.2599299051644;1633.0300840577484;2129.5818919865105;2130.59670816221;2492.1626407205363
error_resid_log;log;TO;etanolhidratado;ARIMA+SVR;sum;12;12;1514.801168254782;0.38021863432721587;54.54545454545455;28.88848649693005;1.0085060846225244;30071.795476592128;1961.9870877615413;2780.5080906680996;2901.2371687365307;2490.2828240364893;2509.645270294742;2430.9999164629517;2044.3856174971709;1078.213391662704;1635.4251279461541;2011.7721586160174;2039.0558739339529;2361.711894850308
all_resid_log;log;TO;etanolhidratado;ARIMA+SVR;sum;12;12;1609.1682124164556;0.43711047711935563;45.45454545454545;22.240274845310637;1.1103395238176994;38321.64068500709;1990.1279542822574;3139.282397891069;3335.5888908961533;2830.5396202130923;3155.2160462031943;3114.8326392005492;2199.6300798892617;1256.360567582422;1672.9585174635408;2048.45141424914;2096.054580633862;1859.8463627573742
error_deseasonal;deseasonal;TO;etanolhidratado;ARIMA+SVR;sum;12;12;1848.9114584239842;0.49401138067267575;27.272727272727273;30.905405554636612;1.2692231378947392;58636.67452609894;1990.106408233336;3501.4012273270373;3252.730616530464;2679.685244176844;2858.4946433277223;2230.390709278399;1661.699061787009;1158.3785040583693;1035.2168837951028;1880.3629127981562;1926.86568031347;1325.5054308646907
error_noresid_deseasonal;deseasonal;TO;etanolhidratado;ARIMA+SVR;sum;12;12;1663.9332996271528;0.3985753417747528;27.272727272727273;37.68086133210608;1.0963493986832862;52700.0364674527;1969.948414149914;2673.7398153011845;2259.844357255646;2273.4630459937657;2302.552856258127;1763.1032520324761;1418.810630259437;1210.0508775673914;1172.6084375636856;2107.778695663975;2072.748196584957;1775.5619299404093
error_resid_deseasonal;deseasonal;TO;etanolhidratado;ARIMA+SVR;sum;12;12;1723.3999353190861;0.42844428953501046;27.272727272727273;34.65520478021711;1.1517605653244447;54606.24350997846;1735.868785921193;2652.7044953161594;2889.8909926077026;2465.5357253600923;2712.9761204823953;2280.124450925142;1712.7190610619198;1095.6015801573594;1090.7690853928352;1893.8925276515954;1856.681061862662;1730.129860843617
all_resid_deseasonal;deseasonal;TO;etanolhidratado;ARIMA+SVR;sum;12;12;1861.4953484367525;0.5116793627635833;45.45454545454545;27.55851385626238;1.291338693804168;44390.95031328385;1637.0528376649995;3318.7862043081323;3723.2263880319006;2815.389481684136;3218.070317079255;2743.4780926024478;1914.0970103579327;1153.9069191291078;1182.0620004439265;1821.5544329680586;1853.3983117536573;1355.057264296567
