DATA;transformation;UF;PRODUCT;MODEL;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;MASE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12;MCPM
error_normal;normal;BA;etanolhidratado;ARIMA+SVR;sum;12;12;16932.945368703568;0.3436773882312931;72.72727272727273;12.695095157126174;1.0964285975071415;202492.5203031774;32854.81035347544;50632.47890163495;48160.778976392845;43457.75309204421;47711.99545072414;36520.65150929929;18995.874154761306;20680.30869942134;29012.68018160099;38971.587295763704;44004.70812112685;40157.91399465124
error_noresid_normal;normal;BA;etanolhidratado;ARIMA+SVR;sum;12;12;15726.599945815553;0.3047650555319836;54.54545454545455;13.51336633982603;1.0030156327163031;311618.5535669366;33951.41451651263;46331.649938044575;46152.59887759245;44091.81875833801;43307.78095736629;38596.46109964086;29889.710990382802;22328.685197985764;28553.24180965008;34737.56272182143;40373.11228781281;38618.961225384955
error_resid_normal;normal;BA;etanolhidratado;ARIMA+SVR;sum;12;12;16979.861008299413;0.3446353997586768;54.54545454545455;10.737895543077423;1.0971695729488045;336745.0540626981;35417.819069623016;47470.384238501305;49032.027666452595;47016.880858779055;49160.25703723381;39485.549793863844;24571.74684610962;19055.604559386156;28342.1457234916;35460.55975181452;44988.216990277186;41274.47860970107
all_resid_normal;normal;BA;etanolhidratado;ARIMA+SVR;sum;12;12;18419.275085141162;0.3827145459024606;72.72727272727273;10.078251703931203;1.1886915976455177;220578.2413693575;33299.42110177018;53925.91811836561;52316.041182219924;47051.447749476734;50942.72715702727;35880.93771084677;15152.425683739559;19251.68271004658;28145.88284399586;44102.20354068927;46513.53645843216;38102.258012563194
error_log;log;BA;etanolhidratado;ARIMA+SVR;sum;12;12;16349.383616333385;0.3305231095518433;63.63636363636363;14.182557263151327;1.065375734446037;259781.1678386819;33943.633829447535;46750.977305456836;45009.672714943335;45044.698142266134;46434.299001375104;34831.67025182684;17098.7356921151;24783.372223489758;28682.848486066712;36626.44233152537;44278.30023125426;39990.20101908
error_noresid_log;log;BA;etanolhidratado;ARIMA+SVR;sum;12;12;15988.421688727329;0.3241872375412956;45.45454545454545;15.168806208502147;1.062155812484006;379880.59436932515;36708.169271286046;46370.33810596587;46957.17228540516;44304.70653657464;40032.44593039433;33776.71695081952;26270.577320354783;23621.68414730127;28943.007019827754;36167.26524373548;38649.88218868552;36576.29292105867
error_resid_log;log;BA;etanolhidratado;ARIMA+SVR;sum;12;12;16997.777763280526;0.3572491199956361;54.54545454545455;12.561104878242526;1.1391784612158513;337193.4609143272;37975.148015056366;48797.88421573721;50199.33074395349;46206.905149366656;44202.26620399828;35350.281220868215;21274.053297339327;21511.121846975988;29364.452041046487;36519.64587771327;43194.83358878779;37258.0339306874
all_resid_log;log;BA;etanolhidratado;ARIMA+SVR;sum;12;12;17681.476103104964;0.37070158502370426;63.63636363636363;11.427557813326782;1.1592904478593882;281255.08609008684;34313.05006771425;52540.13556883888;49859.463565741156;48006.57313289747;47228.6330363305;33649.141047514095;15832.772417875636;21681.495144143413;28328.400581024955;45408.06680882629;46521.83547378648;34342.16831103748
error_deseasonal;deseasonal;BA;etanolhidratado;ARIMA+SVR;sum;12;12;15011.02298936876;0.3254282673419843;36.36363636363637;5.971422253192904;1.0160877268400146;415758.2879137577;34486.75387065803;49750.85002841454;50178.88616572192;48201.95604692462;47749.059049133975;42929.82038329803;30857.794908554544;28406.99885358989;35516.383883904884;43689.119908486085;43064.12545334253;31075.407355569634
error_noresid_deseasonal;deseasonal;BA;etanolhidratado;ARIMA+SVR;sum;12;12;13822.029908612662;0.2906256464255003;45.45454545454545;8.03807525776516;0.9332078749928104;328207.08382760326;34734.43263648315;43612.948967647244;46087.27969272449;49165.62452397897;43749.81261357975;43859.631874216604;35554.550216973264;32328.707956172053;33168.847340932836;39769.8471254124;39794.5265651313;33401.198728656775
error_resid_deseasonal;deseasonal;BA;etanolhidratado;ARIMA+SVR;sum;12;12;14959.472894694378;0.32662264924569945;45.45454545454545;6.085781857083526;1.02462771645144;355449.37408739404;34404.291593868984;48118.88301150403;51479.634149857855;48332.95164929459;46406.486021174656;44954.88294403599;32403.31191712116;30509.530421638927;34019.00393540904;41253.219299797776;42184.79712222942;31249.192977182458
all_resid_deseasonal;deseasonal;BA;etanolhidratado;ARIMA+SVR;sum;12;12;16557.78847631169;0.36352280830556344;45.45454545454545;3.5735924935811494;1.1086695968760085;393691.2778559515;33916.9970639679;51215.43240212216;55068.81070895135;50712.54048725617;52001.1524237758;44115.58776640118;26987.64182573407;26861.24508885418;34726.301088497115;46822.93198896655;45833.835727644735;30035.83388400419
