DATA;transformation;UF;PRODUCT;MODEL;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;MASE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12;MCPM
error_normal;normal;RN;etanolhidratado;ARIMA+SVR;sum;12;12;2404.454852264346;0.4576328307788356;54.54545454545455;2.3294598552100703;1.358108351570343;47810.90753775033;5173.058555390124;6687.631725938158;9036.749774015007;7428.231688494092;6119.069594779633;4260.298021175346;3076.301106861471;1445.7935584267384;1985.630786127428;3488.0566043038452;3762.051697166169;4005.3594390863022
error_noresid_normal;normal;RN;etanolhidratado;ARIMA+SVR;sum;12;12;2032.999360645036;0.37920924676758005;63.63636363636363;6.04562781706394;1.1611005664596634;32351.23245298391;4871.56156991759;6503.049590317766;7475.743141904758;6799.137345354215;5637.253677695819;3832.407604510995;3217.9937107345777;2758.931488890844;2645.4530144959044;3357.0332370024094;3519.3553686863515;3701.809923490473
error_resid_normal;normal;RN;etanolhidratado;ARIMA+SVR;sum;12;12;2377.4548273727605;0.4517750958886209;63.63636363636363;2.1321465039875487;1.3482502324661194;37907.4067135813;4855.736700619464;6787.1291121979475;8608.49430692146;7410.02864812734;6380.741827405205;4701.090396826969;3277.7867539913263;1636.0249507753742;2208.9265062895274;3186.9571297494354;3776.4989800602707;3752.893972540629
all_resid_normal;normal;RN;etanolhidratado;ARIMA+SVR;sum;12;12;2867.178558810006;0.5393145130663021;54.54545454545455;-2.007525498760447;1.5757841367040666;57113.12978914291;5029.925557784248;6376.395100052159;10358.011984960813;8397.481997089057;6983.101978372024;5121.123013010348;3528.865411311854;301.9892295656946;1581.1984403732317;3113.1594467543255;4066.7858632804923;4117.623045306658
error_log;log;RN;etanolhidratado;ARIMA+SVR;sum;12;12;2037.6325462144123;0.38740861498886203;54.54545454545455;9.422712989902028;1.1727724314957793;40454.933539644575;5083.048626701712;6186.123476874328;7854.666739555814;6557.422569490713;4951.129234759497;3559.0059612697037;2571.2531390010663;1970.4732415165095;2355.8042357760623;2974.4873510910056;4126.8322805479465;4177.020686032485
error_noresid_log;log;RN;etanolhidratado;ARIMA+SVR;sum;12;12;1765.8224658857657;0.32061915844948974;45.45454545454545;14.929007128130213;0.9774997456929843;41959.46509864933;5136.284182873003;5971.852860883886;6344.886718816633;5413.791922332197;4336.018036662974;3120.9890187961887;1589.3474260584726;2410.7808551796898;2415.3843318817944;4266.126205732624;4151.230764323128;4027.1107124302125
error_resid_log;log;RN;etanolhidratado;ARIMA+SVR;sum;12;12;2015.2897403698269;0.39557109199520607;63.63636363636363;10.60994847482263;1.1774596759353693;32084.006021511796;4914.829885648323;6165.658460233955;7659.95403847919;6581.8361173679405;4843.023932756847;3523.3536175194013;1982.3050344296344;1692.2881036599983;2022.7231987408709;3512.5855838212456;4645.551655812352;4136.75759981669
all_resid_log;log;RN;etanolhidratado;ARIMA+SVR;sum;12;12;2444.9750628403017;0.47448607391838654;63.63636363636363;5.830025973159447;1.403234417012215;39008.18513827649;4797.995630346842;6773.811256626845;8800.980000554275;7446.239173084121;5746.51465799971;3922.3335224996385;2999.321694720118;691.1433370401728;2140.3621394064608;2901.107612332058;4441.567403239917;3783.0034727651114
error_deseasonal;deseasonal;RN;etanolhidratado;ARIMA+SVR;sum;12;12;2084.0457335161905;0.4104158662378126;63.63636363636363;10.402309422494204;1.235485759896302;33192.03911287704;4181.136905020427;5858.719612029543;8067.505611352721;6007.880527311791;5925.185015598377;3804.5814286711;2620.6970272732588;982.2695576546921;2636.951705664022;3515.694860158395;4402.816625873298;3797.474890546409
error_noresid_deseasonal;deseasonal;RN;etanolhidratado;ARIMA+SVR;sum;12;12;1515.0922290023195;0.2814628277468156;72.72727272727273;16.81855569878758;0.8706140894126827;18080.365501183074;4515.561704766962;4436.258380921544;5932.039935726918;5173.740325882063;5011.618213854548;3567.9163545370593;3157.1896049016445;1983.3442263937786;2279.976571267302;4121.6580859038495;4423.541681319697;3488.5152554150222
error_resid_deseasonal;deseasonal;RN;etanolhidratado;ARIMA+SVR;sum;12;12;1899.7079328336388;0.38151903552534344;63.63636363636363;12.540302333312914;1.1387392905106086;30232.486391001636;4219.205266175491;4934.195226837698;6695.027400872325;6642.488215538954;6054.537674665439;3955.861148465202;2815.0963429146977;1286.017719249951;1927.4834849167833;3818.710247877402;4401.7891359981295;3814.421088452834
all_resid_deseasonal;deseasonal;RN;etanolhidratado;ARIMA+SVR;sum;12;12;2556.517040007461;0.48885363672512994;54.54545454545455;6.721080934536282;1.4350881706748801;50869.16450105754;3752.2385440350226;5185.232886473346;9260.08117383939;6737.395207734162;7628.51821655266;4181.087667671328;3393.1603178445203;-397.5244039997715;1993.335357674966;3793.654720940452;4473.641897355608;3928.394799468072
