DATA;transformation;UF;PRODUCT;MODEL;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;MASE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12;MCPM
error_normal;normal;MT;etanolhidratado;ARIMA+SVR;sum;12;12;5920.695309822727;0.05593638426115272;72.72727272727273;3.58275027162238;0.4448549046375927;70064.14689237066;76306.19318897078;74396.11665929694;77282.85725542442;74022.11334358813;72472.89433788646;77596.6712399961;79548.56657498126;85518.13612862775;85693.80822838006;85616.24534091765;85170.87133574321;78693.83711609352
error_noresid_normal;normal;MT;etanolhidratado;ARIMA+SVR;sum;12;12;7389.929223891461;0.06203896032264642;81.81818181818181;4.1596679199037405;0.49904812087682815;58379.61296075155;75554.08583180323;70487.05387272267;75729.12075443365;74470.28113597062;78405.74700343044;80293.18965140224;81964.7282732712;88250.70215539455;82597.83238484834;82806.2405773813;78138.46174977819;77922.62102076091
error_resid_normal;normal;MT;etanolhidratado;ARIMA+SVR;sum;12;12;7129.185941734337;0.0700213672798817;72.72727272727273;3.712154755465679;0.5497554652076785;84408.65939145493;73426.52464820446;72872.25592740391;76991.56270070246;77299.09676768184;77438.31936588579;79381.86624061632;81825.38057768276;86615.68516045928;82978.5909484339;83781.98689804501;81250.19004658911;77178.71648919836
all_resid_normal;normal;MT;etanolhidratado;ARIMA+SVR;sum;12;12;5795.269653278993;0.06120168629603207;72.72727272727273;3.274360951053056;0.47492288583699743;68593.17756981179;71834.38855369443;75004.64976160822;79141.28220705307;75602.16927667128;72146.64647037878;78081.74500991755;79299.57993449406;84526.74650687049;86248.45690050855;87389.35177786447;87150.31482195304;78938.95727297077
error_log;log;MT;etanolhidratado;ARIMA+SVR;sum;12;12;6766.239173809709;0.05656559691877722;72.72727272727273;2.854511428041807;0.4467493759637135;80071.8751568125;76060.89360257848;75666.81849556073;78150.86723355185;74913.188761787;73404.36689531125;78160.57620602334;83007.72808872424;89455.33596231724;88314.78679508067;82739.3860895038;83218.74944739623;76418.4670161176
error_noresid_log;log;MT;etanolhidratado;ARIMA+SVR;sum;12;12;8071.5608240280135;0.07541175300484332;72.72727272727273;3.1511500482030232;0.593716507872585;95585.0529714754;73793.18824123924;72717.83714469535;78098.54619973672;76732.37555008863;78499.78150119244;80434.59172782791;87340.43676953706;87880.89819263562;85512.14352045147;80812.8274669307;77600.65479428919;77157.96803502283
error_resid_log;log;MT;etanolhidratado;ARIMA+SVR;sum;12;12;7747.3336859699675;0.07900480368612466;72.72727272727273;2.627110696768374;0.6086190420262182;91757.62152978596;70549.71759815264;75120.31464911529;79893.11287681657;79411.28897941491;76911.8393941671;80322.38262489995;85609.94964362537;87051.94936111005;87032.00390245556;82329.09726186327;79961.2622711;77564.29516538237
all_resid_log;log;MT;etanolhidratado;ARIMA+SVR;sum;12;12;6666.871460123216;0.06299426330645706;63.63636363636363;2.5751292830938626;0.4844899925646322;105158.84713995688;70595.57037300529;76631.28755891387;79904.21548953856;76513.95039028878;72832.72005164278;78270.46174295066;82744.67256752604;89144.0969671181;89886.3181932055;84268.6820193094;83821.05799512396;77657.60357087335
error_deseasonal;deseasonal;MT;etanolhidratado;ARIMA+SVR;sum;12;12;6703.841789870312;0.05314646457008922;81.81818181818181;3.5379531399834656;0.42601037297099903;52933.76086245092;76294.77655078657;73001.05428826912;76720.83335098752;72515.32951668305;74943.40384436645;81432.69569024305;82821.64427793746;89838.98888988805;85314.52935457534;87467.78748428804;79137.25965861381;73272.47149836061
error_noresid_deseasonal;deseasonal;MT;etanolhidratado;ARIMA+SVR;sum;12;12;8443.008997713223;0.07299627134246282;81.81818181818181;3.9138773562597;0.5780937832767683;66738.9010231554;73838.13963712714;68646.74182559401;76499.77097527341;74838.65781730712;80785.49180680637;83563.7820467863;86231.87933890476;88966.63819890496;83304.05283041947;83965.2673434393;75020.56655228851;73386.7625262636
error_resid_deseasonal;deseasonal;MT;etanolhidratado;ARIMA+SVR;sum;12;12;7958.482755899149;0.07492142243186621;81.81818181818181;3.400065382174105;0.5850189632048989;62915.580575976164;71723.3416068945;71047.27492326038;77081.78290514926;76950.72112113079;80504.53181409328;82227.87949713967;86009.53660259863;88358.38389588075;83720.04263274823;86284.29649587683;76644.77828061536;73570.12935739645
all_resid_deseasonal;deseasonal;MT;etanolhidratado;ARIMA+SVR;sum;12;12;6414.676448988742;0.0585565213949645;81.81818181818181;3.160447707529504;0.456549362665423;50665.58939068702;71151.12364307325;72798.32283428422;78703.48391361348;74920.97560393246;74839.16329747217;81774.47634603057;83146.30462344311;89090.34774428752;86583.86907041521;88679.8123514781;81169.61628260904;73631.91995664705
