DATA;MCPM;UF;PRODUCT;MODEL;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12
combination;3.195110111715709e+17;PI;gasolinadeaviacao;combination-mean;ARIMA-SARIMA_DS-RF;12;12;14.95092304685662;1.1360563308753988e+16;50.0;-31.963846957831926;33.53775167604815;28.900387859947358;31.049910853589605;31.959258198424227;32.76955731508327;33.919064305391785;30.27062149941703;35.559361192946476;35.17934116551324;34.46787824577088;32.488667385321236;31.376870133772627
