DATA;UF;PRODUCT;MODEL;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;MASE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12
rf;ES;gasolinac;knn_rf_deepar_svr_catboost_arima;{};12;12;4381.881245335522;0.048198605221329675;81.81818181818181;3.156696238426197;0.7319548084536808;77328.52517588166;72705.41680716345;72768.89385902535;75613.21914541842;72053.0180914878;79274.9360157584;77665.32572739138;75766.40822025435;76616.5893582331;81336.8064261738;75817.09248978973;75402.33503866753
svr;ES;gasolinac;knn_rf_deepar_svr_catboost_arima;{};12;12;3716.3677245128933;0.041041944786518736;81.81818181818181;3.0733259452322432;0.6221311776925135;78215.83498114343;72146.13479078596;74309.20392035873;76058.99046603852;72527.35868450937;80297.74485848963;73744.10828400822;71844.83678427574;77393.85574855143;83396.69802522528;79283.8010628376;73915.41977987916
ridge;ES;gasolinac;knn_rf_deepar_svr_catboost_arima;{};12;12;3658.6951199754567;0.040692997693769446;81.81818181818181;3.0620061860026198;0.6169592977704481;78121.9742158501;71823.90084451802;74916.90959591002;75893.41492427584;73032.88126883871;80179.0715144016;73179.96769178573;72216.52217408309;77319.54553287324;83191.96071798254;79366.13427702173;73998.34665442788
linear;ES;gasolinac;knn_rf_deepar_svr_catboost_arima;{};12;12;3659.547820975535;0.04070356455753325;81.81818181818181;3.0627566206790364;0.6171269518432339;78120.95191391352;71822.57967434335;74922.32361185661;75889.77347639612;73033.58369580415;80181.05843791045;73174.82568853736;72214.85974159602;77328.33351387986;83188.614363205;79367.32254163647;73989.33300232782
