train_range;test_range;time;UF;PRODUCT;MODEL;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;MCPM;MASE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12;error_series
1990-01_2023-02;2023-03_2024-02;152.26834679720923;GO;gasolinac;CATBOOST;{'iterations': 100, 'learning_rate': 0.2631174673259679, 'depth': 4, 'loss_function': 'RMSE', 'random_state': 42};12;12;19744.59997172726;0.12930240598856343;54.54545454545455;7.103868572136135;389729.0633568578;0.8454982820575612;125259.4053422944;119738.89271428392;123398.49086271369;118798.64454931748;113685.97118597466;120092.24083748614;116088.81295082468;120014.82734114055;125976.12727718348;125634.33741959184;131537.40767266825;148369.3053313233;[16051.694657705608, 18439.009285716078, 30341.95913728632, 21805.80545068253, 23691.049814025348, 15163.559162513848, 11149.787049175327, 10001.57265885944, -348.0772771834745, 13161.992580408143, -7733.313672668257, -37890.59533132329]
1990-01_2022-02;2022-03_2023-02;82.79490013793111;GO;gasolinac;CATBOOST;{'iterations': 200, 'learning_rate': 0.26575204887365234, 'depth': 5, 'loss_function': 'RMSE', 'random_state': 42};12;12;23442.58905197643;0.15272869179998116;63.63636363636363;14.335090972108175;370677.79263301834;1.2130675778102895;112717.88206623863;100535.25091442066;97913.01652628745;102574.52625619386;103701.61233424144;104874.68728558376;104007.1490012608;107130.54937348035;94336.72605763489;114604.2510266505;112792.8123676809;121844.49430573091;[-8890.96206623863, 3673.274085579338, 7498.584473712544, -4814.652256193862, 18762.58766575856, 32526.36271441623, 27127.120998739192, 24916.727626519656, 37983.37394236511, 39584.67197334951, 20995.43363231911, 14335.055694269075]
1990-01_2021-02;2021-03_2022-02;166.5879524522461;GO;gasolinac;CATBOOST;{'iterations': 100, 'learning_rate': 0.010489228971589257, 'depth': 9, 'loss_function': 'RMSE', 'random_state': 42};12;12;16474.53601140183;0.12996323752520694;63.63636363636363;10.012330431813158;260335.8302728444;0.9822323724345872;98542.38457812404;98519.66482537503;96743.12487204408;97799.01308618966;97404.89090553885;96700.80210364242;96916.82819120637;98507.80636918778;97613.63351998333;100719.08405781354;98769.7666080933;97308.92778224598;[-13828.005578124037, -8203.014825375038, 5144.015127955921, 7145.942913810344, 17589.01409446115, 14617.173896357577, 18691.172808793635, 22644.843630812218, 15841.128480016676, 33605.815942186455, 7916.590391906706, 9630.512217754018]
1990-01_2020-02;2020-03_2021-02;153.76506110932678;GO;gasolinac;CATBOOST;{'iterations': 200, 'learning_rate': 0.2711323487875083, 'depth': 8, 'loss_function': 'RMSE', 'random_state': 42};12;12;12583.154692439966;0.1072281064823447;45.45454545454545;-3.6588702194363596;297786.736090569;1.1631694890085238;95943.7204038129;105083.83575707239;98579.28212741508;95047.22787088083;99989.19088160044;97181.92190976618;97134.29383348626;98220.37262219122;97495.13075888371;96228.03896665595;94200.53741197143;94501.13344356419;[-13597.273403812898, -28643.209757072385, -11690.102127415084, -3167.747870880834, -6731.340881600438, -5812.8719097661815, -1554.8638334862626, 8866.758377808772, 1479.7192411162978, 22382.891033344044, 4945.542588028577, -7761.298443564185]
1990-01_2019-02;2019-03_2020-02;122.31970259873196;GO;gasolinac;CATBOOST;{'iterations': 200, 'learning_rate': 0.16278003586496753, 'depth': 6, 'loss_function': 'RMSE', 'random_state': 42};12;12;12754.670480938137;0.11805023810855521;72.72727272727273;-11.559189595617383;151278.85945637483;1.554740321238458;98710.96627416887;99215.78610668106;106687.7530242782;107094.45291063814;107432.98218950239;115216.01689269366;110780.06066588599;111393.49165651355;106009.02827265832;108580.32893662537;103825.88068217813;101214.41066951645;[-4008.292274168867, -1818.6351066810603, -11205.84302427819, -21678.692910638143, -10263.222189502398, -19396.136892693656, -19912.220665885994, -13601.671656513543, -11740.346272658324, -2701.847936625374, -9101.180682178136, -6801.16766951645]
1990-01_2018-02;2018-03_2019-02;86.67103312024847;GO;gasolinac;CATBOOST;{'iterations': 100, 'learning_rate': 0.20823865101631459, 'depth': 6, 'loss_function': 'RMSE', 'random_state': 42};12;12;38773.99573030736;0.3634630902287845;45.45454545454545;-33.016136875341715;921909.1411395795;1.336847281858502;108292.02090085461;115734.69323563778;116851.08229905862;123044.25241456609;130699.71458050488;139045.21314613937;148627.4395524822;145308.08239300348;141836.46706034747;146600.46128167748;137961.74233793654;138335.72361964636;[10487.753099145397, -4017.045235637779, -18562.44829905861, -15898.44641456609, -35805.834580504874, -40407.081146139375, -60312.184552482184, -49672.93239300349, -51566.72506034747, -39521.37928167748, -41081.39533793654, -48878.63361964637]
1990-01_2017-02;2017-03_2018-02;122.96512101404369;GO;gasolinac;CATBOOST;{'iterations': 100, 'learning_rate': 0.01120451213360523, 'depth': 7, 'loss_function': 'RMSE', 'random_state': 42};12;12;14211.830795557153;0.0960337142074299;72.72727272727273;-6.660354287341512;168425.8413344165;0.7644598060613627;135185.64064411208;136204.34205661216;136721.95964588193;135286.17801715338;134472.28504752315;134941.31310792136;133732.82654588873;132830.00170053839;132314.99658489798;132903.90059973035;132323.65582503282;131989.1901052344;[8713.240355887916, 1920.0279433878313, 2860.4923541180615, -37.76701715338277, 2532.0049524768547, -5444.34510792137, -13358.186545888733, -12668.129700538382, -21392.10758489798, -11587.678599730352, -23104.59082503282, -28900.336105234383]
1990-01_2016-02;2016-03_2017-02;135.95466494187713;GO;gasolinac;CATBOOST;{'iterations': 200, 'learning_rate': 0.17410231385638728, 'depth': 6, 'loss_function': 'RMSE', 'random_state': 42};12;12;10843.836443326069;0.06385623530872427;54.54545454545455;4.37382792508033;213733.7730591879;1.05814704313091;122689.51588178125;125590.85676795308;124463.36593851997;126196.73004217945;131586.29142307036;123983.04000041704;125260.24518922872;125500.64256515006;119244.65003887823;123229.71909024127;118617.21546799238;118655.22688252626;[12627.965118218752, 6484.253232046904, -1276.131938519975, -7725.099042179456, -8157.411423070356, 2467.89099958296, 1518.5798107712762, 1527.030434849934, 9328.979961121775, 25331.033909758728, 15085.718532007624, 10710.133117473742]
1990-01_2015-02;2015-03_2016-02;68.11939493892714;GO;gasolinac;CATBOOST;{'iterations': 200, 'learning_rate': 0.2115497391020874, 'depth': 5, 'loss_function': 'RMSE', 'random_state': 42};12;12;22386.08643467408;0.16398945401740397;72.72727272727273;-16.182976651773018;265958.64648609824;1.1413602339499156;130785.16690791768;133626.19985130124;139498.12393933572;133860.88495176088;136172.59762835957;143916.70273048332;144131.0730002036;154582.48802390977;135324.75807223524;162795.64909862712;155124.41000118927;126459.74966291759;[-8591.556907917678, -7769.676851301236, -20435.782939335724, -14873.872951760874, -11415.615628359563, -27826.00273048332, -26534.789000203615, -31096.097023909766, -23875.590072235238, -23486.147098627116, -39269.49800118928, -1097.7136629175948]
1990-01_2014-02;2014-03_2015-02;162.54551315307617;GO;gasolinac;CATBOOST;{'iterations': 200, 'learning_rate': 0.24290753175956623, 'depth': 7, 'loss_function': 'RMSE', 'random_state': 42};12;12;10325.033507313214;0.068229649411288;72.72727272727273;3.090269225471536;122238.68776745543;0.9218830550166082;127602.55829623407;131697.5642946856;130396.68602768307;127831.44502258695;138831.32523183586;132093.06412252536;131004.28014995184;134266.39523269836;132094.30812035227;137692.09095336206;135414.91491539328;129595.09527374552;[5964.842703765942, 13801.905705314392, 12744.228972316938, 3725.0029774130526, -8573.372231835863, 4930.179877474642, 9886.029850048159, 12778.17476730165, -3317.588120352273, 12633.569046637946, 4235.1270846067055, -18153.191273745528]
