DATA;MCPM;UF;PRODUCT;MODEL;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;MASE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12
log;23057.152767772368;ES;glp;xgb;{'learning_rate': 0.3, 'n_estimators': 150, 'subsample': 0.9};12;12;1064.1533591917198;0.0363912821859877;54.54545454545455;-1.2428574675887676;0.7562081321763191;22345.121;20472.736;24065.678;23445.842;25719.225;25087.12;22688.803;23410.14;22046.473;23463.871;20890.824;20478.264
normal;18400.87301142476;ES;glp;xgb;{'learning_rate': 0.2, 'n_estimators': 50, 'subsample': 0.7};12;12;1018.8833119942308;0.0391538481197293;63.63636363636363;-2.002753745112338;0.8037959026677716;22902.307;20762.115;23834.924;23483.545;24782.775;25394.074;23335.498;23407.654;22951.281;23366.807;22126.37;19824.158
