DATA;MCPM;UF;PRODUCT;MODEL;SIMILAR-STATES;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12
normal;128.71260584910183;ES;queroseneiluminante;VARMA;['RR', 'GO', 'RJ', 'ES'];(5, 14);12;12;2.886751345948129;0.08333333333333333;0.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
serie-desnormalizada;128.71260584910183;ES;queroseneiluminante;VARMA;['GO', 'RN', 'MT', 'ES'];(7, 4);12;12;2.886751345948129;0.08333333333333333;0.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
