DATA;UF;PRODUCT;MODEL;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;MASE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12
rf;SC;oleodiesel;knn_rf_deepar_svr_catboost_arima;{};12;12;13298.226506528203;0.05564031365073374;81.81818181818181;5.104267177988466;0.26886790067355926;205041.39705394566;196162.80037212704;204245.37661427126;193527.7131733074;202773.66262660024;211810.5644120206;198541.16475390858;198227.3680328141;191061.43809614945;174797.3232959711;177582.6226921271;183098.83346379132
svr;SC;oleodiesel;knn_rf_deepar_svr_catboost_arima;{};12;12;15794.116947577191;0.06790982784308071;36.36363636363637;5.123500887449951;0.3286685727427853;201961.79003075187;210920.64052982614;198103.79996934408;195980.30824597768;195408.97731095814;201673.47450520884;207829.8344829496;191343.56731654494;190905.56972699185;181520.083063961;175705.0516742389;185043.52489744074
ridge;SC;oleodiesel;knn_rf_deepar_svr_catboost_arima;{};12;12;15963.167777984134;0.06883751620201424;45.45454545454545;5.123105970813087;0.33359916521157984;201877.2335030702;210267.60066886293;198324.89049854618;196832.89897660684;194306.61708264428;201354.892043166;209748.05768670043;189447.8849187153;190892.95853424832;182577.42242307134;175417.93956427806;185357.95093799668
linear;SC;oleodiesel;knn_rf_deepar_svr_catboost_arima;{};12;12;15970.004737905176;0.06887760383794349;45.45454545454545;5.123149368286787;0.33379203202113517;201877.13181896877;210292.18665217474;198295.86524406844;196838.60298770588;194297.87893144737;201351.77068566025;209772.2365145569;189421.7474176864;190896.29708250225;182584.81770443355;175416.86845062216;185359.87465655044
