DATA;UF;PRODUCT;MODEL;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;MASE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12
rf;RR;glp;knn_rf_deepar_svr_catboost_arima;{};12;12;82.95429117539658;0.02904014743527961;72.72727272727273;-0.10777546851827662;0.9304196573732889;2452.999559004777;2377.919022798141;2546.5876257308178;2423.747694959178;2445.7959500168076;2507.8230927732193;2407.036573284099;2380.6201837881276;2492.14582817124;2538.229264426866;2519.965682202114;2423.959713359224
svr;RR;glp;knn_rf_deepar_svr_catboost_arima;{};12;12;101.75353153865328;0.034073828365640164;27.272727272727273;0.33991627840429034;1.1002921843690945;2485.6095459993135;2509.7903620913653;2375.220142499734;2449.678796094896;2445.4743415636194;2432.7379905279727;2453.522605066913;2437.0688467630835;2492.3587357748074;2492.6359269736504;2502.2911405594996;2308.439609815825
ridge;RR;glp;knn_rf_deepar_svr_catboost_arima;{};12;12;105.99545655510852;0.0347300277227572;18.181818181818183;0.34346089444687633;1.121348291637604;2488.392766556621;2521.908476893613;2354.4402625475245;2455.4138545049;2446.4431647667852;2434.1421518190073;2454.9737348788167;2437.2196498461217;2493.6465182078273;2490.2356035411244;2494.8083047738987;2312.158423492048
linear;RR;glp;knn_rf_deepar_svr_catboost_arima;{};12;12;106.07527371383371;0.03475002722109135;18.181818181818183;0.34366573320510113;1.1220079554887277;2488.3835618937715;2522.0695054062435;2354.1334632806074;2455.6119057804963;2446.3562518855983;2434.1158647559846;2455.1180777294694;2437.204125404995;2493.632505188577;2490.1528995201556;2494.963339313916;2311.9810148529946
