train_range;test_range;time;UF;PRODUCT;MODEL;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;MCPM;MASE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12;error_series
1990-01_2023-02;2023-03_2024-02;172.6513162460178;PE;glp;CATBOOST;{'iterations': 200, 'learning_rate': 0.1478927000238542, 'depth': 8, 'loss_function': 'RMSE', 'random_state': 42};12;12;1739.2974715287792;0.02857082056978268;90.9090909090909;0.8915019148393744;6868.338395636697;0.8960222938995078;46140.23054111783;43166.25076551988;47142.05833476164;46435.63321117476;49799.41263932768;50846.179032470725;46399.3802473062;46135.86575042151;44638.424374169896;48713.33909899432;42656.893594491616;37869.30148767508;[220.11909888216906, -1358.1076455198781, -989.3228247616426, 2238.509908825239, -712.6408993276855, -650.2333824707239, 383.0871426937956, 177.08895957849018, 426.2712758301059, -1546.0329389943217, 2403.733215508386, 4354.3814823249195]
1990-01_2022-02;2022-03_2023-02;163.46363790985197;PE;glp;CATBOOST;{'iterations': 100, 'learning_rate': 0.24355757916063997, 'depth': 8, 'loss_function': 'RMSE', 'random_state': 42};12;12;1516.6940880349518;0.02648017788839443;90.9090909090909;-1.00067289415462;5987.929628316539;0.7883910071563789;44362.9917834452;44271.318214940104;44759.54510820916;46044.86768387918;47748.75454927201;50065.14871990446;47621.122591699444;45528.61344459949;45712.35480459536;48003.520883005745;41881.38472978444;41453.97894854771;[2587.189376554801, -2444.220384940105, 316.95851179084275, 344.9076761208198, -577.2581692720123, -52.84799990445754, -775.9305616994461, -763.4612745994891, -2651.4363245953573, 688.9465069942526, 273.18592021556105, -2369.977138547707]
1990-01_2021-02;2021-03_2022-02;141.52904283301905;PE;glp;CATBOOST;{'iterations': 100, 'learning_rate': 0.22343015051236198, 'depth': 7, 'loss_function': 'RMSE', 'random_state': 42};12;12;2889.8063629988383;0.0570421400944769;90.9090909090909;-5.069249397063852;11447.265053575447;1.1760131721570612;47249.74755529938;46516.35341721068;47180.77981853323;47262.94076432823;52058.09861076121;50142.39698160527;48678.7576528259;49338.484701944566;45876.4423288696;50178.170232463104;44870.46720583561;41952.16698517945;[847.7578747006191, -2101.6668272106836, -2314.910248533226, 724.006695671771, -2481.1402807612103, -2085.570891605268, -3205.3627228258993, -5365.6405019445665, -2936.9930488695973, -4386.454652463108, -3289.065035835607, -968.5582851794534]
1990-01_2020-02;2020-03_2021-02;323.3777224039659;PE;glp;CATBOOST;{'iterations': 200, 'learning_rate': 0.14970607159392285, 'depth': 9, 'loss_function': 'RMSE', 'random_state': 42};12;12;1150.8574569239872;0.020040321313299986;90.9090909090909;0.8809615124165439;4540.392035397437;0.6842863729977886;46066.00434323112;45576.63359532777;46751.41903003786;46645.455032408776;50261.336221523896;49276.76700711099;48322.760022950504;48703.520585186634;46092.57016339897;49635.4636469612;44702.943567006354;42666.55279616872;[1965.5137767688793, -440.950625327765, -704.5476500378645, 2005.642797591223, 1931.3449384761043, 530.3127028890085, 448.3432370494993, 665.8362948133654, -1371.133573398969, 383.3407030387971, 330.14339299364656, -724.8281561687181]
1990-01_2019-02;2019-03_2020-02;91.3661381979473;PE;glp;CATBOOST;{'iterations': 200, 'learning_rate': 0.010516668646332262, 'depth': 5, 'loss_function': 'RMSE', 'random_state': 42};12;12;2245.7658441615295;0.040643015255066334;54.54545454545455;-0.06624813042212431;44242.37469065585;0.9072758969644893;46397.99721503333;46426.482068132296;45191.5554518908;46212.87421162282;47273.484734486534;47914.308360398805;47918.00079460949;47741.55884631918;47345.60781333944;47575.27360425759;46901.08951198883;45211.74877517211;[-1430.9772850333247, -476.2791681322997, 3181.5949081091967, -944.9611716228173, 3679.6330155134638, 1542.3800496011972, 133.95934539051086, 1893.0371636808195, -1617.1802733394434, 684.748135742404, -3522.83951198883, -3495.256025172115]
1990-01_2018-02;2018-03_2019-02;85.87638349598274;PE;glp;CATBOOST;{'iterations': 100, 'learning_rate': 0.26810788201009694, 'depth': 7, 'loss_function': 'RMSE', 'random_state': 42};12;12;4057.3667592137954;0.0683877710138553;63.63636363636363;-5.196608761027047;64008.184637344915;1.0861945003219606;47590.95335139027;46744.37190350659;50750.791399666865;48454.84683951602;50850.30928034855;51971.48923293191;49849.486985924974;51706.986757995706;49007.40287320544;51971.194475380194;45030.20906974808;40617.82033822465;[-469.1399413902691, 462.06831649340893, -10294.662779666862, -4200.397564516017, -2797.5393503485466, -1316.8080729319117, -2033.543145924974, -4259.196897995709, -2431.8684532054394, -4947.935415380198, 58.3416502519176, 3354.6923417753496]
1990-01_2017-02;2017-03_2018-02;157.35081733670086;PE;glp;CATBOOST;{'iterations': 100, 'learning_rate': 0.13710192129627874, 'depth': 9, 'loss_function': 'RMSE', 'random_state': 42};12;12;1636.336789936062;0.023993559394734465;100.0;0.53084329226518;17.00074723019871;0.5659319327908149;46786.775777145456;46153.24716574744;48142.237336020975;48961.990425651784;50388.59045902182;51726.06293375553;48509.381086430934;48303.89662657258;47064.48706908043;49892.02372978182;44839.410451949574;42979.19259210318;[3442.038642854546, -3299.4482557474403, 533.4438239790252, -18.118955651785654, 653.0725809781798, 1602.3081562444713, 2030.306513569063, 107.59882342741912, -110.99330908043339, -1183.175329781814, 59.209118050428515, -754.2886021031809]
1990-01_2016-02;2016-03_2017-02;141.64472700981423;PE;glp;CATBOOST;{'iterations': 200, 'learning_rate': 0.26306819305057927, 'depth': 6, 'loss_function': 'RMSE', 'random_state': 42};12;12;1619.0042686947559;0.027978726854307134;63.63636363636363;-0.7622301935570687;25512.76093936428;0.9647125613293389;48482.26412700201;45115.557513902146;48416.21267295511;47441.7188254319;50516.333318773926;48789.857448394505;46845.69733358756;48472.23353465263;46076.6454753104;48911.891554772155;43785.3982214288;42313.79758745714;[-1453.2188370020085, 1036.0548060978545, -2417.1275329551063, 3.0782745681062806, -2656.782598773927, 2812.7983516054956, 858.1178864124377, -1755.2951246526281, 289.9469146896008, 727.6573552278423, 18.63800857120077, -1739.1580974571407]
1990-01_2015-02;2015-03_2016-02;181.5264455950819;PE;glp;CATBOOST;{'iterations': 100, 'learning_rate': 0.161151315252563, 'depth': 8, 'loss_function': 'RMSE', 'random_state': 42};12;12;2575.5139215272097;0.04557198681562894;90.9090909090909;-4.452093766429723;10189.45939579637;0.9400046227720561;48540.760210077424;47353.343025913586;49549.44355977917;48238.54152900289;52170.8381307718;51796.022110493315;49259.40468808156;50921.87253262971;48398.38575043366;51529.48271971627;47851.96093071269;43845.980174642384;[-401.46130007742613, -1990.817665913586, -3900.27869977917, -212.59587900288898, -573.5736407717995, -2119.5221104933153, -1221.9535980815563, -2666.5138326297165, -4446.9038704336635, -2298.002649716269, -4612.323250712689, -680.619664642385]
1990-01_2014-02;2014-03_2015-02;145.4316893289797;PE;glp;CATBOOST;{'iterations': 200, 'learning_rate': 0.2022874892161086, 'depth': 7, 'loss_function': 'RMSE', 'random_state': 42};12;12;2449.0128718608235;0.03737288447229024;72.72727272727273;2.620209829530191;28961.537582356355;1.091564650348733;47740.238543097;47077.619822914654;47201.36281343406;46192.00628411335;47853.47343690865;48012.9588273503;46975.21296739327;49270.03802917288;46733.91075877023;48926.160963244096;47489.015458146285;44643.12511896689;[-1369.2947030970026, -170.98395291465567, 2787.2096465659415, -11.278024113344145, 4352.4069930913465, 3971.4071126497, 4451.218192606728, 1206.036250827121, 319.947941229766, 1795.056426755902, -352.12415814628184, -1693.2591789668877]
