train_range;test_range;time;UF;PRODUCT;MODEL;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;MCPM;MASE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12;error_series
1990-01_2023-02;2023-03_2024-02;128.8925743312575;BA;glp;CATBOOST;{'iterations': 100, 'learning_rate': 0.08648600235629007, 'depth': 6, 'loss_function': 'RMSE', 'random_state': 42};12;12;6000.197742081873;0.07339651670376997;72.72727272727273;-6.209952301832236;71050.52196889438;1.4391800083476818;76079.75688853132;71752.29132929053;78705.8241560375;80814.00760047017;83543.14223198727;83196.05845178962;78168.74837747705;77561.34821601892;76787.47659654306;80288.07797811218;72393.52435548758;64742.21078321671;[3630.790211468673, -3992.742419290531, -9632.4708960375, -2591.2286104701634, -6386.046221987272, -4046.9986717896245, -6337.878807477056, -5784.3699560189125, -8008.41681654306, -10236.565298112182, -1641.4863154875784, 1000.4848667832848]
1990-01_2022-02;2022-03_2023-02;198.6505736541003;BA;glp;CATBOOST;{'iterations': 100, 'learning_rate': 0.16111951110468833, 'depth': 9, 'loss_function': 'RMSE', 'random_state': 42};12;12;5344.057834049265;0.06321326000797924;72.72727272727273;-5.757630121421106;63257.34088516029;1.1718790158259573;77765.94171438194;76926.38064193029;80356.17565215005;81565.8530486823;85167.4180740639;87598.76034053546;83113.84235192726;80987.93704996114;79049.3725852889;82876.6141759746;76825.21863685819;69808.59555397772;[1683.1216956180579, -8059.079921930286, 163.34608784994634, -2964.825878682299, -3045.726044063893, -7656.325560535464, -6935.5778619272605, -8381.206979961134, -2558.1243952889054, -4710.076135974596, -3948.986756858183, -5961.791203977722]
1990-01_2021-02;2021-03_2022-02;175.82473824266344;BA;glp;CATBOOST;{'iterations': 100, 'learning_rate': 0.11458993235841593, 'depth': 8, 'loss_function': 'RMSE', 'random_state': 42};12;12;4596.003047230934;0.0490261349012337;81.81818181818181;-4.605274153553681;36282.09420215324;1.3840333728735643;81480.71204731188;78930.00043592196;83443.5596569652;84626.03870086292;89490.51183612691;89589.07835437714;84988.20816976846;85833.69503379049;80723.58926826749;86165.61828220106;79750.38353634227;72609.36394487359;[-2722.4040773118904, -1558.658045921955, -3822.2226969651965, 1163.9558691370767, -2230.158576126909, -3112.6671243771416, -6257.746209768462, -9262.02474379049, -4544.270428267482, -6126.607412201061, -5466.352736342276, 18.204895126415067]
1990-01_2020-02;2020-03_2021-02;313.80387388681993;BA;glp;CATBOOST;{'iterations': 200, 'learning_rate': 0.21133931787787413, 'depth': 9, 'loss_function': 'RMSE', 'random_state': 42};12;12;4993.193498789626;0.05710925611353318;90.9090909090909;5.706370833582638;19779.303548403874;0.8890211823139693;77199.87404794668;71617.37136474442;77095.48069656623;77171.5601412133;83676.38853043597;83211.32735601021;79110.67682133816;81569.1496334802;75041.30732042776;79948.05018543123;75286.7027603456;67844.25783005377;[3273.2908120533248, 8007.420305255582, 3124.428723433768, 7664.601088786701, 5880.410379564026, 3137.4697439897864, 4743.172818661842, 2281.3250065197935, 4143.674559572246, 5494.1998145687685, 3678.501949654412, 4778.041079946226]
1990-01_2019-02;2019-03_2020-02;212.68528253398836;BA;glp;CATBOOST;{'iterations': 200, 'learning_rate': 0.03580880898587273, 'depth': 8, 'loss_function': 'RMSE', 'random_state': 42};12;12;2691.155057510767;0.029723339182656728;63.63636363636363;0.12069903875867802;42409.8073991629;0.6076002842703164;74519.15129047327;73985.30350380529;74585.63284746742;78662.44287443855;80950.65908774744;82551.88487703673;79469.64760658465;77983.56065866051;75941.48954024869;77469.21098713078;75210.12880811705;69314.07673145678;[-4249.424840473264, -170.18756380528794, 1945.468602532579, -4618.778014438547, 4057.8409122525627, 1624.0299829632713, -1733.1747765846521, 3559.066151339488, -1541.1435302486934, 2238.3035028692248, -878.2846081170428, 878.8344985432195]
1990-01_2018-02;2018-03_2019-02;198.2708438821137;BA;glp;CATBOOST;{'iterations': 200, 'learning_rate': 0.27172967091970396, 'depth': 9, 'loss_function': 'RMSE', 'random_state': 42};12;12;2918.1632792795376;0.026918685474481605;81.81818181818181;-1.1813018553310817;23008.80399407493;0.7235954557106351;75331.80396922832;72664.59080225267;76555.42088466123;80827.38866563575;78630.52435660447;82746.53382582752;79750.33812058029;78691.33488112393;75100.6925134828;77486.92926258511;73580.75143864386;67188.12936480303;[207.08552077168133, 945.1066577473248, -7172.377404661238, 2949.1403243642562, 2515.7419433955365, -910.9269458275085, -4881.767470580293, -2450.994301123923, -39.6182334828045, -2025.18107258511, 45.86088135614409, 93.71483519698086]
1990-01_2017-02;2017-03_2018-02;153.3526686099358;BA;glp;CATBOOST;{'iterations': 200, 'learning_rate': 0.0638179203954099, 'depth': 8, 'loss_function': 'RMSE', 'random_state': 42};12;12;2813.2074254395147;0.0314409583803496;81.81818181818181;1.2115960050747134;22186.811993855936;0.8074267902853841;73087.42737582242;71096.58384726473;75407.0866573581;77321.26521023702;79494.83090263634;81031.23688420116;76215.38351507031;77011.31567385457;72248.70216713012;77640.62268886529;71847.18400256876;63580.37613076967;[5904.981964177583, -3273.0276872647373, 544.8626226419001, -908.3831202370202, 1298.0495273636625, 2990.859395798834, 2700.1860449296946, -708.6078338545631, 1770.2636128698796, -3773.680588865289, 1082.2000574312406, 3361.1184392303257]
1990-01_2016-02;2016-03_2017-02;147.93789265630767;BA;glp;CATBOOST;{'iterations': 100, 'learning_rate': 0.17756447661482264, 'depth': 8, 'loss_function': 'RMSE', 'random_state': 42};12;12;2673.2002741102683;0.028974134044569454;81.81818181818181;-1.3171347747392779;21079.760593727897;0.8856377925615495;70656.14172791188;72702.76014657221;76153.56125492444;77793.68524947226;78702.28189173088;78955.72314752727;77551.92861101963;74149.72478157698;72633.91012053778;75711.15573557201;69327.43824176534;70133.04606331915;[1605.0013920881174, -2254.4304365722055, -3514.7514749244438, -4322.081989472252, -282.0355117308791, 2698.1065624727344, -768.7184710196307, -790.7592015769769, -314.50795053777983, 1002.0091244279902, 1290.253788234666, -5976.319613319152]
1990-01_2015-02;2015-03_2016-02;154.0404376112856;BA;glp;CATBOOST;{'iterations': 100, 'learning_rate': 0.17404934850942325, 'depth': 9, 'loss_function': 'RMSE', 'random_state': 42};12;12;3974.598525168691;0.04481497097233953;72.72727272727273;-4.365314174598342;47015.430291529665;1.0964484120900264;75840.24176671324;72914.89203758488;78084.5759442978;77953.03124593836;82502.61109999061;81500.85961657156;78780.66932031534;80328.76875694854;74924.0159716628;79051.44347188076;73612.70491640053;68140.54356277394;[-2291.576906713235, -1661.8050775848824, -4659.940074297803, -944.065665938353, -187.45710999060248, -1227.0498365715612, -4063.5986703153467, -6289.812236948535, -6055.505101662799, -5793.49419188076, -5575.594406400531, 116.81331722607138]
1990-01_2014-02;2014-03_2015-02;235.0928998948075;BA;glp;CATBOOST;{'iterations': 200, 'learning_rate': 0.20369654960949057, 'depth': 8, 'loss_function': 'RMSE', 'random_state': 42};12;12;3590.2719717862647;0.04258997537246629;72.72727272727273;2.249116943317075;42465.806588580126;0.9914627952673521;72348.55886846258;71773.02818282405;73179.87987440634;74268.25579079885;76014.3887718417;76239.99647233263;76005.46474195011;75186.38232133526;74332.31665982354;74336.55913189409;76638.15506942975;71412.20378884011;[2881.6657715374167, 2309.0297871759394, 5196.016865593658, 665.376459201143, 6076.835868158305, 3725.3187476673775, 1752.8921380498941, 2565.586878664748, -2134.115569823538, 4580.228908105913, -2455.9757194297417, -4645.227338840108]
1990-01_2013-02;2013-03_2014-02;100.40168870612979;BA;glp;CATBOOST;{'iterations': 100, 'learning_rate': 0.23288580563605113, 'depth': 7, 'loss_function': 'RMSE', 'random_state': 42};12;12;2965.4501687644547;0.03713632857593979;54.54545454545455;2.049694884923242;58415.58003663243;0.8074835745333938;69627.21442619138;68668.14235317949;71316.7767070237;74521.04122107342;76932.0982701559;76100.8748828889;74304.54426292471;72919.54039421512;70202.46099100728;72014.50755929967;70184.97710325659;63773.96121699647;[-3472.06587619138, 1997.5516368205135, 1364.2749229762994, -2475.982411073419, 1132.4741898440989, 2622.7718571111036, -1240.571432924713, 3606.3089757848793, 2102.700258992729, 2664.6741407003283, 5134.952246743414, 4571.002553003535]
1990-01_2012-02;2012-03_2013-02;231.79990748129785;BA;glp;CATBOOST;{'iterations': 200, 'learning_rate': 0.04651800029636968, 'depth': 9, 'loss_function': 'RMSE', 'random_state': 42};12;12;2213.8837118544816;0.02625028679551832;90.9090909090909;-1.255576439182372;8740.174882045045;1.1715742892711067;70784.31044632173;69088.80153472253;72891.14226783319;73640.09323633855;74551.8898477632;75621.03192937863;72821.18178850737;72122.15720504997;70501.42975330843;73657.80206698261;69642.34471429777;66110.90773798653;[737.7910036782705, -3647.046274722532, -1785.5345478331874, -820.2283463385538, -1060.969857763208, 1330.0840106213727, -2415.1449985073705, 3578.1888049500267, -376.640483308438, -2884.932496982612, -3.732394297767314, -3333.6667979865306]
1990-01_2011-02;2011-03_2012-02;81.48530400916934;BA;glp;CATBOOST;{'iterations': 200, 'learning_rate': 0.17074365793122032, 'depth': 5, 'loss_function': 'RMSE', 'random_state': 42};12;12;1838.5471411000706;0.021603120924670535;81.81818181818181;1.0275888751761695;14492.173453643294;0.8864032944128237;69998.06992593479;67272.06692351252;69802.99982833995;69981.34177424165;71406.34923865017;73182.27873004496;72002.06301756235;72125.91797838332;68910.89677473051;71382.6584670742;69138.6500011846;66614.41847911173;[-558.1459059347835, 206.93435648747254, 1568.9590316600516, 2432.4921657583473, 2183.0275713498268, 3774.6362399550417, -503.76047756234766, -2037.0810183833237, 1429.7770452694822, 2136.8234129258053, -874.9380411845923, -1018.4855091117352]
