DATA;UF;PRODUCT;MODEL;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;MASE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12
median;GO;gasolinac;knn_rf_deepar_svr_catboost_arima;{};12;12;18414.687624076018;0.10674996086528438;63.63636363636363;6.7319072945174945;0.7163540714671102;120141.72196818417;117772.53671521408;117507.93742786073;112281.11432659603;117510.73288253936;124118.09361189911;126371.32291633826;128016.76931675855;127488.91423128019;137687.24028924297;133605.4145090041;132053.08032529254
mean;GO;gasolinac;knn_rf_deepar_svr_catboost_arima;{};12;12;18476.686193845737;0.10770708099549901;63.63636363636363;6.907323927565594;0.7238112134317033;116920.42045561162;117272.86181843308;117452.21918144956;113628.18470705571;118680.77799012221;122795.20809416423;124367.61583945688;129180.923740059;128231.1797117309;138997.14071312966;133693.95058566923;130523.46884767909
softdtw_barycenter;GO;gasolinac;knn_rf_deepar_svr_catboost_arima;{};12;12;19357.160196933935;0.11551721193912602;63.63636363636363;6.436140318418658;0.7778704105236826;116150.14517369172;119977.21709281467;116038.69358088919;107113.79433120195;118410.45154492039;126250.5959414549;123537.60826471055;132678.94669623967;130610.75463654225;143519.7828666272;137129.50434308473;127876.83957040038
DBA_subgradient;GO;gasolinac;knn_rf_deepar_svr_catboost_arima;{};12;12;19244.835430923624;0.1118395852857828;54.54545454545455;6.877480379066594;0.7554107809510648;115813.97989758848;119745.92206407741;116270.60616775406;107387.4250023112;119488.27436193437;124063.72764491204;124228.20120409307;129693.8154235289;126917.49106632687;144194.61900304098;136890.02352710234;127528.08796991402
DBA;GO;gasolinac;knn_rf_deepar_svr_catboost_arima;{};12;12;19386.242982927753;0.11602284035976418;63.63636363636363;6.407837133220692;0.7812915225118926;116136.25801425336;120096.48810719172;116061.30454826335;106930.26140441872;118453.87355486883;126025.63020536036;123585.14207555208;132845.94468449318;130751.35612311237;143878.35402293166;137209.07370314837;127774.18602019754
EBA_twe;GO;gasolinac;knn_rf_deepar_svr_catboost_arima;{};12;12;21472.160369924517;0.12942839971755737;54.54545454545455;9.183944653754107;0.872258661083751;116920.42045561167;115921.86972329601;111422.17507185636;107241.70149333442;113785.09102110799;115365.7254860976;117685.66142552503;125650.2912688476;126512.0364727846;141133.01825297796;134044.10124054944;129580.63115337447
