DATA;UF;PRODUCT;MODEL;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;MASE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12
rf;PB;glp;knn_rf_deepar_svr_catboost_arima;{};12;12;724.8420422752389;0.033499186552432926;72.72727272727273;-0.6525575146444518;0.887587439848997;20320.309833156134;19233.990214627152;19601.72589033107;20757.215640078703;22320.101272887485;22165.626874812726;21493.583785497256;20970.040766164384;20522.52992837878;21500.19649499573;18893.606744091823;17586.064216633324
svr;PB;glp;knn_rf_deepar_svr_catboost_arima;{};12;12;847.082940545812;0.03511651778080444;63.63636363636363;0.1325758526775573;0.9303789376442345;20398.29607166941;20364.360908212686;18869.12946604697;20894.76792340047;22455.677306592035;21780.744582686446;21420.540707729055;21149.312411508086;19749.389203194558;20072.754435518596;18644.770455352416;17651.295411164683
ridge;PB;glp;knn_rf_deepar_svr_catboost_arima;{};12;12;886.0812432430133;0.036379705061562545;72.72727272727273;0.144153813604466;0.9637205111476208;20352.50819947943;20465.80445932875;18755.31350474499;21006.435518334947;22418.967093108095;21834.259782421683;21373.65239444813;21134.117021351052;19735.736962399846;20068.406325153206;18617.460574668356;17660.152963158234
linear;PB;glp;knn_rf_deepar_svr_catboost_arima;{};12;12;886.8766549352861;0.03640852519591154;72.72727272727273;0.14425558503574895;0.9644904177795265;20353.020871580364;20467.117257842005;18752.429775362336;21007.736220359635;22419.37627504092;21833.774277330078;21373.97344174565;21134.658051617986;19734.055248429795;20067.62600597701;18618.2174567584;17660.581824035027
