DATA;UF;PRODUCT;MODEL;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;MASE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12
median;MG;oleodiesel;knn_rf_deepar_svr_catboost_arima;{};12;12;43788.579332517584;0.0538510442139421;81.81818181818181;5.24792391815605;0.957540133407909;628835.4199376388;617615.4636757649;646084.5040246453;647074.9778315589;674362.5354049556;689686.0267014502;686011.3649807556;678076.2564468358;655827.7932923181;627702.0852454255;610205.9366943518;594327.2328420038
mean;MG;oleodiesel;knn_rf_deepar_svr_catboost_arima;{};12;12;44608.884042714104;0.05444617132934188;90.9090909090909;5.284367879766195;0.9683366274258037;624968.9710725539;616421.2893347364;644827.122787668;643374.0749709168;674195.1517118516;688387.4436112172;683107.0059829799;686555.5539574092;653861.0161077769;629473.7921603952;602122.6104343332;605532.4912349813
softdtw_barycenter;MG;oleodiesel;knn_rf_deepar_svr_catboost_arima;{};12;12;46368.957508625615;0.0585112947245665;90.9090909090909;5.677311586783581;1.0372586736731293;625268.7558386396;616721.0557382484;645954.8288173159;642141.1720551333;661554.1403850211;701221.1230130376;672071.8296213036;672185.6229561713;656889.270934388;629700.1788750378;591422.1510046457;605532.4912349813
DBA_subgradient;MG;oleodiesel;knn_rf_deepar_svr_catboost_arima;{};12;12;45122.91660567943;0.05686904712872101;90.9090909090909;5.5015343281113305;1.0074998588320716;623927.033868956;617008.5755869156;645436.3872369751;643491.4153076137;668458.672634633;703625.7724778848;673968.2576461947;675147.2831489212;656450.6833596501;629330.4346237103;592840.3599933585;605365.7665315605
DBA;MG;oleodiesel;knn_rf_deepar_svr_catboost_arima;{};12;12;46457.895053150394;0.05860438179416979;90.9090909090909;5.687201641789245;1.0389636819454768;625268.5018254963;616721.541286014;645812.6106653623;642441.0604052905;660469.4800237723;701114.9113077816;672172.4797855119;672288.3237687115;656938.9319676119;629709.677654616;591383.0727876987;605532.4912349811
EBA_twe;MG;oleodiesel;knn_rf_deepar_svr_catboost_arima;{};12;12;45223.44270770164;0.05522903420603997;54.54545454545455;4.822883474232397;0.974561622593569;618627.6904956317;636787.9825286536;647347.2411714541;648985.8520626025;668337.2183903225;685248.4066302557;695995.6876242239;688379.5281980635;669661.3722179924;629692.6773170687;596004.5893106756;605532.4912349811
