DATA;MCPM;UF;PRODUCT;MODEL;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;MASE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12;Test Statistic;p-value;Lags Used;Observations Used;Critical Value (1%);Critical Value (5%);Critical Value (10%);Stationary
normal;661707.8201209501;SP;oleodiesel;ARIMA;{'p': 10, 'd': 1, 'q': 21};12;12;83757.31291785208;0.06312725974903549;81.81818181818181;6.022229903660961;1.00720742047505;1010953.58108927;1036635.7889682858;1147767.5138114213;1091494.9322949369;1190951.2444748972;1192618.2602187637;1145047.074384632;1198236.9240416805;1069112.703371955;1000132.5308735477;876459.7647797413;905993.608483506;-4.820575875509397;4.966539518614435e-05;17;379;-3.4477224095888497;-2.869196333125208;-2.5708486586002604;True
deseasonal;1659851.7957701224;SP;oleodiesel;ARIMA;{'p': 16, 'd': 1, 'q': 9};12;12;139967.05569001383;0.11414882010823807;72.72727272727273;11.596112009969849;1.8555162329299122;996863.5028482979;986260.5706848771;1025999.5920704147;1037800.2913332959;1071535.355351062;1109111.4820307598;1065795.8808242835;1093256.7556431543;1019577.2045164522;944890.900396521;876720.4443565377;874536.5490139502;-5.350889220852362;4.291856542604756e-06;15;381;-3.4476305904172904;-2.869155980820355;-2.570827146203181;True
log;542558.9498071611;SP;oleodiesel;ARIMA;{'p': 18, 'd': 2, 'q': 12};12;12;136145.95805829318;0.11234027091142962;90.9090909090909;10.754446220195007;1.7864561092150941;1106531.543171754;1047053.479049704;1118391.331406939;1025288.7539776238;1096666.147391033;1148365.1854598736;1056130.406888738;1089289.6968098232;975576.910924486;923379.218198233;788114.8689509406;842783.6649878095;-4.819617567532763;4.9876231407244585e-05;17;379;-3.4477224095888497;-2.869196333125208;-2.5708486586002604;True
