DATA;MCPM;UF;PRODUCT;MODEL;SIMILAR-STATES;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12
normal;13969.382335010618;SC;querosenedeaviacao;VARMA;['BA', 'AL', 'CE', 'SC'];(12, 2);12;12;964.9558718705459;0.09587489938548209;66.66666666666667;10.205724147975879;5210.260791500186;4534.540831021643;4258.197648564974;4375.338350060342;4764.1068205455595;4302.698520872352;4530.175579912546;5141.473257005872;5271.731436495096;5883.819591220341;5902.94197023183;5287.9106048801605
serie-desnormalizada;22225.35400802248;SC;querosenedeaviacao;VARMA;['RN', 'GO', 'MT', 'SC'];(4, 2);12;12;1227.6305221425287;0.13864737358509474;58.333333333333336;14.922984312903461;5169.31117930565;4796.826281883176;4547.403716371082;4477.853136247346;4132.439900469302;3864.133538073154;4072.783718097985;4562.890491164319;5062.515291054036;5337.713762992124;5268.064879970632;5047.414915375629
