DATA;MCPM;UF;PRODUCT;MODEL;SIMILAR-STATES;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12
normal;22077.980828667645;PB;querosenedeaviacao;VARMA;['MA', 'BA', 'PA', 'PB'];(9, 13);12;12;1015.9732648136436;0.1765986670682346;50.0;18.791853484810293;3167.0986116908616;2624.8245648629645;2692.487544848197;3273.785542848205;3250.881939978025;3255.2729946866793;3322.076830695884;3140.177448324764;3075.140735761225;3367.525360013341;3370.4052072222835;3106.400296905687
serie-desnormalizada;21252.12265205614;PB;querosenedeaviacao;VARMA;['SE', 'AL', 'PI', 'PB'];(13, 12);12;12;977.6579384725683;0.19148201465390188;50.0;20.753996435735083;3178.5904377380466;2853.831115698815;2504.6545881036614;2887.837926299822;2984.80932093919;2758.53552722417;2999.7154017366242;3086.9456741957893;3213.8283994368703;3618.756688872684;3600.862654577597;3048.1086694613023
