DATA;MCPM;UF;PRODUCT;MODEL;SIMILAR-STATES;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12
normal;3342.240625613949;RO;querosenedeaviacao;VARMA;['CE', 'TO', 'BA', 'RO'];(14, 13);12;12;153.97936634185845;0.09611649863194584;50.0;2.882425863233374;1055.3456847228338;1172.5465584275676;1100.3111758703435;933.312956705448;1118.3159190456806;1221.5166897247864;1112.5659050565196;1265.5205244275974;1190.4375964560409;1435.97484892795;1382.5634670323316;1102.342542779681
serie-desnormalizada;1708.7133391807488;RO;querosenedeaviacao;VARMA;['MS', 'PI', 'SE', 'RO'];(13, 12);12;12;78.79152469830775;0.05068804391859464;50.0;-0.21592985826931582;1220.2251790508092;1224.9227207013428;1191.1523833407653;1099.8279890058584;1202.527253465222;1211.2668326742162;1226.5064353024552;1275.8060107952074;1274.830895658601;1267.06168517852;1262.62227025969;1083.5435299688584
