DATA;MCPM;UF;PRODUCT;MODEL;SIMILAR-STATES;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12
normal;16107.656958619145;MT;querosenedeaviacao;VARMA;['DF', 'PA', 'RS', 'MT'];(14, 8);12;12;2189.3036475231115;0.3221467643219188;83.33333333333333;32.88769597510455;6126.03608901551;4575.925516275853;4152.041398721779;3046.357321926635;2200.1626323796713;3256.7670100635596;1926.914244936595;4058.8352471477165;3589.19986579956;5075.260897216405;5661.543124007932;4006.3555841206357
serie-desnormalizada;25989.16447543069;MT;querosenedeaviacao;VARMA;['MA', 'GO', 'AL', 'MT'];(14, 14);12;12;1787.092898492314;0.24699772650793736;66.66666666666667;19.56289375998814;6651.354098074025;5213.64163079641;3509.6200169217427;1355.7727817552222;3270.4104161123887;4021.0780180693264;4205.031762716544;6419.79438941411;4737.945602426044;6481.957687071715;6603.737901815183;4670.759470290826
