DATA;MCPM;UF;PRODUCT;MODEL;SIMILAR-STATES;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12
normal;1149887.1539785536;SP;querosenedeaviacao;VARMA;['RS', 'PE', 'DF', 'SP'];(14, 6);12;12;45419.615975509034;0.13353796883493674;41.666666666666664;11.177044635776184;301965.8857536575;307233.59275255166;279196.1896116285;289130.80302322895;311117.82492871844;280868.2950927218;275612.1418268471;256291.13395486426;259856.82373250352;280462.0124163511;297820.88451616815;245176.7162693753
serie-desnormalizada;1690743.8370732646;SP;querosenedeaviacao;VARMA;['RJ', 'DF', 'BA', 'SP'];(5, 6);12;12;46779.50924192687;0.13471656189916953;16.666666666666668;12.668780855318436;285283.6502926562;285288.7500427544;281629.1550808722;297815.32952073525;289707.9248220734;277898.51919289294;270607.5384467056;269567.9456498286;273313.28617148375;272315.36601113726;267179.21411172714;257280.7723188178
