DATA;MCPM;UF;PRODUCT;MODEL;SIMILAR-STATES;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12
normal;81359.88936919422;PA;querosenedeaviacao;VARMA;['AM', 'DF', 'MA', 'PA'];(9, 11);12;12;3190.8738681446;0.5411495882036554;41.666666666666664;-53.40248021223537;7325.362050842283;7542.5657781481395;8929.955548749695;9152.855876396088;9698.92913625425;9073.910379194554;9346.019478287879;9331.912129215443;9064.529226815925;10063.304322326165;8816.689454018377;7666.090142410671
serie-desnormalizada;45705.47412603221;PA;querosenedeaviacao;VARMA;['RS', 'PR', 'RN', 'PA'];(9, 6);12;12;2510.1911412387726;0.37657803887981517;58.333333333333336;-35.58875233782545;5161.814125508613;4801.11333255655;6115.630157326577;6689.445577423087;7753.160207635703;8308.544506726183;8688.812151713446;8993.03085921222;9536.346859993808;10573.2437588927;9371.944148633998;7708.473384569792
