DATA;MCPM;UF;PRODUCT;MODEL;SAVED MODEL;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12
normal;22.371464539376127;CE;gasolinadeaviacao;ARIMA;./pickle_arima/gasolinadeaviacao/normal/CE_normal.pkl;{'p': 4, 'd': 0, 'q': 11};-;12;0.2914642124127592;0.5912618326987145;41.666666666666664;-18.08463742306676;-0.6385722740234346;-0.773744290681861;-0.708122429791515;-0.7915483489358041;-0.7309076912821638;-0.7005775246681801;-0.7477234030389865;-0.7573490543152827;-0.7027569365794684;-0.699752087229343;-0.7225488629097385;-0.747210930668551
deseasonal;17.661811971180395;CE;gasolinadeaviacao;ARIMA;./pickle_arima/gasolinadeaviacao/deseasonal/CE_deseasonal.pkl;{'p': 3, 'd': 0, 'q': 2};-;12;0.2936484493240396;0.5190672365686986;50.0;-0.6060733863291038;-1.0453641353859406;-0.9198172482507804;-0.8119717235379469;-0.7487225150484118;-0.21674442124737708;-0.42321542750303276;-0.1963528539397738;-0.5414930925485931;-0.3626102744439434;-0.41112456800524744;-0.8484867258383535;-0.9040799123734732
deseasonal-log;17.47771050278246;CE;gasolinadeaviacao;ARIMA;./pickle_arima/gasolinadeaviacao/deseasonal_log/CE_deseasonal_log.pkl;{'p': 3, 'd': 0, 'q': 3};-;12;0.29604247607974965;0.5082093618512474;50.0;4.088866880746299;-1.0374160764150828;-0.9093719632615823;-0.7948068208785117;-0.7196772951312131;-0.19151860495255063;-0.39365849882016846;-0.1588401023333625;-0.5073540901375477;-0.32998111597707475;-0.3777784396410565;-0.8049575087645482;-0.8578905721099187
deseasonal-diff;27.08801231761864;CE;gasolinadeaviacao;ARIMA;./pickle_arima/gasolinadeaviacao/deseasonal_diff/CE_deseasonal_diff.pkl;{'p': 2, 'd': 0, 'q': 10};-;12;0.3816834645740394;0.6862335777816407;41.666666666666664;-27.172517207203295;-1.0671820600634425;-1.0632232730998465;-0.8126378356887155;-0.9754103793607425;-0.4120215520517179;-0.4944994526699571;-0.3823268400991658;-0.6963212684060789;-0.49239178921445975;-0.6484112827439522;-1.1292351665504703;-1.2183131246450207
diff;25.83944202144263;CE;gasolinadeaviacao;ARIMA;./pickle_arima/gasolinadeaviacao/diff/CE_diff.pkl;{'p': 7, 'd': 0, 'q': 7};-;12;0.3361894549730104;0.6828517053329651;41.666666666666664;-24.354851509817316;-1.0210797557095366;-1.132739984095369;-0.9275848936316095;-0.738309102359265;-0.6699678262663818;-0.5053695089657986;-0.4334491998381478;-0.4741977241642063;-0.6060823926446631;-0.710269252944811;-0.9188852189138379;-1.0459482691573299
log;20.495428186221105;CE;gasolinadeaviacao;ARIMA;./pickle_arima/gasolinadeaviacao/log/CE_log.pkl;{'p': 9, 'd': 0, 'q': 13};-;12;0.2759588362789779;0.5329285507928329;41.666666666666664;-4.057895369676521;-0.9097707281751877;-0.9588610195392278;-0.8574910939722997;-0.7277928968313603;-0.6045252796704474;-0.3838716280474408;-0.38358239253220816;-0.3988281343194604;-0.43237095947652904;-0.5178506691417528;-0.7099440636714274;-0.8000187847050988
log-diff;25.6363062409649;CE;gasolinadeaviacao;ARIMA;./pickle_arima/gasolinadeaviacao/log_diff/CE_log_diff.pkl;{'p': 10, 'd': 0, 'q': 7};-;12;0.2847301382922242;0.6007716931535968;33.333333333333336;-12.376023984247695;-0.7711410228991298;-0.908985159348088;-0.8086491964192817;-0.7401916140114739;-0.5780089177136993;-0.669620513490111;-0.5866660881246961;-0.49364413577662347;-0.4831317802070476;-0.7028861416125967;-0.7317918530230205;-0.8245035773018312
