DATA;MCPM;UF;PRODUCT;MODEL;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12
seasonal;14723.767868932227;AM;gasolinac;ARIMA;{'p': 15, 'd': 1, 'q': 2};12;12;2937.1527331847897;3.234377070123484;91.66666666666667;-1135.9517261949268;-6828.926047125068;-5689.556087096804;-3077.8460928074946;-404.5553685199407;5080.45931349837;7336.246151246216;5404.982099067223;6452.87733282543;1998.7781521226143;6368.995609534986;-10266.836917157041;-4757.5463387372165
trend;11144.3350145641;AM;gasolinac;ARIMA;{'p': 15, 'd': 1, 'q': 5};12;12;3066.6646757524704;0.0589269707663262;91.66666666666667;-5.852677955078884;55859.45769238114;55675.250165900514;55397.58454573748;55057.48475693653;54624.88009255445;54250.96199516982;53960.98921277898;53680.88499824176;53472.0886560336;53339.20507133642;53215.358416511364;53160.12945185127
resid;38573.41664744247;AM;gasolinac;ARIMA;{'p': 4, 'd': 1, 'q': 23};12;12;2080.570164251921;1.126672760799435;58.333333333333336;-385.64155275448894;481.0300728691167;-670.0102664704553;835.4524380992241;593.9388803440352;-167.74451387360662;-540.8663869093072;1081.0365962038222;1598.6195237178492;1423.0458387449469;1820.1499731131116;725.4432828239663;-659.0820260298622
seasonal_trend;41383.61782821813;AM;gasolinac;ARIMA;{'p': 21, 'd': 1, 'q': 12};12;12;3812.9497947005716;0.06452056915307888;75.0;-3.7691616959962495;46499.1998922051;47817.67970561825;50074.518631953375;52211.11152005826;57158.75806188012;59074.468284160466;58091.50657950979;58665.19644694788;54770.57603749931;60720.8674609225;43043.41151452472;50875.33928081761
