DATA;MCPM;UF;PRODUCT;MODEL;PARAMS;WINDOW;HORIZON;RMSE;MAPE;POCID;PBE;MASE;P1;P2;P3;P4;P5;P6;P7;P8;P9;P10;P11;P12
normal;573.0662870940064;AC;querosenedeaviacao;knn;{'n_neighbors': 3};12;12;142.8170199589373;0.16525375301120682;90.9090909090909;3.376461977187321;1.059495056896418;902.127059338032;459.8849233555885;488.93257216849014;492.1989347833377;568.6816095912827;648.8566027735405;734.8029504723519;820.1691019714867;850.1360463540626;952.8331984838921;869.0219753383172;711.6223134088826
log;2774.32484803583;AC;querosenedeaviacao;knn;{'n_neighbors': 3};12;12;174.92745493022883;0.21785315202222919;63.63636363636363;4.716330653687465;1.377781678402158;418.29217809703806;441.45441841564843;480.3151134285738;570.5093553336832;646.7505128321068;732.6305772477867;817.0894555813102;846.5559059553854;950.2099754928731;866.5996252018608;710.3565043519167;900.6451996707025
deseasonal;1832.7714167336426;AC;querosenedeaviacao;knn;{'n_neighbors': 9};12;12;154.04105276496873;0.17364737742245948;72.72727272727273;4.958318960625369;1.1244624765671836;685.4267236937808;451.86727647108694;445.3420239034495;449.3689736881381;617.3850289943139;650.4977586031126;650.5781403389904;750.9727583425398;881.693655979746;981.5534134438399;988.2007872448874;807.2363360583138
